ell,TT,EE,BB,TE
1.955000000000000000e+03,2.307515934296527291e+02,1.031816060146013747e+01,5.471417893302278623e-02,-1.687906573181621184e+01
1.956000000000000000e+03,2.307057260340711196e+02,1.027892206846846079e+01,5.466432989940583909e-02,-1.695960885386072192e+01
1.957000000000000000e+03,2.306649947639573384e+02,1.023909048988001125e+01,5.461469181635835585e-02,-1.703768232501887425e+01
1.958000000000000000e+03,2.306294921274456158e+02,1.019866136640890275e+01,5.456526247528420415e-02,-1.711309768466273340e+01
1.959000000000000000e+03,2.305985684461315941e+02,1.015763008621751418e+01,5.451603960533741439e-02,-1.718603734784204207e+01
1.960000000000000000e+03,2.305723174845953451e+02,1.011591764421649664e+01,5.446702087499328410e-02,-1.725631176437158487e+01
1.961000000000000000e+03,2.305508335753156928e+02,1.007366777888367970e+01,5.441820389366078953e-02,-1.732402796471270179e+01
1.962000000000000000e+03,2.305327259090294660e+02,1.003087555756626870e+01,5.436958621332121239e-02,-1.738906957006680187e+01
1.963000000000000000e+03,2.305195755057623614e+02,9.987461662803433171e+00,5.432116533013799098e-02,-1.745146820475578409e+01
1.964000000000000000e+03,2.305099924959776843e+02,9.943495245658803938e+00,5.427293868614393307e-02,-1.751118064084382553e+01
1.965000000000000000e+03,2.305033302575105836e+02,9.898971078042741567e+00,5.422490367095415820e-02,-1.756816307703465085e+01
1.966000000000000000e+03,2.305011710478766815e+02,9.853958122551802035e+00,5.417705762343155013e-02,-1.762244541783767104e+01
1.967000000000000000e+03,2.305021261217906954e+02,9.808376684800371947e+00,5.412939783342926581e-02,-1.767398270249868375e+01
1.968000000000000000e+03,2.305055498694009657e+02,9.762369833777137629e+00,5.408192154348111236e-02,-1.772280366821513553e+01
1.969000000000000000e+03,2.305130254498446618e+02,9.715783420176649088e+00,5.403462595055978646e-02,-1.776886217961786230e+01
1.970000000000000000e+03,2.305224220749234121e+02,9.668834630776299122e+00,5.398750820778262099e-02,-1.781218579254072054e+01
1.971000000000000000e+03,2.305345804885485848e+02,9.621443439774212791e+00,5.394056542616049860e-02,-1.785265290055664877e+01
1.972000000000000000e+03,2.305495987561516245e+02,9.573604029168613749e+00,5.389379467629477893e-02,-1.789043843331507233e+01
1.973000000000000000e+03,2.305660893944784391e+02,9.525310508129186005e+00,5.384719299012959148e-02,-1.792534530262093284e+01
1.974000000000000000e+03,2.305848935117862482e+02,9.476631199381282400e+00,5.380075736264682690e-02,-1.795739866833396903e+01
1.975000000000000000e+03,2.306061094330330548e+02,9.427560075091198755e+00,5.375448475353795247e-02,-1.798669736951989861e+01
1.976000000000000000e+03,2.306283498303267834e+02,9.378165326770744770e+00,5.370837208895203746e-02,-1.801311678887133638e+01
1.977000000000000000e+03,2.306517130286477482e+02,9.328366517679754111e+00,5.366241626309124074e-02,-1.803668026892369980e+01
1.978000000000000000e+03,2.306762973015363514e+02,9.278157436254627299e+00,5.361661413991791747e-02,-1.805741054402346890e+01
1.979000000000000000e+03,2.307014580018841343e+02,9.227754666046678267e+00,5.357096255473063617e-02,-1.807525545606537065e+01
1.980000000000000000e+03,2.307280360328720690e+02,9.176929037146011936e+00,5.352545831581043134e-02,-1.809023652100007595e+01
1.981000000000000000e+03,2.307546436387215749e+02,9.125897031172105045e+00,5.348009820595774760e-02,-1.810237464509343042e+01
1.982000000000000000e+03,2.307821213807022218e+02,9.074577949224417850e+00,5.343487898408191134e-02,-1.811169012494303132e+01
1.983000000000000000e+03,2.308098239278179733e+02,9.022965332386633008e+00,5.338979738669449165e-02,-1.811820264774521050e+01
1.984000000000000000e+03,2.308371056925932407e+02,8.971201248237884229e+00,5.334485012943992327e-02,-1.812185700830530877e+01
1.985000000000000000e+03,2.308648064667593189e+02,8.919204876366935153e+00,5.330003390853223222e-02,-1.812267167679649660e+01
1.986000000000000000e+03,2.308915372116449589e+02,8.866969645427710489e+00,5.325534540216445706e-02,-1.812066451624724905e+01
1.987000000000000000e+03,2.309181370337015267e+02,8.814637519706813862e+00,5.321078127196803009e-02,-1.811585278376273322e+01
1.988000000000000000e+03,2.309439589745960291e+02,8.762127584696539628e+00,5.316633816432167481e-02,-1.810825313197272735e+01
1.989000000000000000e+03,2.309683556463123466e+02,8.709507467713827111e+00,5.312201271172416195e-02,-1.809780732719885066e+01
1.990000000000000000e+03,2.309921648660740061e+02,8.656696207018287126e+00,5.307780153412150481e-02,-1.808460510184914938e+01
1.991000000000000000e+03,2.310147382809359726e+02,8.603835672474932750e+00,5.303370124010930997e-02,-1.806858702250798387e+01
1.992000000000000000e+03,2.310354270023446475e+02,8.550844867711708375e+00,5.298970842822802590e-02,-1.804976734275231465e+01
1.993000000000000000e+03,2.310535815704673439e+02,8.497791350827299084e+00,5.294581968816801376e-02,-1.802823400566557410e+01
1.994000000000000000e+03,2.310707804234268963e+02,8.444742670604211909e+00,5.290203160196396692e-02,-1.800385151254290150e+01
1.995000000000000000e+03,2.310848871810996172e+02,8.391617802744743670e+00,5.285834074511905345e-02,-1.797678091032271297e+01
1.996000000000000000e+03,2.310974789592202399e+02,8.338410003642049872e+00,5.281474368775375405e-02,-1.794695981017889963e+01
1.997000000000000000e+03,2.311071608178862959e+02,8.285261097168589828e+00,5.277123699571342058e-02,-1.791439952483447939e+01
1.998000000000000000e+03,2.311132799003132732e+02,8.232164343973989773e+00,5.272781723164096657e-02,-1.787918507205725405e+01
1.999000000000000000e+03,2.311174110664401837e+02,8.179038728316704976e+00,5.268448095604482545e-02,-1.784125232783886617e+01
2.000000000000000000e+03,2.311174141762449210e+02,8.125951811921163781e+00,5.264122472835291305e-02,-1.780068516428169190e+01
2.001000000000000000e+03,2.311148704085344434e+02,8.072970437476937988e+00,5.259804510792517179e-02,-1.775741747337514553e+01
2.002000000000000000e+03,2.311084207243556250e+02,8.020084249928627784e+00,5.255493865508779200e-02,-1.771160204992354181e+01
2.003000000000000000e+03,2.310981988256645252e+02,7.967282181978497135e+00,5.251190193211030532e-02,-1.766316743382263255e+01
2.004000000000000000e+03,2.310843374439782281e+02,7.914553190372060953e+00,5.246893150420813001e-02,-1.761211589499268371e+01
2.005000000000000000e+03,2.310669683042723648e+02,7.862034826337627180e+00,5.242602394056673082e-02,-1.755852343821575445e+01
2.006000000000000000e+03,2.310454792540697895e+02,7.809567538018153066e+00,5.238317581526983485e-02,-1.750239124116553313e+01
2.007000000000000000e+03,2.310192570628444173e+02,7.757288941948226046e+00,5.234038370834688536e-02,-1.744379422664738044e+01
2.008000000000000000e+03,2.309891730567699142e+02,7.705188125504276009e+00,5.229764420671954156e-02,-1.738265821752960960e+01
2.009000000000000000e+03,2.309546117436921975e+02,7.653254217380501601e+00,5.225495390519176164e-02,-1.731905707639942804e+01
2.010000000000000000e+03,2.309156992837055498e+02,7.601550674565582533e+00,5.221230940750118399e-02,-1.725298986091262066e+01
2.011000000000000000e+03,2.308718177850888367e+02,7.549992435310154626e+00,5.216970732729674792e-02,-1.718445511336851439e+01
2.012000000000000000e+03,2.308230909408825653e+02,7.498643056609716417e+00,5.212714428913650666e-02,-1.711352515050464618e+01
2.013000000000000000e+03,2.307688983259629651e+02,7.447491867164979240e+00,5.208461692957749856e-02,-1.704019750300810188e+01
2.014000000000000000e+03,2.307101038698930608e+02,7.396602537846742820e+00,5.204212189822052248e-02,-1.696454348926550892e+01
2.015000000000000000e+03,2.306460844853050105e+02,7.345964518139679988e+00,5.199965585877492497e-02,-1.688655965533598646e+01
2.016000000000000000e+03,2.305762157071926879e+02,7.295641606581626526e+00,5.195721549015847734e-02,-1.680631634917165229e+01
2.017000000000000000e+03,2.305021001680400161e+02,7.245549103672658475e+00,5.191479748762536234e-02,-1.672388344457216292e+01
2.018000000000000000e+03,2.304216248885348932e+02,7.195750949280498077e+00,5.187239856388829728e-02,-1.663925606538458979e+01
2.019000000000000000e+03,2.303363895996408246e+02,7.146311159006187630e+00,5.183001545031087898e-02,-1.655250316045978209e+01
2.020000000000000000e+03,2.302450212001457999e+02,7.097145260521567245e+00,5.178764489808181798e-02,-1.646369322835316140e+01
2.021000000000000000e+03,2.301483735756053193e+02,7.048391714392375107e+00,5.174528367944700169e-02,-1.637274575877742677e+01
2.022000000000000000e+03,2.300465562330420823e+02,6.999921646236946238e+00,5.170292858893821980e-02,-1.627980265882919397e+01
2.023000000000000000e+03,2.299381914417889448e+02,6.951851406129492261e+00,5.166057644465330001e-02,-1.618493112795072975e+01
2.024000000000000000e+03,2.298241283855797406e+02,6.904156297580440693e+00,5.161822408955877434e-02,-1.608804938365719295e+01
2.025000000000000000e+03,2.297044718005421373e+02,6.856841432739208209e+00,5.157586839277824436e-02,-1.598922380503414509e+01
2.026000000000000000e+03,2.295778391194150743e+02,6.809926878790699689e+00,5.153350625097898041e-02,-1.588859465897891177e+01
2.027000000000000000e+03,2.294450746270859725e+02,6.763417947597992530e+00,5.149113458967899404e-02,-1.578607897618879363e+01
2.028000000000000000e+03,2.293062781020877310e+02,6.717327483739673255e+00,5.144875036470020896e-02,-1.568174197892269461e+01
2.029000000000000000e+03,2.291608047993916273e+02,6.671661010735779662e+00,5.140635056350424670e-02,-1.557564852449206505e+01
2.030000000000000000e+03,2.290087511044529833e+02,6.626439018961270300e+00,5.136393220664085824e-02,-1.546786311599832864e+01
2.031000000000000000e+03,2.288509545184121521e+02,6.581674683391213421e+00,5.132149234919589770e-02,-1.535837562980272075e+01
2.032000000000000000e+03,2.286860223043990459e+02,6.537366437976697142e+00,5.127902808217876807e-02,-1.524732417723358857e+01
2.033000000000000000e+03,2.285140456502602717e+02,6.493542548399597436e+00,5.123653653402444885e-02,-1.513469798199493610e+01
2.034000000000000000e+03,2.283358568223235920e+02,6.450209116198639236e+00,5.119401487199740780e-02,-1.502056024230122588e+01
2.035000000000000000e+03,2.281508006502861861e+02,6.407379794669963324e+00,5.115146030366031493e-02,-1.490489957569768542e+01
2.036000000000000000e+03,2.279589630234091828e+02,6.365053506235343939e+00,5.110887007831851209e-02,-1.478785288157881972e+01
2.037000000000000000e+03,2.277596852127201146e+02,6.323236729829040392e+00,5.106624148844502581e-02,-1.466933393585966172e+01
2.038000000000000000e+03,2.275537923694511164e+02,6.281950931499174828e+00,5.102357187110313774e-02,-1.454955338783542551e+01
2.039000000000000000e+03,2.273406221793826774e+02,6.241195424820787707e+00,5.098085860935748503e-02,-1.442842450464695858e+01
2.040000000000000000e+03,2.271202533634129850e+02,6.200984514722928331e+00,5.093809913363726849e-02,-1.430608316841096439e+01
2.041000000000000000e+03,2.268920200040188035e+02,6.161317786073512437e+00,5.089529092310480368e-02,-1.418251647143041083e+01
2.042000000000000000e+03,2.266567400478213301e+02,6.122209818975040463e+00,5.085243150697540959e-02,-1.405778557951758501e+01
2.043000000000000000e+03,2.264144867989444663e+02,6.083675333866615631e+00,5.080951846579188219e-02,-1.393195146138127782e+01
2.044000000000000000e+03,2.261645889183504892e+02,6.045721764883213112e+00,5.076654943269251485e-02,-1.380507490157172867e+01
2.045000000000000000e+03,2.259078589291110006e+02,6.008356689821948038e+00,5.072352209458192568e-02,-1.367721651346131040e+01
2.046000000000000000e+03,2.256436218773210953e+02,5.971587831664147750e+00,5.068043419330732491e-02,-1.354836246873875005e+01
2.047000000000000000e+03,2.253712010039385802e+02,5.935423060003449436e+00,5.063728352675473526e-02,-1.341872164441176984e+01
2.048000000000000000e+03,2.250921462523789103e+02,5.899885249080497829e+00,5.059406794986261169e-02,-1.328827993476037683e+01
2.049000000000000000e+03,2.248057772615720182e+02,5.864967708922005585e+00,5.055078537563199859e-02,-1.315709739827095603e+01
2.050000000000000000e+03,2.245121547099133181e+02,5.830686184940014449e+00,5.050743377602526923e-02,-1.302515970349078778e+01
2.051000000000000000e+03,2.242105945019601450e+02,5.797033977614248101e+00,5.046401118281295534e-02,-1.289259840491828157e+01
2.052000000000000000e+03,2.239018958354043605e+02,5.764018151393114131e+00,5.042051568835032027e-02,-1.275938605948716642e+01
2.053000000000000000e+03,2.235853703096098570e+02,5.731653041030846829e+00,5.037694544626215160e-02,-1.262556685180097560e+01
2.054000000000000000e+03,2.232610705843957248e+02,5.699930850242169278e+00,5.033329867209576647e-02,-1.249125919393453366e+01
2.055000000000000000e+03,2.229290475514548575e+02,5.668858794150357205e+00,5.028957364382574680e-02,-1.235635860367486494e+01
2.056000000000000000e+03,2.225900931762266168e+02,5.638436814847222145e+00,5.024576870237396076e-02,-1.222105770111525835e+01
2.057000000000000000e+03,2.222427691650155168e+02,5.608679866970464722e+00,5.020188225193650267e-02,-1.208525195252203943e+01
2.058000000000000000e+03,2.218886068177250763e+02,5.579580776396529274e+00,5.015791276032509349e-02,-1.194913395003731971e+01
2.059000000000000000e+03,2.215261643555276976e+02,5.551139954005406274e+00,5.011385875915131544e-02,-1.181267343862718455e+01
2.060000000000000000e+03,2.211569696092217612e+02,5.523372824316204799e+00,5.006971884405103657e-02,-1.167584017782639272e+01
2.061000000000000000e+03,2.207795773474521752e+02,5.496272683945283788e+00,5.002549167462538166e-02,-1.153882680324397469e+01
2.062000000000000000e+03,2.203955119655763895e+02,5.469847843492694928e+00,4.998117597453836242e-02,-1.140152885279666606e+01
2.063000000000000000e+03,2.200033248143601270e+02,5.444091914204920890e+00,4.993677053132306726e-02,-1.126413904522500786e+01
2.064000000000000000e+03,2.196037940542640001e+02,5.419020949720378511e+00,4.989227419624789328e-02,-1.112662730581232218e+01
2.065000000000000000e+03,2.191976961596885758e+02,5.394621447544913906e+00,4.984768588409339146e-02,-1.098896362686495110e+01
2.066000000000000000e+03,2.187835774234214625e+02,5.370902347366151908e+00,4.980300457281626458e-02,-1.085134092792681493e+01
2.067000000000000000e+03,2.183622109765084076e+02,5.347865317452718870e+00,4.975822930315659115e-02,-1.071365508070348582e+01
2.068000000000000000e+03,2.179343682931012438e+02,5.325504754394368767e+00,4.971335917821067402e-02,-1.057609918625931655e+01
2.069000000000000000e+03,2.174985906955104440e+02,5.303822639484821799e+00,4.966839336290934659e-02,-1.043856931591361636e+01
2.070000000000000000e+03,2.170563892097197538e+02,5.282828538348456782e+00,4.962333108346402011e-02,-1.030118450441845646e+01
2.071000000000000000e+03,2.166070447307750726e+02,5.262509887112522655e+00,4.957817162676255579e-02,-1.016398962435961195e+01
2.072000000000000000e+03,2.161498365386591445e+02,5.242869133680109428e+00,4.953291433974754687e-02,-1.002702967782901844e+01
2.073000000000000000e+03,2.156862708144199132e+02,5.223901452151717528e+00,4.948755862864891164e-02,-9.890349804363506081e+00
2.074000000000000000e+03,2.152156236413450756e+02,5.205617027300545097e+00,4.944210395832533689e-02,-9.753921005161041435e+00
2.075000000000000000e+03,2.147386551917050213e+02,5.188011340550189310e+00,4.939654985147085703e-02,-9.617863001099939524e+00
2.076000000000000000e+03,2.142538955635624518e+02,5.171072597659199133e+00,4.935089588787183040e-02,-9.482147106047014162e+00
2.077000000000000000e+03,2.137628446382228447e+02,5.154811441413597706e+00,4.930514170358191867e-02,-9.346893368007419767e+00
2.078000000000000000e+03,2.132647722477045136e+02,5.139216380775311066e+00,4.925928699015284101e-02,-9.212147725594867609e+00
2.079000000000000000e+03,2.127604323629046803e+02,5.124298360193340507e+00,4.921333149379057692e-02,-9.077882014863918769e+00
2.080000000000000000e+03,2.122498346019926032e+02,5.110038760322390239e+00,4.916727501453640320e-02,-8.944216826521836694e+00
2.081000000000000000e+03,2.117329870793587361e+02,5.096448823956740704e+00,4.912111740553548600e-02,-8.811124378513531141e+00
2.082000000000000000e+03,2.112098964200267233e+02,5.083525085023165246e+00,4.907485857215574537e-02,-8.678725656535105415e+00
2.083000000000000000e+03,2.106805677745830110e+02,5.071256795988374755e+00,4.902849847127735416e-02,-8.547067569957642164e+00
2.084000000000000000e+03,2.101450048346566746e+02,5.059655640280685596e+00,4.898203711051012793e-02,-8.416122958204585558e+00
2.085000000000000000e+03,2.096046955190284109e+02,5.048696304472344742e+00,4.893547454747765313e-02,-8.286013447601479953e+00
2.086000000000000000e+03,2.090574121451250278e+02,5.038390760730210083e+00,4.888881088909578093e-02,-8.156712323691207800e+00
2.087000000000000000e+03,2.085046397965772371e+02,5.028728838925699662e+00,4.884204629098569395e-02,-8.028267388067369836e+00
2.088000000000000000e+03,2.079471193310449735e+02,5.019700510561398765e+00,4.879518095674822975e-02,-7.900726681215282987e+00
2.089000000000000000e+03,2.073833617288351832e+02,5.011310744310737419e+00,4.874821513747062962e-02,-7.774138488889163590e+00
2.090000000000000000e+03,2.068141051224379225e+02,5.003549791419465542e+00,4.870114913112795485e-02,-7.648551348537975691e+00
2.091000000000000000e+03,2.062393434765527047e+02,4.996415469521512165e+00,4.865398328211919393e-02,-7.523939772291336148e+00
2.092000000000000000e+03,2.056590694440006928e+02,4.989898304665778106e+00,4.860671798081006578e-02,-7.400427104030232073e+00
2.093000000000000000e+03,2.050740172224163587e+02,4.983988958355201504e+00,4.855935366314805685e-02,-7.278062675528489400e+00
2.094000000000000000e+03,2.044841769066580639e+02,4.978685654546691985e+00,4.851189081030141820e-02,-7.156747529694403198e+00
2.095000000000000000e+03,2.038887945120761174e+02,4.973986749910633165e+00,4.846432994836419317e-02,-7.036680128431942904e+00
2.096000000000000000e+03,2.032893433386973925e+02,4.969875875699437451e+00,4.841667164811443852e-02,-6.917836375077736299e+00
2.097000000000000000e+03,2.026850669859838092e+02,4.966351649676121305e+00,4.836891652479368559e-02,-6.800222185375295325e+00
2.098000000000000000e+03,2.020759507186675705e+02,4.963412817898996465e+00,4.832106523794573588e-02,-6.683918064755252075e+00
2.099000000000000000e+03,2.014627214933133246e+02,4.961035968112915029e+00,4.827311849133857080e-02,-6.568945405321832354e+00
2.100000000000000000e+03,2.008446194806296603e+02,4.959227526599091718e+00,4.822507703284121400e-02,-6.455333348405493332e+00
2.101000000000000000e+03,2.002223634414842479e+02,4.957979591474082071e+00,4.817694165437706733e-02,-6.343117217705281696e+00
2.102000000000000000e+03,1.995959042739748384e+02,4.957271146139071938e+00,4.812871319198630538e-02,-6.232326375453594913e+00
2.103000000000000000e+03,1.989651858551248154e+02,4.957111412501353342e+00,4.808039252577314682e-02,-6.122981524842031398e+00
2.104000000000000000e+03,1.983301510637538456e+02,4.957494874040288657e+00,4.803198057998090548e-02,-6.015118577199822347e+00
2.105000000000000000e+03,1.976914846468428379e+02,4.958408702324925699e+00,4.798347832306051192e-02,-5.908751518070038955e+00
2.106000000000000000e+03,1.970483847465326903e+02,4.959840183483867904e+00,4.793488676772969526e-02,-5.803894700134085483e+00
2.107000000000000000e+03,1.964022771080298639e+02,4.961799001327476866e+00,4.788620697108419283e-02,-5.700585136164890265e+00
2.108000000000000000e+03,1.957516152678907986e+02,4.964265236919344737e+00,4.783744003467062939e-02,-5.598837936836654983e+00
2.109000000000000000e+03,1.950985661033506915e+02,4.967233936652588611e+00,4.778858710456861114e-02,-5.498683460374893528e+00
2.110000000000000000e+03,1.944415815167879771e+02,4.970700253475852648e+00,4.773964937144745818e-02,-5.400130178668631764e+00
2.111000000000000000e+03,1.937820839862360458e+02,4.974659444771644345e+00,4.769062807064142206e-02,-5.303209255175429959e+00
2.112000000000000000e+03,1.931192667560267182e+02,4.979099441836670970e+00,4.764152448218125779e-02,-5.207944839238566992e+00
2.113000000000000000e+03,1.924538080482238342e+02,4.984015704365681643e+00,4.759233993076576047e-02,-5.114331788642178189e+00
2.114000000000000000e+03,1.917848997592765556e+02,4.989396361487639098e+00,4.754307578577136872e-02,-5.022409960579929056e+00
2.115000000000000000e+03,1.911139616722970516e+02,4.995229637806927414e+00,4.749373346113289901e-02,-4.932175078750114849e+00
2.116000000000000000e+03,1.904401844844143739e+02,5.001511279399739607e+00,4.744431441521415604e-02,-4.843653023959531900e+00
2.117000000000000000e+03,1.897642440197056715e+02,5.008237123066241914e+00,4.739482015067033455e-02,-4.756855270897759169e+00
2.118000000000000000e+03,1.890853299271547030e+02,5.015388237190218312e+00,4.734525221416654994e-02,-4.671808608159294884e+00
2.119000000000000000e+03,1.884048598940369459e+02,5.022960632659271063e+00,4.729561219607248540e-02,-4.588518002830350717e+00
2.120000000000000000e+03,1.877212798391550734e+02,5.030942975293951847e+00,4.724590173010245059e-02,-4.506988891566315658e+00
2.121000000000000000e+03,1.870367494665728145e+02,5.039331439990605510e+00,4.719612249285736610e-02,-4.427242042980168435e+00
2.122000000000000000e+03,1.863497139539215937e+02,5.048107423077312639e+00,4.714627620327785373e-02,-4.349283849564183235e+00
2.123000000000000000e+03,1.856608466711527399e+02,5.057274681438096664e+00,4.709636462208339341e-02,-4.273128617673042307e+00
2.124000000000000000e+03,1.849715635489850740e+02,5.066807331402698900e+00,4.704638955102270759e-02,-4.198791143691465777e+00
2.125000000000000000e+03,1.842795661071480140e+02,5.076701844510466799e+00,4.699635283214201320e-02,-4.126279289765519387e+00
2.126000000000000000e+03,1.835870126778963254e+02,5.086954759744868326e+00,4.694625634685311438e-02,-4.055601415777410956e+00
2.127000000000000000e+03,1.828930900937984347e+02,5.097547824093531688e+00,4.689610201510344828e-02,-3.986773810845266386e+00
2.128000000000000000e+03,1.821984707356776596e+02,5.108470274837715763e+00,4.684589179418859745e-02,-3.919798410930531496e+00
2.129000000000000000e+03,1.815030840650369726e+02,5.119711408421013132e+00,4.679562767772794951e-02,-3.854677657691617298e+00
2.130000000000000000e+03,1.808061166612244790e+02,5.131260577651501009e+00,4.674531169439184036e-02,-3.791436785171676593e+00
2.131000000000000000e+03,1.801089835983243006e+02,5.143107188889440629e+00,4.669494590665799333e-02,-3.730079250809390068e+00
2.132000000000000000e+03,1.794108714713849793e+02,5.155248127573600847e+00,4.664453240936895784e-02,-3.670616449421726823e+00
2.133000000000000000e+03,1.787124526074739208e+02,5.167658041987091444e+00,4.659407332834346327e-02,-3.613037999851390847e+00
2.134000000000000000e+03,1.780136565960511348e+02,5.180341338869534518e+00,4.654357081878218727e-02,-3.557356314583273615e+00
2.135000000000000000e+03,1.773151559939548747e+02,5.193272753771409178e+00,4.649302706372668292e-02,-3.503576885327907675e+00
2.136000000000000000e+03,1.766168806897484274e+02,5.206441918310534156e+00,4.644244427233807510e-02,-3.451690853131262671e+00
2.137000000000000000e+03,1.759180179375517241e+02,5.219845928977674632e+00,4.639182467821419825e-02,-3.401704719720041847e+00
2.138000000000000000e+03,1.752199837303867866e+02,5.233474487595320745e+00,4.634117053759253396e-02,-3.353618059891342096e+00
2.139000000000000000e+03,1.745227086576928173e+02,5.247302470132254371e+00,4.629048412756123915e-02,-3.307438375164558408e+00
2.140000000000000000e+03,1.738261236073950897e+02,5.261334493977731341e+00,4.623976774416030389e-02,-3.263166233560402141e+00
2.141000000000000000e+03,1.731301597972895934e+02,5.275545488321916388e+00,4.618902370051630041e-02,-3.220795265629098569e+00
2.142000000000000000e+03,1.724354916408091469e+02,5.289932689801879029e+00,4.613825432491641676e-02,-3.180319588399969977e+00
2.143000000000000000e+03,1.717413082720383954e+02,5.304471069607807010e+00,4.608746195892533815e-02,-3.141748657277553480e+00
2.144000000000000000e+03,1.710490277502742060e+02,5.319165329157785393e+00,4.603664895538559648e-02,-3.105072347614767025e+00
2.145000000000000000e+03,1.703578400786551583e+02,5.333990470535391992e+00,4.598581767652588914e-02,-3.070297348101593382e+00
2.146000000000000000e+03,1.696676785723869330e+02,5.348928935498580728e+00,4.593497049205588767e-02,-3.037420412860789121e+00
2.147000000000000000e+03,1.689792198862178054e+02,5.363985459457113691e+00,4.588410977718347661e-02,-3.006436526506978346e+00
2.148000000000000000e+03,1.682923983712213953e+02,5.379135070317732747e+00,4.583323791085936599e-02,-2.977338154936606696e+00
2.149000000000000000e+03,1.676078917710452458e+02,5.394367655903838710e+00,4.578235727384953602e-02,-2.950118952914341897e+00
2.150000000000000000e+03,1.669248927424126805e+02,5.409673104594781456e+00,4.573147024697059998e-02,-2.924773757307035371e+00
2.151000000000000000e+03,1.662440736174906704e+02,5.425034479023421063e+00,4.568057920932373089e-02,-2.901297669641333954e+00
2.152000000000000000e+03,1.655653381150884798e+02,5.440444684218483040e+00,4.562968653665570168e-02,-2.879687774497171837e+00
2.153000000000000000e+03,1.648893268426084830e+02,5.455889794254302316e+00,4.557879459968466190e-02,-2.859941407023882665e+00
2.154000000000000000e+03,1.642151954169139287e+02,5.471363301695808978e+00,4.552790576259068550e-02,-2.842050370849768637e+00
2.155000000000000000e+03,1.635443286621594154e+02,5.486866115051602044e+00,4.547702238150521520e-02,-2.826003976599948508e+00
2.156000000000000000e+03,1.628751407868057868e+02,5.502369414498200939e+00,4.542614680316681836e-02,-2.811792080453455522e+00
2.157000000000000000e+03,1.622090180855166750e+02,5.517881504530067538e+00,4.537528136357473624e-02,-2.799405448566816723e+00
2.158000000000000000e+03,1.615458619502336717e+02,5.533388384676982241e+00,4.532442838683644476e-02,-2.788834858782774262e+00
2.159000000000000000e+03,1.608848317259796090e+02,5.548883460445691362e+00,4.527359018400419627e-02,-2.780071836710705124e+00
2.160000000000000000e+03,1.602273160713124298e+02,5.564345255830224879e+00,4.522276905207998909e-02,-2.773106346346276396e+00
2.161000000000000000e+03,1.595724759681282308e+02,5.579774552644034991e+00,4.517196727311434401e-02,-2.767926709384775474e+00
2.162000000000000000e+03,1.589209589163621388e+02,5.595164674718915876e+00,4.512118711337002874e-02,-2.764517370524445905e+00
2.163000000000000000e+03,1.582726704481341926e+02,5.610501485523142762e+00,4.507043082260757394e-02,-2.762866839842037958e+00
2.164000000000000000e+03,1.576275169816626942e+02,5.625770814147170285e+00,4.501970063350663187e-02,-2.762961001567900254e+00
2.165000000000000000e+03,1.569854058398411496e+02,5.640965881305964658e+00,4.496899876109815286e-02,-2.764787565650653534e+00
2.166000000000000000e+03,1.563469881035489379e+02,5.656079868656412657e+00,4.491832740241692712e-02,-2.768334576916861689e+00
2.167000000000000000e+03,1.557121729596146906e+02,5.671098488129760362e+00,4.486768873609931624e-02,-2.773586696008590646e+00
2.168000000000000000e+03,1.550808705535992260e+02,5.686022264679045257e+00,4.481708492220739387e-02,-2.780522223443490759e+00
2.169000000000000000e+03,1.544529920073150322e+02,5.700829392238016879e+00,4.476651810206781074e-02,-2.789115323808117886e+00
2.170000000000000000e+03,1.538291922711452457e+02,5.715527729895836018e+00,4.471599039820947641e-02,-2.799341964412000117e+00
2.171000000000000000e+03,1.532086416360500891e+02,5.730095372830274592e+00,4.466550391436439893e-02,-2.811178425870591635e+00
2.172000000000000000e+03,1.525927399255697026e+02,5.744540076856749167e+00,4.461506073553211937e-02,-2.824599070122763678e+00
2.173000000000000000e+03,1.519806595023582645e+02,5.758839829384791109e+00,4.456466292815350339e-02,-2.839582279889966365e+00
2.174000000000000000e+03,1.513730594598032724e+02,5.772994845639654926e+00,4.451431254028203471e-02,-2.856103027344719436e+00
2.175000000000000000e+03,1.507698571332590802e+02,5.786990424692176838e+00,4.446401160182011231e-02,-2.874139556864686806e+00
2.176000000000000000e+03,1.501709709511961535e+02,5.800819232302003137e+00,4.441376212479244273e-02,-2.893668182623621465e+00
2.177000000000000000e+03,1.495763204511391109e+02,5.814481298721709379e+00,4.436356610370112419e-02,-2.914667000374283390e+00
2.178000000000000000e+03,1.489858262954146539e+02,5.827954303112152346e+00,4.431342551575036953e-02,-2.937113656694212871e+00
2.179000000000000000e+03,1.484001531217288630e+02,5.841238141472845591e+00,4.426334232128786850e-02,-2.960986832519274969e+00
2.180000000000000000e+03,1.478192238884641085e+02,5.854317782733259534e+00,4.421331846410519323e-02,-2.986264012581294036e+00
2.181000000000000000e+03,1.472422198898104853e+02,5.867185551660611509e+00,4.416335587173863403e-02,-3.012923191915820365e+00
2.182000000000000000e+03,1.466705521107676589e+02,5.879833698382242346e+00,4.411345645584873604e-02,-3.040935296940267207e+00
2.183000000000000000e+03,1.461034042316520640e+02,5.892261824625618871e+00,4.406362211245679061e-02,-3.070270423233363299e+00
