t,a,R_cal,Rdot,H,W,F,Z,U,Omega_m_R,Omega_r_R,Omega_cal,closure_sum,q,G_unscreened_over_G
0.007990780014297996,0.01908994645029386,49998.88934486668,-298.7114032007505,51.445613371784,4.000072853737559e-06,1.0000200002842659,8.00029141760407e-13,2.4000682242705106e-11,0.9051680875310878,0.09483191478697459,-2.31806259954118e-09,0.9999999999999998,0.5474173375192919,0.9999800001157375
0.008310030850924084,0.01938610392517043,49998.78284684721,-311.8544372897553,50.234813541589816,4.000081373907619e-06,1.0000200003268662,8.000325498941332e-13,2.4000784485489948e-11,0.9064813320388808,0.09351867043918279,-2.4780636069573594e-09,0.9999999999999999,0.5467607028799222,0.9999800000731388
0.00862928168755018,0.019686855925765228,49998.676348827736,-324.99747137876045,49.053003289304435,4.000089894113974e-06,1.000020000369467,8.000359580496373e-13,2.400088672892811e-11,0.907778243430635,0.09222175921372773,-2.6443624786574177e-09,1.0000000000000002,0.5461122348025214,0.9999800000305398
0.00894853252417626,0.019992273730598496,49998.56985080827,-338.1405054677649,47.89947115555217,4.000098414356626e-06,1.0000200004120678,8.000393662269196e-13,2.4000988973019608e-11,0.909058973702394,0.09094102911476894,-2.8171630289551864e-09,0.9999999999999999,0.5454718572935349,0.9999799999879406
0.009267783360802357,0.02030242972399073,49998.4633527888,-351.2835395567701,46.77352373476148,4.000106934635574e-06,1.0000200004546689,8.000427744259803e-13,2.4001091217764448e-11,0.9103236748680879,0.08967632812858724,-2.9966749108891475e-09,1.0000000000000002,0.5448394943501995,0.9999799999453413
0.009587034197428445,0.020617397413217723,49998.35685476933,-364.4265736457749,45.67448519771743,4.0001154549508195e-06,1.0000200004972701,8.000461826468201e-13,2.4001193463162657e-11,0.9115724989116711,0.0884275042714427,-3.1831137626638715e-09,1.0,0.544215069984773,0.9999799999027418
0.009906285034054533,0.020937251445931955,49998.25035674986,-377.5696077347797,44.601696827327515,4.000123975302361e-06,1.0000200005398716,8.000495908894385e-13,2.4001295709214203e-11,0.9128055977406192,0.08719440563608215,-3.376701356822907e-09,1.0,0.5435985082475838,0.999979999860142
0.010225535870680631,0.02126206762785413,49998.14385873039,-390.7126418237849,43.554516567220155,4.0001324956902e-06,1.000020000582473,8.000529991538357e-13,2.400139795591911e-11,0.914023123140756,0.08597688043691014,-3.5776657521454054e-09,1.0000000000000004,0.5429897336220932,0.9999799998175423
0.010576450567957389,0.021591922940739156,49998.00470649565,-404.9112280167584,42.5323185823174,4.0001436286374595e-06,1.0000200006381375,8.000574524864431e-13,2.4001531554294083e-11,0.9152252267414366,0.08477477705467448,-3.796110962518692e-09,1.0,0.5423886706233674,0.9999799997618801
0.010985117722640098,0.021926895560620996,49997.805995472525,-421.0350604264446,41.53449283259589,4.000159526724139e-06,1.0000200007176272,8.000638119620944e-13,2.4001722336274125e-11,0.9164120599632494,0.0835879440780531,-4.041302366273998e-09,1.0,0.5417952425047616,0.9999799996823935
0.011393784877322797,0.022267064876340358,49997.60728444939,-437.1588928361304,40.560444659169356,4.000175424937189e-06,1.0000200007971176,8.000701715135709e-13,2.4001913120528895e-11,0.9175837739531574,0.08241623034278996,-4.2959473434722875e-09,1.0,0.5412093733680621,0.9999799996029063
0.011802452032005495,0.02261251150836002,49997.408573426255,-453.28272524581615,39.609594378441145,4.0001913232766115e-06,1.0000200008766087,8.000765311408744e-13,2.4002103907058436e-11,0.9187405195849361,0.08125948497541025,-4.560346345722322e-09,1.0,0.5406309884524063,0.9999799995234183
0.012211119186688206,0.02296331732787191,49997.20986240313,-469.4065576555024,38.68137689042489,4.000207221742407e-06,1.0000200009561004,8.000828908440053e-13,2.4002294695862763e-11,0.9198824474043867,0.08011755743042161,-4.834808159064613e-09,1.0000000000000002,0.540060012488425,0.9999799994439298
0.012619786341370893,0.023319565476200645,49997.01115137999,-485.5303900651877,37.77524129693219,4.0002231203345774e-06,1.0000200010355929,8.000892506229652e-13,2.4002485486941918e-11,0.921009707591866,0.07899029752778412,-5.119650095518099e-09,0.9999999999999999,0.5394963703894291,0.9999799993644406
0.013028453496053603,0.02368134038450817,49996.812440356865,-501.6542224748739,36.89065053021976,4.000239019053125e-06,1.0000200011150857,8.000956104777552e-13,2.400267628029595e-11,0.9221224499260439,0.0778775554891544,-5.415198186955716e-09,1.0,0.5389399872693588,0.9999799992849508
0.013437120650736302,0.02404872779380394,49996.61372933373,-517.7780548845597,36.027080991797405,4.00025491789805e-06,1.0000200011945792,8.001019704083767e-13,2.4002867075924888e-11,0.9232208237488654,0.07677918197292162,-5.721787381189421e-09,0.9999999999999997,0.5383907884606458,0.9999799992054605
0.013845787805419,0.02442181477526571,49996.415018310596,-533.9018872942455,35.18402220110466,4.000270816869355e-06,1.0000200012740734,8.00108330414831e-13,2.4003057873828764e-11,0.924304977931708,0.07569502810805356,-6.039761740131867e-09,0.9999999999999999,0.5378486995307412,0.9999799991259696
0.014254454960101698,0.02480068975087543,49996.21630728747,-550.0257197039313,34.36097645377507,4.000286715967041e-06,1.0000200013535683,8.001146904971189e-13,2.4003248674007613e-11,0.9253750608427044,0.07462494552677026,-6.369474639886266e-09,1.0,0.5373136462987134,0.9999799990464778
0.014663122114784408,0.02518544251437538,49996.01759626433,-566.1495521136175,33.55745848921367,4.0003026151911104e-06,1.0000200014330638,8.001210506552419e-13,2.400343947646149e-11,0.926431220315224,0.07356878639606465,-6.71128897260045e-09,0.9999999999999997,0.5367855560969161,0.9999799989669855
0.015153253280897006,0.02557616425254933,49995.7071649657,-584.9266942033412,32.772995165964936,4.000327453607016e-06,1.000020001557255,8.001309868040997e-13,2.4003737557349935e-11,0.927473603647201,0.07252640345041217,-7.097612914895062e-09,1.0000000000000002,0.5362643547961312,0.9999799988427994
0.015690244024161488,0.025972947566833954,49995.332470137975,-605.2300681527198,32.00712515022156,4.000357434325933e-06,1.0000200017071574,8.001429801183379e-13,2.4004097352459133e-11,0.9285023575016825,0.07149765001545913,-7.517141795728576e-09,0.9999999999999998,0.5357499671074493,0.9999799986929029
0.016227234767425953,0.0263758864952654,49994.95777531024,-625.5334421020979,31.259398608095886,4.000387415494238e-06,1.000020001857062,8.001549737022336e-13,2.4004457155657916e-11,0.929517627913272,0.07048238003906522,-7.952337339894389e-09,0.9999999999999999,0.5352423205076349,0.9999799985430043
0.01676422551069042,0.026785076534766455,49994.58308048252,-645.8368160514758,30.529376906985764,4.000417397111942e-06,1.000020002006969,8.001669675557945e-13,2.4004816966946535e-11,0.9305195602835665,0.06948044812011436,-8.403681040818492e-09,0.9999999999999998,0.5347413430085339,0.9999799983931034
0.017301216253954903,0.027200614663779394,49994.20838565478,-666.1401900008544,29.81663232662173,4.000447379179054e-06,1.000020002156878,8.001789616790282e-13,2.400517678632521e-11,0.9315082993384377,0.06849170953322928,-8.871666845231188e-09,1.0000000000000002,0.5342469622499095,0.9999799982432004
0.01783820699721937,0.027622599365249915,49993.83369082705,-686.4435639502324,29.12074777721354,4.0004773616955856e-06,1.0000200023067893,8.001909560719437e-13,2.4005536613794208e-11,0.9324839891030288,0.06751602025377254,-9.356801378593157e-09,1.0,0.5337591062219076,0.999979998093295
0.018375197740483833,0.028051130649967785,49993.458995999325,-706.7469378996104,28.441316525207608,4.000507344661545e-06,1.000020002456703,8.002029507345483e-13,2.400589644935375e-11,0.9334467728777752,0.06655323698182891,-9.859604168550265e-09,1.0,0.5332777032768519,0.9999799979433873
0.018912188483748302,0.028486310080269396,49993.08430117159,-727.0503118489884,27.777941926440526,4.0005373280769436e-06,1.0000200026066188,8.002149456668506e-13,2.4006256293004088e-11,0.9343967932154182,0.06560321716518938,-1.0380607865863394e-08,0.9999999999999999,0.5328026821409253,0.9999799977934775
0.019449179227012767,0.02892824079410823,49992.709606343866,-747.3536857983664,27.130237166479077,4.000567311941791e-06,1.000020002756537,8.002269408688586e-13,2.4006616144745464e-11,0.9353341918990027,0.06466581902135582,-1.0920358462215963e-08,0.9999999999999999,0.5323339719251265,0.9999799976435654
0.01998616997027725,0.029377027529498622,49992.33491151613,-767.657059747745,26.497825007944545,4.000597296256098e-06,1.0000200029064574,8.0023893634058e-13,2.4006976004578124e-11,0.9362591099208293,0.06374090155858654,-1.1479415504254142e-08,1.0000000000000004,0.5318715021355587,0.9999799974936509
0.020523160713541714,0.029832776649338703,49991.9602166884,-787.960433697123,25.88033754462416,4.0006272810198736e-06,1.00002000305638,8.002509320820234e-13,2.4007335872502303e-11,0.9371716874623496,0.06282832459600261,-1.2058352303164536e-08,0.9999999999999998,0.5314152026839878,0.9999799973437343
0.021060151456806196,0.030295596166618654,49991.585521860674,-808.2638076465016,25.277415962178473,4.000657266233128e-06,1.000020003206305,8.002629280931964e-13,2.4007695748518257e-11,0.9380720638749821,0.061927948782773995,-1.2657756139041087e-08,1.0,0.5309650055166486,0.9999799971938154
0.021674126375384142,0.03076559577001974,49991.06154564778,-831.0873760971788,24.688710304028664,4.00069919854647e-06,1.0000200034159648,8.002797038625182e-13,2.4008199015557626e-11,0.9389603776993888,0.06103963561884804,-1.3318237178055155e-08,0.9999999999999996,0.5305208430731341,0.9999799969841638
0.02244255173294027,0.031242886849910747,49990.23807183847,-858.9671154485778,24.113879245999847,4.000765100569657e-06,1.0000200037454723,8.003060694968068e-13,2.400898997509294e-11,0.9398367666142969,0.06016324747000656,-1.4084303508140701e-08,1.0,0.5300826416992521,0.9999799966546695
0.0232109770904964,0.03172758252474756,49989.41459802915,-886.8468547999769,23.55258987933399,4.000831004764039e-06,1.0000200040749905,8.003324364340615e-13,2.400978097371662e-11,0.9407013673013443,0.059298647576921173,-1.4878265276151989e-08,1.0000000000000002,0.5296503313334142,0.9999799963251645
0.02397940244805255,0.03221979766788239,49988.59112421984,-914.7265941513766,23.00451748980391,4.000896911129722e-06,1.0000200044045198,8.003588046743675e-13,2.4010572011431203e-11,0.9415543156178223,0.058445700083113214,-1.5700935205082514e-08,1.0000000000000002,0.5292238472697051,0.9999799959956485
0.0247478278056087,0.032719648934788764,49987.767650410526,-942.6063335027765,22.46934535123317,4.000962819666815e-06,1.0000200047340597,8.003851742178116e-13,2.401136308823931e-11,0.942395746508169,0.05760427004497461,-1.6553143827579114e-08,0.9999999999999999,0.5288031220381271,0.9999799956661216
0.025516253163164807,0.0332272547907091,49986.94417660121,-970.4860728541747,21.94676452207113,4.001028730375425e-06,1.0000200050636108,8.004115450644792e-13,2.40121542041435e-11,0.9432257939898935,0.056774223445846345,-1.7435739562684884e-08,1.0000000000000002,0.5283880886320418,0.9999799953365838
0.026284678520720937,0.03374273553873107,49986.12070279189,-998.3658122055738,21.436473647375085,4.001094643255657e-06,1.0000200053931725,8.004379172144559e-13,2.4012945359146322e-11,0.9440445911402764,0.05595542720931263,-1.8349588767443336e-08,1.0000000000000002,0.5279786805147353,0.9999799950070353
0.027053103878277064,0.0342662133482995,49985.29722898258,-1026.2455515569727,20.938178766048424,4.001160558307622e-06,1.000020005722745,8.004642906678282e-13,2.40137365532504e-11,0.9448522700838444,0.05514774921173097,-1.9295575761022416e-08,0.9999999999999996,0.5275748316261542,0.9999799946774759
0.027821529235833215,0.034797812284170705,49984.47375517327,-1054.1252909083726,20.451593123188722,4.0012264755314246e-06,1.0000200060523285,8.004906654246814e-13,2.4014527786458277e-11,0.9456489619805873,0.054351058294015625,-2.027460281885715e-08,1.0,0.5271764763881066,0.9999799943479055
0.028589954593389366,0.03533765833581589,49983.65028136395,-1082.0050302597724,19.976436987403954,4.001292394927173e-06,1.000020006381923,8.005170414851015e-13,2.4015319058772527e-11,0.9464347970148962,0.053565224272693425,-2.1287590134137726e-08,0.9999999999999996,0.5267835497103306,0.9999799940183244
0.029358379950945496,0.03588587944728082,49982.82680755464,-1109.8847696111716,19.512437472958485,4.001358316494975e-06,1.0000200067115281,8.005434188491751e-13,2.4016110370195767e-11,0.9472099043852246,0.05279011795025119,-2.2335475743790315e-08,1.0,0.5263959869955386,0.9999799936887324
0.030126805308501623,0.03644260554750873,49982.00333374532,-1137.7645089625705,19.059328366615514,4.0014242402349375e-06,1.0000200070411442,8.005697975169873e-13,2.401690172073054e-11,0.947974412294424,0.05202561112479122,-2.3419215415904243e-08,0.9999999999999998,0.5260137241440219,0.9999799933591295
0.030895230666057732,0.03700796858113352,49981.179859936005,-1165.6442483139688,18.616849959045723,4.0014901661471676e-06,1.000020007370771,8.005961774886243e-13,2.401769311037943e-11,0.9487284479407672,0.05127157659901518,-2.453978249535624e-08,0.9999999999999999,0.5256366975584115,0.9999799930295159
0.03166365602361388,0.03758210253975086,49980.35638612669,-1193.5239876653686,18.184748880675894,4.001556094231773e-06,1.0000200077004089,8.006225587641721e-13,2.4018484539145003e-11,0.9494721375096156,0.0505278881885521,-2.5698167704165607e-08,0.9999999999999999,0.5252648441476993,0.9999799926998911
0.032432081381170035,0.038165143493674225,49979.53291231738,-1221.4037270167685,17.762777941855155,4.001622024488861e-06,1.0000200080300576,8.006489413437166e-13,2.4019276007029866e-11,0.9502056061657296,0.0497944207296495,-2.6895378892884278e-08,1.0000000000000002,0.5248981013311607,0.9999799923702556
0.03320050673872616,0.038757229624183744,49978.70943850806,-1249.2834663681674,17.350695977219576,4.001687956918539e-06,1.000020008359717,8.006753252273435e-13,2.4020067514036572e-11,0.9509289780461966,0.04907105008624433,-2.8132440739083298e-08,1.0,0.524536407041893,0.9999799920406094
0.03396893209628229,0.03935850125627535,49977.88596469875,-1277.1632057195666,16.94826769413966,4.001753891520914e-06,1.0000200086893873,8.007017104151391e-13,2.4020859060167715e-11,0.9516423762539634,0.04835765315643125,-2.9410394388737684e-08,1.0000000000000002,0.5241796997299417,0.9999799917109523
0.034737357453838394,0.03996910089191787,49977.06249088943,-1305.0429450709648,16.555263525138614,4.0018198282960955e-06,1.0000200090190687,8.007280969071895e-13,2.402165064542587e-11,0.9523459228519524,0.04765410787834489,-3.073029703603827e-08,1.0000000000000002,0.5238279254591447,0.9999799913812841
0.0357296766353809,0.040589173243826195,49975.5839595054,-1340.3485545279934,16.171459480640085,4.001938221960798e-06,1.0000200096110323,8.007754766195377e-13,2.402307201973165e-11,0.9530397390241131,0.04696029324367057,-3.226778329621976e-08,1.0000000000000002,0.5234810231953873,0.9999799907893442
0.03692381659816026,0.04121886526975821,49973.514950773075,-1382.3479390941236,15.796637016569752,4.0021039099656945e-06,1.0000200104394656,8.008417853081351e-13,2.4025061256506445e-11,0.9537239447319763,0.04627608928534538,-3.4017321637196806e-08,1.0,0.5231389195260334,0.9999799899609441
0.038117956560939664,0.0418583262073441,49971.445942040744,-1424.3473236602551,15.43058289673502,4.0022696116907695e-06,1.0000200112679676,8.009081022331692e-13,2.4027050740370385e-11,0.9543986587422534,0.04560137708396008,-3.58262133781072e-08,1.0000000000000002,0.522801555527451,0.9999799891324752
0.039312096523719024,0.04250770760945568,49969.37693330842,-1466.3467082263853,15.073089054109486,4.002435327137726e-06,1.0000200120965383,8.009744273960038e-13,2.4029040471364386e-11,0.9550639989103908,0.0449360387854903,-3.76958808038859e-08,1.0000000000000002,0.5224688786147595,0.9999799883039376
0.040506236486498384,0.04316716338012465,49967.3079245761,-1508.3460927925157,14.723952464763086,4.0026010563082675e-06,1.0000200129251775,8.010407607980029e-13,2.4031030449529372e-11,0.9557200820306031,0.044279957597150935,-3.962775366034136e-08,1.0000000000000002,0.5221408303920185,0.9999799874753317
0.04170037644927775,0.04383684981101799,49965.23891584377,-1550.345477358646,14.382975021921608,4.0027667992041015e-06,1.0000200137538853,8.011071024405324e-13,2.4033020674906296e-11,0.9563670238331619,0.04363301779010534,-4.1623267046277285e-08,1.0000000000000002,0.521817352995086,0.9999799866466571
0.04289451641205711,0.04451692561847918,49963.16990711145,-1592.3448619247763,14.049963413296572,4.002932555826931e-06,1.0000200145826619,8.011734523249564e-13,2.4035011147536106e-11,0.9570049389821589,0.04299510470170032,-4.368385910086367e-08,1.0,0.5214983890928977,0.9999799858179136
0.04408865637483651,0.04520755198114425,49961.100898379125,-1634.3442464909076,13.724729001596307,4.003098326178463e-06,1.0000200154115069,8.012398104526407e-13,2.4037001867459765e-11,0.957633941073727,0.042366104737241665,-4.581096847180335e-08,1.0,0.5211838818881631,0.9999799849891018
0.04528279633761587,0.04590889257814109,49959.0318896468,-1676.343631057038,13.407087708132181,4.003264110260402e-06,1.0000200162404207,8.013061768249506e-13,2.4038992834718233e-11,0.9582541426347062,0.04174590537132521,-4.800603154892904e-08,0.9999999999999998,0.5208737751181758,0.9999799841602212
0.04647693630039523,0.04662111362788178,49956.96288091448,-1718.3430156231682,13.09685989943567,4.003429908074455e-06,1.0000200170694031,8.013725514432521e-13,2.4040984049352482e-11,0.9588656551217419,0.041134395148737575,-5.02704794469004e-08,1.0,0.5205680130551684,0.9999799833312719
0.0476710762631746,0.04734438392745638,49954.893872182154,-1760.3424001892984,12.793870276805093,4.003595719622327e-06,1.0000200178984542,8.01438934308911e-13,2.4042975511403496e-11,0.9594685889207941,0.0405314636849407,-5.26057347196442e-08,1.0000000000000002,0.5202665405064977,0.9999799825022541
0.04886521622595396,0.04807887489263805,49952.82486344983,-1802.3417847554288,12.497947768702526,4.0037615449057255e-06,1.000020018727574,8.015053254232941e-13,2.4044967220912273e-11,0.9600630533470533,0.039937001666154236,-5.501320778809763e-08,0.9999999999999998,0.5199693028148147,0.9999799816731674
0.050059356188733355,0.04882476059850871,49950.7558547175,-1844.34116932156,12.208925425924049,4.003927383926357e-06,1.0000200195567626,8.015717247877683e-13,2.404695917791981e-11,0.960649156645244,0.03935090084904936,-5.7494293061664736e-08,1.0000000000000002,0.5196762458577808,0.9999799808440121
0.05125349615151272,0.04958221782071505,49948.686845985176,-1886.3405538876905,11.926640319468506,4.004093236685929e-06,1.0000200203860197,8.016381324037e-13,2.404895138246712e-11,0.9612270059902978,0.03877305406006687,-6.005036473257695e-08,1.0,0.5193873160478972,0.9999799800147882
0.05244763611429208,0.05035142607736455,49946.61783725285,-1928.3399384538207,11.650933441032022,4.0042591031861485e-06,1.0000200212153454,8.01704548272457e-13,2.4050943834595216e-11,0.9617967074883987,0.03820335519437349,-6.268277222106132e-08,1.0,0.5191024603317231,0.9999799791854956
0.05364177607707145,0.051132567671571434,49944.54882852053,-1970.3393230199508,11.381649606057845,4.004424983428722e-06,1.00002002204474,8.017709723954061e-13,2.4052936534345113e-11,0.9623583661783669,0.03764169921446823,-6.539283524785062e-08,0.9999999999999999,0.5188216261892933,0.9999799783561343
0.05483591603985084,0.051925827734662665,49942.479819788205,-2012.3387075860824,11.118637359272677,4.00459087741536e-06,1.0000200228742033,8.018374047739163e-13,2.4054929481757865e-11,0.9629120860333865,0.0370879821484522,-6.81818385091259e-08,1.0,0.5185447616333221,0.9999799775267041
0.0560300560026302,0.05273139427005424,49940.41081105588,-2054.3380921522125,10.861748882642967,4.004756785147768e-06,1.0000200237037353,8.019038454093543e-13,2.40569226768745e-11,0.9634579699630523,0.036542101087973435,-7.10510259274475e-08,0.9999999999999998,0.5182718152079531,0.9999799766972054
0.05722419596540957,0.05354945819780819,49938.34180232356,-2096.3374767183427,10.610839905686198,4.004922706627656e-06,1.0000200245333362,8.019702943030895e-13,2.405891611973608e-11,0.9639961198157351,0.036003954185859235,-7.400159445061112e-08,1.0,0.5180027359877641,0.9999799758676378
0.05841833592818893,0.0543802133998809,49936.27279359123,-2138.3368612844733,10.365769618074298,4.005088641856733e-06,1.0000200253630056,8.020367514564905e-13,2.4060909810383654e-11,0.9645266363812404,0.03547344065344741,-7.703468736864416e-08,1.0000000000000004,0.5177375024679947,0.9999799750380015
0.060209434429356584,0.055223856766073255,49931.4746647233,-2200.273390718071,10.126400575459957,4.005473506405343e-06,1.000020027287313,8.021909005257556e-13,2.4065534226894822e-11,0.9650496200543924,0.03495046078155375,-8.083594605380549e-08,1.0,0.5174760405170389,0.9999799731137712
0.062088280731045546,0.05608058824069373,49926.27537853227,-2265.1405099636813,9.89259864251218,4.005890631846954e-06,1.0000200293729233,8.023579877159594e-13,2.4070546782364263e-11,0.965565168976622,0.03443491586901649,-8.48456380648578e-08,1.0000000000000004,0.5172182676750054,0.9999799710282444
0.06396712703273445,0.05695061086994533,49921.076092341245,-2330.0076292092904,9.664232888339827,4.006307844175549e-06,1.0000200314589685,8.025251271151266e-13,2.4075560904077515e-11,0.9660733806850684,0.03392670828031088,-8.896537936506608e-08,0.9999999999999999,0.5169641593792136,0.9999799689422829
0.06584597333442337,0.057834130850047814,49915.87680615021,-2394.874748454899,9.441175512995105,4.006725143418279e-06,1.0000200335454479,8.026923187450115e-13,2.408057659268717e-11,0.966574351767151,0.03342574142847525,-9.319562658944909e-08,0.9999999999999998,0.5167136715500362,0.999979966855887
0.06772481963611227,0.05873135757610642,49910.67751995919,-2459.741867700508,9.223301771999605,4.007142529602304e-06,1.000020035632362,8.028595626273775e-13,2.408559384884615e-11,0.9670681777690394,0.03293191976759176,-9.753663100646894e-08,1.0000000000000002,0.5164667564071692,0.9999799647690565
0.06960366593780118,0.059642503691738645,49905.47823376816,-2524.6089869461166,9.010489901472877,4.007560002754799e-06,1.000020037719711,8.03026858784002e-13,2.409061267320775e-11,0.9675549531998741,0.03244514878854405,-1.0198841815481378e-07,1.0,0.516223366688024,0.9999799626817911
0.07148251223949013,0.060567785139471066,49900.27894757713,-2589.4761061917275,8.802621045158823,4.007977562902947e-06,1.000020039807495,8.031942072366725e-13,2.4095633066425568e-11,0.9680347715362168,0.031965335014549304,-1.0655076600145971e-07,1.0,0.5159834556455394,0.9999799605940909
0.07336135854117899,0.06150742121191778,49895.0796613861,-2654.3432254373342,8.599579183299786,4.008395210073946e-06,1.0000200418957141,8.033616080071875e-13,2.4100655029153573e-11,0.9685077252267079,0.031492385996473804,-1.1122318152526094e-07,1.0000000000000002,0.5157469770454526,0.9999799585059554
0.075240204842868,0.062461634603753216,49889.880375195076,-2719.210344682947,8.401251063309399,4.008812944295001e-06,1.0000200439843685,8.035290611173578e-13,2.4105678562046056e-11,0.968973905696934,0.031026210307941886,-1.1600487562447283e-07,1.0000000000000002,0.5155138851641681,0.9999799564173848
0.07711905114455686,0.0634306514644907,49884.68108900405,-2784.0774639285537,8.207526132196875,4.0092307655933315e-06,1.0000200460734583,8.036965665890046e-13,2.4110703665757634e-11,0.9694334033544889,0.030566717540247562,-1.2089473624040944e-07,1.0000000000000002,0.5152841347860999,0.9999799543283787
0.07899789744624576,0.06441470145208038,49879.48180281302,-2848.9445831741627,8.018296470696443,4.009648673996169e-06,1.0000200481629835,8.038641244439618e-13,2.411573034094333e-11,0.9698863075942221,0.030113818297077523,-1.258912995828937e-07,1.0,0.515057681200588,0.9999799522389373
0.08087674374793467,0.06541401778733821,49874.28251662199,-2913.8117024197713,7.833456729057162,4.010066669530751e-06,1.0000200502529444,8.040317347040724e-13,2.412075858825842e-11,0.9703327068036647,0.02966742418905466,-1.3099271933619503e-07,1.0,0.5148344801997524,0.9999799501490602
0.08275559004962363,0.06642883730921967,49869.083230430966,-2978.678821665382,7.652904064449436,4.010484752224333e-06,1.0000200523433411,8.041993973911935e-13,2.412578840835859e-11,0.9707726883686236,0.029227447828110334,-1.3619673371681648e-07,1.0000000000000002,0.5146144880749404,0.9999799480587472
0.0846344363513126,0.06745940053095059,49863.88394423993,-3043.545940910993,7.476538079945827,4.010902922104179e-06,1.0000200544341737,8.043671125271922e-13,2.4130819801899846e-11,0.9712063386789365,0.028793802821694026,-1.4150063024669467e-07,1.0000000000000002,0.5143976616142396,0.9999799459679986
0.08651328265300144,0.0685059516970292,49858.68465804891,-3108.4130601566,7.3042607650348375,4.011321179197563e-06,1.0000200565254425,8.045348801339463e-13,2.4135852769538506e-11,0.9716337431343797,0.0283664037668282,-1.4690120809714728e-07,0.9999999999999998,0.5141839580992169,0.9999799438768137
0.08839212895469035,0.06956873884111237,49853.48537185788,-3173.2801794022084,7.135976437627582,4.011739523531772e-06,1.0000200586171475,8.047027002333465e-13,2.4140887311931284e-11,0.9720549861507217,0.027945166244016367,-1.5239473785017839e-07,1.0000000000000002,0.5139733353017704,0.9999799417851926
0.09027097525637927,0.07064801384479967,49848.28608566685,-3238.1472986478175,6.971591687518384,4.012157955134106e-06,1.0000200607092886,8.048705728472947e-13,2.4145923429735228e-11,0.9724701511659064,0.02753000681101211,-1.5797691851451537e-07,0.9999999999999999,0.5137657514810527,0.9999799396931354
0.09214982155806822,0.07174403249732969,49843.08679947582,-3303.0144178934283,6.8110153212612,4.012576474031872e-06,1.0000200628018663,8.050384979977024e-13,2.415096112360766e-11,0.9728793206463755,0.027120842996456493,-1.6364283162399472e-07,1.0000000000000002,0.5135611653800396,0.9999799376006416
0.09402866785975718,0.07285705455620221,49837.8875132848,-3367.8815371390388,6.654158308425093,4.0129950802523916e-06,1.0000200648948807,8.05206475706495e-13,2.415600039420633e-11,0.9732825760935011,0.026717593293390886,-1.693868922355609e-07,0.9999999999999998,0.5133595834402129,0.9999799355077112
0.09659780730386296,0.07398734380874106,49827.834008759295,-3455.6732152350405,6.500933719741628,4.013804758278079e-06,1.0000200689432381,8.055314318787875e-13,2.4165748961999304e-11,0.9736799989778178,0.02632017717772927,-1.7615554717895183e-07,0.9999999999999999,0.513160939060981,0.9999799314595162
0.09947307346829112,0.07513516813461202,49815.6277870081,-3553.631327827462,6.351256700709835,4.014788248729247e-06,1.000020073860651,8.059262341067227e-13,2.4177592886200948e-11,0.974071668371944,0.025928515036442033,-1.8340838595968633e-07,1.0,0.5129651241581072,0.9999799265423007
0.10234833963271929,0.07630079956931049,49803.42156525691,-3651.589440419883,6.2050444050210665,4.015772221261924e-06,1.0000200787804743,8.063213266529465e-13,2.4189445519811385e-11,0.9744576625041842,0.02554252820428183,-1.9070846634422293e-07,0.9999999999999998,0.5127721255591027,0.999979921622675
0.10522360579714754,0.07748451436863425,49791.21534350572,-3749.547553012307,6.062215943201928,4.016756676230654e-06,1.0000200837027096,8.067167098021766e-13,2.4201306871371973e-11,0.9748380590750643,0.025162138964625918,-1.9803968999251763e-07,1.0000000000000002,0.5125819252847421,0.9999799167006375
0.10809887196157579,0.07868659307415621,49779.00912175452,-3847.5056656047313,5.922692339534199,4.017741613990327e-06,1.0000200886273587,8.071123838394799e-13,2.421317694943455e-11,0.9752129348530411,0.02478727053118124,-2.053842221052506e-07,1.0000000000000002,0.5123944848829041,0.9999799117761862
0.11097413812600396,0.07990732057971311,49766.80290000333,-3945.4637781971524,5.786396485863497,4.018727034896181e-06,1.0000200935544237,8.075083490502726e-13,2.422505576256142e-11,0.9755823656814666,0.024417847040891713,-2.1272235836278166e-07,1.0,0.5122097663587013,0.9999799068493191
0.11384940429043205,0.08114698619892578,49754.596678252135,-4043.4218907895706,5.6532530965552565,4.019712939303804e-06,1.000020098483906,8.079046057203213e-13,2.4236943319325422e-11,0.9759464264856168,0.024053793546766036,-2.200323828888989e-07,0.9999999999999999,0.5120277321703952,0.9999799019200349
0.11672467045486022,0.08240588373376657,49742.39045650094,-4141.380003381992,5.5231886645683845,4.020699327569131e-06,1.0000201034158078,8.083011541357431e-13,2.4248839628309887e-11,0.9763051912797847,0.0236950360106322,-2.272904166726542e-07,1.0000000000000002,0.5118483452255873,0.9999798969883313
0.11959993661928847,0.08368431154419081,49730.184234749744,-4239.338115974416,5.396131418617766,4.021686200048449e-06,1.0000201083501303,8.086979945830068e-13,2.4260744698108712e-11,0.9766587331744316,0.02334150129582393,-2.3447025584722208e-07,0.9999999999999998,0.5116715688773184,0.9999798920542072
0.12247520278371664,0.08498257261884826,49717.97801299855,-4337.296228566837,5.272011281397614,4.022673557098393e-06,1.000020113286876,8.09095127348932e-13,2.4272658537326303e-11,0.9770071243833942,0.02299311715980469,-2.41543199188339e-07,0.9999999999999998,0.5114973669198406,0.9999798871176602
