a,Z,ell,K_plus,K_minus,det_K,F,dF_dRc,Z_eff_Einstein,K_plus_Einstein,K_minus_Einstein,det_K_Einstein
0.0418583262073441,8.009081022331692e-13,0.7,0.4900000000004004,-0.4899999999995995,-0.24009999999999995,1.0000200112679676,-4.004509224220243e-10,8.00892315899021e-13,0.48999019467531324,-0.4899901946745123,-0.24009039087755893
0.0425077076094556,8.009744273960039e-13,0.7,0.49000000000040045,-0.4899999999995994,-0.24009999999999995,1.0000200120965383,-4.0048403482373374e-10,8.009586391107736e-13,0.4899901942693298,-0.4899901942685289,-0.24009039047970315
0.0431671633801246,8.010407607980029e-13,0.7,0.49000000000040045,-0.4899999999995994,-0.24009999999999995,1.0000200129251775,-4.005171472254432e-10,8.010249705613641e-13,0.48999019386331294,-0.4899901938625119,-0.24009039008181451
0.0438368498110179,8.011071024405324e-13,0.7,0.4900000000004005,-0.48999999999959937,-0.24009999999999995,1.0000200137538853,-4.005503984050307e-10,8.010913102523254e-13,0.48999019345726247,-0.48999019345646133,-0.24009038968389296
0.0445169256184791,8.011734523249564e-13,0.7,0.4900000000004005,-0.48999999999959937,-0.24009999999999995,1.000020014582662,-4.0058351080674015e-10,8.011576581846876e-13,0.4899901930511781,-0.48999019305037694,-0.2400903892859382
0.0452075519811442,8.012398104526408e-13,0.7,0.49000000000040056,-0.4899999999995993,-0.24009999999999995,1.0000200154115069,-4.006166232084496e-10,8.01224014359984e-13,0.48999019264506044,-0.4899901926442592,-0.24009038888795084
0.045908892578141,8.013061768249506e-13,0.7,0.4900000000004006,-0.48999999999959926,-0.24009999999999995,1.0000200162404207,-4.0064990214361274e-10,8.012903787797789e-13,0.48999019223890894,-0.4899901922381077,-0.24009038848993033
0.0466211136278817,8.013725514432522e-13,0.7,0.4900000000004006,-0.48999999999959926,-0.24009999999999995,1.0000200170694031,-4.006830700564734e-10,8.013567514451053e-13,0.48999019183272385,-0.4899901918319225,-0.24009038809187686
0.0473443839274563,8.01438934308911e-13,0.7,0.49000000000040067,-0.4899999999995992,-0.24009999999999995,1.0000200178984542,-4.007162657249097e-10,8.014231323574956e-13,0.4899901914265052,-0.4899901914257037,-0.24009038769379049
0.048078874892638,8.015053254232941e-13,0.7,0.49000000000040067,-0.4899999999995992,-0.24009999999999995,1.000020018727574,-4.007494336377704e-10,8.014895215182499e-13,0.48999019102025265,-0.4899901910194512,-0.24009038729567098
