a,z,k_over_H0,kinetic_L_zeta_dot_zeta,gradient_G,sound_speed_sq,constraint_discriminant,kinetic_numerator,kinetic_cancellation_scale,scalar_kinetic_degenerate,Q,m5_bar_hat
0.00016155980984398745,6188.658188912604,865.9643233600654,-6.006121991711906e-16,nan,nan,1.1932805593346462e+27,-37413.934068657014,3.7375798342670615e+20,1,0.9999999997580887,-2.8618502097148505e-16
0.00016155980984398745,6188.658188912604,1333.521432163324,-6.006121991711906e-16,nan,nan,1.1932805593346462e+27,-37413.934068657014,3.7375798342670615e+20,1,0.9999999997580887,-2.8618502097148505e-16
0.00016155980984398745,6188.658188912604,2053.525026457146,-6.006121991711906e-16,nan,nan,1.1932805593346462e+27,-37413.934068657014,3.7375798342670615e+20,1,0.9999999997580887,-2.8618502097148505e-16
0.00016155980984398745,6188.658188912604,3162.2776601683795,-6.006121991711906e-16,nan,nan,1.1932805593346462e+27,-37413.934068657014,3.7375798342670615e+20,1,0.9999999997580887,-2.8618502097148505e-16
0.00016155980984398745,6188.658188912604,4869.675251658631,-6.006121991711906e-16,nan,nan,1.1932805593346462e+27,-37413.934068657014,3.7375798342670615e+20,1,0.9999999997580887,-2.8618502097148505e-16
0.00016155980984398745,6188.658188912604,7498.942093324558,-6.006121991711906e-16,nan,nan,1.1932805593346462e+27,-37413.934068657014,3.7375798342670615e+20,1,0.9999999997580887,-2.8618502097148505e-16
0.00016155980984398745,6188.658188912604,11547.819846894581,-6.006121991711906e-16,nan,nan,1.1932805593346462e+27,-37413.934068657014,3.7375798342670615e+20,1,0.9999999997580887,-2.8618502097148505e-16
0.00016155980984398745,6188.658188912604,17782.794100389227,-6.006121991711906e-16,nan,nan,1.1932805593346462e+27,-37413.934068657014,3.7375798342670615e+20,1,0.9999999997580887,-2.8618502097148505e-16
0.00016155980984398745,6188.658188912604,27384.196342643612,-6.006121991711906e-16,nan,nan,1.1932805593346462e+27,-37413.934068657014,3.7375798342670615e+20,1,0.9999999997580887,-2.8618502097148505e-16
0.00016155980984398745,6188.658188912604,42169.65034285822,-6.006121991711906e-16,nan,nan,1.1932805593346462e+27,-37413.934068657014,3.7375798342670615e+20,1,0.9999999997580887,-2.8618502097148505e-16
0.00016155980984398745,6188.658188912604,64938.16315762113,-6.006121991711906e-16,nan,nan,1.1932805593346462e+27,-37413.934068657014,3.7375798342670615e+20,1,0.9999999997580887,-2.8618502097148505e-16
0.00016155980984398745,6188.658188912604,100000.0,-6.006121991711906e-16,nan,nan,1.1932805593346462e+27,-37413.934068657014,3.7375798342670615e+20,1,0.9999999997580887,-2.8618502097148505e-16
0.00022603030271419218,4423.185553847914,0.0001,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.0001539926526059492,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.00023713737056616554,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.0003651741272548377,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.0005623413251903491,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.0008659643233600654,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.001333521432163324,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.002053525026457146,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.0031622776601683794,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.004869675251658631,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.007498942093324558,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.011547819846894581,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.01778279410038923,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.027384196342643614,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.042169650342858224,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.06493816315762113,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.1,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.1539926526059492,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.23713737056616552,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.3651741272548377,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.5623413251903491,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,0.8659643233600653,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,1.333521432163324,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,2.053525026457146,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,3.1622776601683795,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,4.869675251658631,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,7.498942093324558,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,11.547819846894582,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,17.78279410038923,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,27.384196342643612,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,42.169650342858226,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,64.93816315762113,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,100.0,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,153.9926526059492,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,237.13737056616552,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,365.1741272548377,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,562.341325190349,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,865.9643233600654,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,1333.521432163324,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,2053.525026457146,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,3162.2776601683795,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,4869.675251658631,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,7498.942093324558,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,11547.819846894581,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,17782.794100389227,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,27384.196342643612,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,42169.65034285822,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,64938.16315762113,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00022603030271419218,4423.185553847914,100000.0,-2.019038985178745e-15,nan,nan,9.265282723236091e+25,-19114.665822643117,5.680325924348106e+19,1,0.9999999993618885,-1.3840845512334063e-15
0.00031622776601683794,3161.277660168379,0.0001,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.0001539926526059492,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.00023713737056616554,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.0003651741272548377,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.0005623413251903491,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.0008659643233600654,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.001333521432163324,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.002053525026457146,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.0031622776601683794,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.004869675251658631,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.007498942093324558,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.011547819846894581,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.01778279410038923,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.027384196342643614,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.042169650342858224,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.06493816315762113,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.1,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.1539926526059492,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.23713737056616552,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.3651741272548377,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.5623413251903491,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,0.8659643233600653,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,1.333521432163324,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,2.053525026457146,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,3.1622776601683795,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,4.869675251658631,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,7.498942093324558,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,11.547819846894582,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,17.78279410038923,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,27.384196342643612,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,42.169650342858226,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,64.93816315762113,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,100.0,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,153.9926526059492,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,237.13737056616552,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,365.1741272548377,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,562.341325190349,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,865.9643233600654,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,1333.521432163324,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,2053.525026457146,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,3162.2776601683795,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,4869.675251658631,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,7498.942093324558,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,11547.819846894581,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,17782.794100389227,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,27384.196342643612,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,42169.65034285822,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,64938.16315762113,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.00031622776601683794,3161.277660168379,100000.0,4.12693429597478e-16,nan,nan,7.394733205352034e+24,610.3515614950165,8.873679838824674e+18,1,0.9999999983534351,-6.458717708541841e-15
0.0004424185553847919,2259.3030271419193,0.0001,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.0001539926526059492,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.00023713737056616554,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.0003651741272548377,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.0005623413251903491,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.0008659643233600654,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.001333521432163324,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.002053525026457146,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.0031622776601683794,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.004869675251658631,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.007498942093324558,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.011547819846894581,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.01778279410038923,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.027384196342643614,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.042169650342858224,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.06493816315762113,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.1,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.1539926526059492,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.23713737056616552,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.3651741272548377,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.5623413251903491,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,0.8659643233600653,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,1.333521432163324,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,2.053525026457146,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,3.1622776601683795,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,4.869675251658631,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,7.498942093324558,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,11.547819846894582,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,17.78279410038923,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
0.0004424185553847919,2259.3030271419193,27.384196342643612,-1.3123610454696295e-15,nan,nan,6.069646511695209e+23,-311.826767168071,1.4256447228643428e+18,1,0.9999999958454934,-2.9060281143977305e-14
