xi_completion,a,z,E,H_km_s_Mpc,Omega_m,Omega_r,Omega_R,Q_tensor,c_T,dL_GW_over_dL_EM,gamma_PPN,beta_PPN,alpha1_PPN,alpha2_PPN,Cassini_minus_2loglike
1.0,0.025118864315095822,38.81071705534969,141.54239356693404,9534.295630668677,0.9881918255547961,0.01155986596107422,0.00024830848412940587,1.9999044967368733,1.0,0.9317146988503143,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.026709555875589854,36.439783898238105,129.04629729600697,8692.55858585903,0.9888336390317909,0.010878477226436709,0.00028788374177215727,1.999889275483934,1.0,0.9317182445061384,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.028400980479142194,34.21005201684514,117.6561796232634,7925.320259423022,0.9894294735522482,0.010236772487563271,0.0003337539601884027,1.9998716330922353,1.0,0.931722354195405,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.030199517204020192,32.11311214825908,107.27383882647942,7225.965783351654,0.9899805987235967,0.009632482416101736,0.00038691886030149837,1.9998511850537302,1.0,0.9317271175112999,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.032111949093648236,30.141055844467587,97.80984134673514,6588.470913116079,0.9904880018664279,0.009063461490553348,0.00044853664301898683,1.9998274859065313,1.0,0.9317326382556752,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.034145488738336074,28.286445646252314,89.18273232844956,6007.348849644362,0.9909523691346479,0.00852768182945211,0.0005199490358999656,1.9998000196015768,1.0,0.9317390366866826,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.03630780547701017,26.542287033381633,81.3183181664587,5477.601911692657,0.9913740624722717,0.008023227253573934,0.0006027102741544225,1.9997681883560945,1.0,0.9317464521201698,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.03860705432153815,24.902002045313225,74.14901436601993,4994.677607695102,0.9917530917961429,0.007548287577980269,0.0006986206258767101,1.9997312997592782,1.0,0.9317550459399259,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.04105190671273087,23.359404472920218,67.61325266100286,4554.4286992451525,0.992089081703676,0.007101153133138454,0.0008097651631854767,1.9996885518603134,1.0,0.9317650050802284,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.04365158322401665,21.908676527677702,61.654941911586775,4153.076887164485,0.9923812319014057,0.006680209513038313,0.0009385585855559053,1.9996390159286324,1.0,0.9317765460537296,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.04641588833612782,20.54434690031882,56.22297782210104,3787.1797860967263,0.9926282704323409,0.006283932547118782,0.0010877970205403094,1.9995816165305613,1.0,0.9317899196086332,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.04935524741394806,19.261270126211436,51.27079698804941,3453.600885115008,0.992828398646328,0.005910883491904916,0.0012607178617668462,1.999515108514705,1.0,0.9318054161115523,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.052480746024977334,18.054607179632445,46.755971204042936,3149.4822203043323,0.9929792267064426,0.005559704437512953,0.00146106885604424,1.999438050439983,1.0,0.931823371766532,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.05580417174769969,16.91980722375332,42.63983834600501,2872.219510986897,0.9930776982544824,0.005229113923592453,0.001693187821925165,1.9993487739146443,1.0,0.9318441757966494,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.05933805862753281,15.85259044750751,38.88716648573306,2619.439534478979,0.9931200026688932,0.004917902758822079,0.0019620945722846053,1.999245348241429,1.0,0.9318682787325104,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.06309573444801943,14.84893192461111,35.46584820743968,2388.9795352531364,0.9931014731382529,0.00462493003774708,0.0022735968240002653,1.9991255396830767,1.0,0.931896201971981,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.06709137099554119,13.905046433861946,32.346622377550624,2178.86848335181,0.9930164685428534,0.004349119348528944,0.0026344121086175364,1.9989867645736088,1.0,0.9319285487977091,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.07134003750712564,13.017374183467695,29.502820873797226,1987.310014058981,0.9928582368871455,0.004089455165063073,0.003052307947791558,1.9988260354046954,1.0,0.9319660170634363,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.07585775750291851,12.182567385564047,26.910138010165774,1812.6668963647664,0.9926187577595248,0.0038449794169013443,0.0035362628235737392,1.9986398989140102,1.0,0.9320094137866743,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.08066156921766143,11.397477630289428,24.546420602935427,1653.4468918137304,0.9922885610183059,0.003614788230488278,0.004096650751205884,1.99842436509569,1.0,0.9320596719138157,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.08576958985908946,10.659144011798311,22.39147681200086,1508.289878056378,0.9918565186218937,0.0033980288353806956,0.0047454525427255935,1.9981748259451055,1.0,0.9321178695536657,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.09120108393559115,9.964781961431829,20.426902062855376,1375.9561229539381,0.991309606250004,0.0031938966293719928,0.00549649712062402,1.9978859626459138,1.0,0.9321852520059832,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.09697653591082506,9.311772745930538,18.635920509724862,1255.3156055350667,0.9906326311200347,0.0030016323967861592,0.006365736483178993,1.997551639814162,1.0,0.9322632569416471,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.1031177274593056,8.697653591082485,17.003240640951688,1145.3382895745058,0.9898079222155227,0.0028205196746504614,0.007371558109826541,1.9971647853423744,1.0,0.9323535431187112,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.1096478196143185,8.120108393559097,15.514923755222753,1045.0852641518047,0.9888149790500069,0.002649882262008516,0.008535138687984476,1.9967172543507752,1.0,0.9324580230412121,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.11659144011798335,7.576958985908929,14.158264152867602,953.7006733371617,0.9876300751420528,0.0024890818683089757,0.009880842989638636,1.9961996757732159,1.0,0.9325788999813865,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.12397477630289454,7.066156921766128,12.921679991357118,870.4043642178154,0.9862258126468284,0.0023375158976153415,0.011436671455556064,1.9956012802094016,1.0,0.932718709785715,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.13182567385564073,6.585775750291837,11.794613849320221,794.4851888902101,0.9845706251715922,0.002194615366346199,0.013234759462062193,1.9949097078992069,1.0,0.9328803678637857,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.14017374183467723,6.13400375071255,10.767442129786767,725.2949018624366,0.9826282268219829,0.002059842953392113,0.015311930224625014,1.994110796067452,1.0,0.9330672217067539,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.14905046433861976,5.7091370995541055,9.831392511776645,662.2425995932748,0.98035700714562,0.0019326911827837285,0.017710301671595728,1.9931883455109247,1.0,0.9332831091863878,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.15848931924611143,5.30957344480193,8.978468730535447,604.7896536888677,0.9777093740661003,0.0018126807406210071,0.02047794519327891,1.9921238672333543,1.0,0.9335324227296334,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.16852590447507546,4.933805862753268,8.201382031331551,552.4450936304933,0.9746310503931226,0.0016993589297246694,0.023669590677152692,1.9908963112780182,1.0,0.9338201792258273,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.1791980722375336,4.580417174769957,7.493488700376494,504.76139885736063,0.9710603343691716,0.0015922982674308073,0.02734736736339724,1.9894817817833088,1.0,0.9341520951769117,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.19054607179632482,4.248074602497723,6.848733129652592,461.3306636133986,0.9669273413446722,0.0014910952340890348,0.03158156342123734,1.9878532448379858,1.0,0.9345346661116175,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.20261270126211475,3.9355247413947962,6.2615959207111,421.7811012190997,0.9621532524884756,0.001395369182075782,0.03645137832944966,1.985980239104058,1.0,0.9349752486119334,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.21544346900318867,3.641588833612772,5.727046576272771,385.77385737773386,0.9566496078967479,0.0013047614173729216,0.042045630685876405,1.9838286035823551,1.0,0.9354821423969208,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.22908676527677746,3.3651583224016566,5.240500368108442,353.0001047957847,0.950317696007823,0.0012189344677838397,0.04846336952439206,1.9813602424906185,1.0,0.9360646687225023,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.2435940447292027,3.1051906712730784,4.797779005546255,323.17839381359573,0.9430481092220981,0.0011375715533473618,0.05581431922455534,1.9785329541444017,1.0,0.9367332398320682,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.25902002045313277,2.8607054321538072,4.395074761348193,296.0522359244143,0.9347205572125391,0.0010603762750021797,0.06421906651246115,1.9753003590336689,1.0,0.9374994122829752,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.2754228703338169,2.63078054770101,4.028917740903454,271.38789902725665,0.9252040543372335,0.0009870725364016263,0.0738088731263645,1.9716119718744753,1.0,0.9383759146471748,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.29286445646252374,2.4145488738336005,3.6961460069475613,248.97239502798774,0.9143576249031203,0.0009174047101164467,0.08472497038675897,1.9674134729281696,1.0,0.9393766373463034,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.31141055844467647,2.2111949093648176,3.39387829557585,228.61164198998924,0.9020316978126128,0.0008511380521944917,0.09711716413518932,1.9626472445633887,1.0,0.9405165693044785,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.33113112148259144,2.019951720402013,3.1194890804152324,210.12878445677006,0.8880703868980367,0.0007880593568688924,0.11114155374510067,1.9572532485595766,1.0,0.9418116628644257,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.3521005201684521,1.8400980479142133,2.8705857607124594,193.36265684159127,0.8723148695751224,0.0007279778247095079,0.12695715260015744,1.9511703259230164,1.0,0.9432786053528639,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.3743978389823818,1.6709555875589799,2.6449877661034953,178.16637592473145,0.8546080764699717,0.000670726091389842,0.14472119743864081,1.944338000985138,1.0,0.9449344733608873,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.39810717055349776,1.511886431509577,2.4407073863526176,164.40604954471232,0.8348008779321281,0.0006161613296654976,0.164582960738203,1.9366988612545373,1.0,0.9467962450730407,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.42331793280882113,1.3622906626344604,2.2559321489309228,151.95958955198697,0.8127598871581515,0.0005641662943696275,0.18667594654747793,1.9282015590202009,1.0,0.9488801480155137,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.45012520620613455,1.221604091955807,2.0890085816793706,140.7156180619224,0.7883768804872707,0.0005146501313216915,0.21110846938139638,1.918804434853309,1.0,0.951200825901443,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.47863009232263903,1.0892961308540365,1.9384272129214697,130.57245706239019,0.7615796518220536,0.0004675487209299641,0.2379527994570163,1.9084796925165322,1.0,0.9537703205319891,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.5089400951518094,0.9648677899934661,1.8028086784502817,121.43719258041098,0.7323438654318789,0.0004228242845436083,0.26723331028355074,1.8972179575832497,1.0,0.9565968845637973,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.5411695265464638,0.8478497974222905,1.6808908251497625,113.224805982088,0.700705158474568,0.00038046395899067555,0.29891437756643957,1.8850329317052155,1.0,0.9596836693130291,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.5754399373371578,0.7378008287493727,1.5715167259168614,105.85736665775978,0.6667704013063251,0.00034047705837377565,0.33288912163530493,1.8719657224479596,1.0,0.9630273680688296,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.6118805757518225,0.6343058427231361,1.4736235508728952,99.26328238679822,0.6307267069719339,0.0003028908092038001,0.36897040221883454,1.8580883068389098,1.0,0.9666169365371974,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.6506288748655573,0.536974515935271,1.386232275420555,93.37660607232858,0.5928465755221642,0.0002677444785891881,0.40688567999927183,1.8435055076925877,1.0,0.9704325514641833,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.6918309709189376,0.445439770745925,1.3084382445867084,88.13640015536068,0.5534875655566629,0.00023508201791091072,0.4462773524253945,1.8283548644517713,1.0,0.9744449958789465,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.7356422544596422,0.359356390878524,1.2394026509794143,83.48616256997335,0.5130851988450063,0.00020494360028348199,0.48670985755467827,1.8128039009405084,1.0,0.9786156617961117,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.782227956386003,0.278399719463023,1.1783450137031217,79.37332012304228,0.4721384732034872,0.0001773566999379478,0.5276841700965432,1.797044549962868,1.0,0.9828973261560523,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.8317637711026725,0.20226443461741073,1.124536758996769,75.74879608602235,0.43118834710980125,0.000152327585006214,0.5686593253051255,1.781284874882644,1.0,0.9872357763709714,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.8844365191386008,0.13066339794963766,1.0772959916609395,72.56665799828089,0.3907907182490018,0.00012983420255464033,0.6090794475484802,1.7657386740198153,1.0,0.9915722424591839,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,0.9404448517263523,0.06332657163716049,1.035983504262895,69.78384884714862,0.35148649863595527,0.00010982136958300491,0.6484036799943708,1.7506139692329343,1.0,0.995846452575488,1.0,1.0,0.0,0.0,0.8336483931947068
1.0,1.0,0.0,0.9999999999999558,67.35999999999703,0.31377210267378836,9.219892755014178e-05,0.6861356983987379,1.7361016544620238,1.0,1.0,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1e-08,99999999.0,96021906495945.16,6468035621566866.0,3.40309191286526e-05,0.9999659690808715,2.914858628465226e-23,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.0633265716371605e-08,94044484.17263523,84925372251875.47,5720573074886332.0,3.618590258388836e-05,0.9999638140974162,3.54772608172416e-23,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.1306633979496399e-08,88443650.9138599,75111186680587.4,5059489534804368.0,3.847734356416789e-05,0.999961522656436,4.3179998007213036e-23,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.202264434617413e-08,83176376.11026709,66431157430350.17,4474802764508387.5,4.091388212546151e-05,0.9999590861178747,5.255512879255727e-23,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.2783997194630231e-08,78222794.63860029,58754217754105.05,3957684107916516.0,4.350470529493167e-05,0.9999564952947051,6.396575611236924e-23,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.359356390878527e-08,73564224.44596407,51964447416129.94,3500325177950512.5,4.625958168601977e-05,0.9999537404183135,7.785381773368141e-23,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.4454397707459279e-08,69183096.09189363,45959322309549.47,3095819950771252.0,4.91888983026195e-05,0.9999508111016977,9.475720226189678e-23,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.5369745159352708e-08,65062886.48655574,40648166354072.44,2738060485610319.5,5.230369967057652e-05,0.9999476963003295,1.1533058120184014e-22,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.634305842723136e-08,61188056.57518226,35950782297756.64,2421644695576887.5,5.561572944345702e-05,0.9999443842705569,1.403707638463347e-22,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.7378008287493763e-08,57543992.73371567,31796240748029.78,2141794776787286.0,5.913747463877683e-05,0.999940862525361,1.7084755692138473e-22,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.8478497974222906e-08,54116951.654646374,28121809146447.85,1894285064104727.2,6.288221267070852e-05,0.999937117787329,2.0794132409375958e-22,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.964867789993466e-08,50894008.51518094,24872004514806.953,1675378224117396.2,6.686406135572526e-05,0.9999331359386439,2.530886999026623e-22,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.0892961308540408e-08,47863008.2322638,21997755669165.367,1481768821874979.0,7.109803207873003e-05,0.9999289019679211,3.08038228458585e-22,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.2216040919558116e-08,45012519.62061337,19455662251284.68,1310533409246536.0,7.560008631900283e-05,0.999924399913681,3.7491808158669755e-22,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.3622906626344603e-08,42331792.28088211,17207339388934.066,1159086381238598.8,8.038719574781867e-05,0.9999196128042522,4.563184788604906e-22,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.511886431509582e-08,39810716.05534969,15218838089492.32,1025140933708202.8,8.547740612287984e-05,0.9999145225938771,5.553920012853507e-22,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.6709555875589852e-08,37439782.89823811,13460132614845.55,906674532935996.2,9.088990521883268e-05,0.9999091100947815,6.7597568329428755e-22,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.8400980479142137e-08,35210051.01684521,11904667096990.629,801898375653288.8,9.664509504813946e-05,0.9999033549049519,8.227396110364391e-22,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.0199517204020194e-08,33113111.148259073,10528954548285.445,709230378372507.6,0.00010276466864250034,0.9998972353313572,1.0013677813234563e-21,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.211194909364824e-08,31141054.844467584,9312222211439.48,627271288162563.4,0.00010927169168193906,0.9998907283083179,1.21877822478671e-21,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.4145488738336004e-08,29286444.646252375,8236097894064.547,554783554144187.9,0.00011619068927663024,0.9998838093107235,1.483390917151032e-21,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.6307805477010175e-08,27542286.033381633,7284332551469.805,490672640667006.06,0.00012354773822560822,0.9998764522617742,1.8054538529061857e-21,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.8607054321538154e-08,25902001.045313224,6442554928728.885,433970499999177.7,0.00013137056509674876,0.9998686294349028,2.1974399076883056e-21,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,4.1051906712730784e-08,24359403.472920272,5698054557139.396,383820954968909.75,0.00013968865049390568,0.9998603113495061,2.6745298565482768e-21,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,4.3651583224016566e-08,22908675.52767775,5039589828344.533,339466770837287.75,0.00014853333989988662,0.9998514666601002,3.2552002510802597e-21,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,4.641588833612782e-08,21544345.900318824,4457218248055.744,300238221189034.94,0.00015793796150816847,0.9998420620384916,3.961938918235636e-21,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,4.935524741394806e-08,20261269.126211435,3942146306226.0977,265542975187389.94,0.00016793795148193293,0.9998320620485177,4.822115784698467e-21,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,5.248074602497723e-08,19054606.17963248,3486596696729.949,234857153491729.38,0.0001785709871062617,0.9998214290128936,5.8690427441946595e-21,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,5.580417174769969e-08,17919806.223753322,3083690881581.0176,207717417783297.34,0.00018987712832823614,0.9998101228716716,7.143263603790748e-21,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,5.9338058627532806e-08,16852589.44750751,2727345226421.465,183713974451749.88,0.00020189896821035686,0.9997981010317899,8.694124052358912e-21,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,6.30957344480193e-08,15848930.924611142,2412179138939.593,162484386798970.97,0.00021468179285522149,0.9997853182071449,1.0581682434647055e-20,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,6.709137099554119e-08,14905045.433861947,2133433823117.0854,143708102325166.88,0.00022827375139387396,0.999771726248606,1.2879035307291739e-20,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,7.134003750712564e-08,14017373.183467694,1886900422504.3394,127101612459892.3,0.00024272603666679988,0.9997572739633329,1.5675147809161964e-20,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,7.585775750291836e-08,13182566.385564074,1668856467495.8809,112414171650522.53,0.0002580930772652932,0.9997419069227342,1.9078298418888405e-20,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,8.066156921766127e-08,12397476.630289454,1476009666967.6538,99424011166941.16,0.0002744327416419645,0.999725567258358,2.322027145335729e-20,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,8.576958985908945e-08,11659143.011798311,1305448195536.7583,87934990451356.03,0.0002918065550426703,0.999708193444957,2.826145960239115e-20,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,9.120108393559096e-08,10964780.961431852,1154596725787.6567,77773635449056.56,0.00031027993005821415,0.9996897200699414,3.439707401641826e-20,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,9.697653591082487e-08,10311771.745930558,1021177541557.1033,68786519199286.48,0.0003299224116429578,0.999670077588357,4.1864702328138163e-20,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.031177274593056e-07,9697652.591082485,903176145093.6604,60837945133508.96,0.00035080793749911747,0.9996491920625011,5.09535071539958e-20,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.0964781961431852e-07,9120107.393559096,798810838764.5315,53807898099178.84,0.00037301511478019146,0.9996269848852195,6.201542110426298e-20,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.1659144011798311e-07,8576957.985908946,706505821997.7039,47590232169765.33,0.00039662751412478824,0.9996033724858754,7.547877158677925e-20,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.2397477630289454e-07,8066155.9217661265,624867397227.1462,42091067877220.57,0.00042173398209325956,0.9995782660179068,9.186486270637927e-20,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.3182567385564074e-07,7585774.7502918355,552662925554.2761,37227374665336.04,0.00044842897314422293,0.9995515710268554,1.1180815597498873e-19,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.4017374183467694e-07,7134002.750712564,488802214359.3512,32925717159245.895,0.00047681290235637095,0.9995231870976435,1.3608083077965902e-19,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.4905046433861975e-07,6709136.099554106,432321055818.6511,29121146319944.34,0.0005069925201731235,0.9994930074798264,1.656226749897283e-19,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.584893192461114e-07,6309572.44480193,382366667761.6542,25756218740425.023,0.0005390813105239061,0.9994609186894762,2.015774622689065e-19,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.685259044750751e-07,5933804.86275328,338184817027.5458,22780129274975.484,0.0005731999137562481,0.9994268000862433,2.453372235618351e-19,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.791980722375336e-07,5580416.174769958,299108430885.9529,20147943904477.785,0.0006094765758977135,0.9993905234241023,2.98596125542971e-19,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.9054607179632483e-07,5248073.602497723,264547524556.33966,17819921254115.04,0.0006480476258560959,0.999351952374144,3.634160403449315e-19,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.0261270126211434e-07,4935523.741394807,233980292733.41968,15760912518523.148,0.0006890579822605473,0.9993109420177396,4.423063429759882e-19,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.1544346900318867e-07,4641587.833612773,206945230602.31305,13939830733371.807,0.000732661691745437,0.9992673383082546,5.383210229537027e-19,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.2908676527677748e-07,4365157.322401657,183034165372.28943,12329181379477.416,0.0007790225005831278,0.999220977499417,6.551768660678773e-19,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.435940447292027e-07,4105189.671273079,161886093106.65283,10904647231664.135,0.0008283144616815526,0.9991716855383181,7.973972766858752e-19,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.5902002045313226e-07,3860704.432153815,143181727786.20026,9644721183678.45,0.0008807225790776506,0.999119277420922,9.704873020683051e-19,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.754228703338169e-07,3630779.54770101,126638680298.27866,8530381504892.05,0.0009364434921786857,0.9990635565078212,1.1811466260222002e-18,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.928644564625237e-07,3414547.873833601,112007194555.26697,7544804625242.783,0.0009956862021301889,0.9990043137978698,1.437528766410238e-18,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.1141055844467585e-07,3211193.9093648237,99066376358.86105,6673111111532.881,0.0010586728428220585,0.9989413271571778,1.7495564961572324e-18,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.311311214825908e-07,3019950.720402019,87620858066.94116,5902140999389.156,0.0011256394991831402,0.9988743605008168,2.129305679294019e-18,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.521005201684521e-07,2840097.0479142135,77497848700.32843,5220255088454.123,0.0011968370755597187,0.9988031629244404,2.5914723559942853e-18,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.743978389823811e-07,2670954.587558985,68544524946.8282,4617159200418.348,0.0012725322171246213,0.9987274677828755,3.153941125342195e-18,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.981071705534969e-07,2511885.4315095823,60625723667.43501,4083748746238.4224,0.0013530082874212864,0.9986469917125785,3.838476785594233e-18,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,4.233179328088211e-07,2362289.6626344607,53621901062.21463,3611971255550.7773,0.0014385664053109268,0.9985614335946889,4.6715659496205495e-18,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,4.501252062061336e-07,2221603.0919558117,47427327679.87857,3194704792516.6206,0.0015295265447610505,0.9984704734552388,5.6854411412452075e-18,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
