a,z,k_over_H0,xi_completion,mu_zeta,mu_zeta_relative,constraint_determinant,Q_tensor,matter_kinetic_positive,matter_kinetic_negative,matter_kinetic_null,root_at_this_a,root_k_over_H0
1.0491397291363112e-06,953160.8832347863,1000.0,2.0,2.770644243967869e+21,1.5135855445978532,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,1333.521432163324,2.0,2.789116781830197e+21,1.523670694222333,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,1778.2794100389228,2.0,2.8220954854681666e+21,1.5416753758838457,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,2371.373705661655,2.0,2.8811499386817143e+21,1.5739155636601914,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,3162.2776601683795,2.0,2.9874589559647764e+21,1.6319522551832175,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,4216.965034285822,2.0,3.1805971281444125e+21,1.7373857700735962,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,5623.413251903491,2.0,3.536987753647028e+21,1.931920797066103,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,7498.942093324558,2.0,4.2116602213461923e+21,1.769153545793063,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,10000.0,2.0,5.540786285405923e+21,1.4937515331304014,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,13335.21432163324,2.0,8.313447362839117e+21,1.2826987864932153,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,17782.794100389227,2.0,1.4537712530156463e+22,1.1443288566916507,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,23713.737056616552,2.0,2.969723076351639e+22,1.0658965044213682,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,31622.776601683792,2.0,6.9592080527025615e+22,1.0271609336894145,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,42169.65034285822,2.0,1.8144662686504043e+23,1.0102882105048032,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,56234.13251903491,2.0,5.0972516976733306e+23,1.0036647043374014,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,74989.42093324558,2.0,1.5025997077377606e+24,1.0012560925656724,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,100000.0,2.0,4.561907117664046e+24,1.000422693868656,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,133352.1432163324,2.0,1.4093246137412477e+25,1.0001421410176738,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,177827.94100389228,2.0,4.397962068934731e+25,1.0000485963962242,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,237137.37056616554,2.0,1.3803630163273453e+26,1.0000172117009736,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,316227.7660168379,2.0,4.346652669611165e+26,1.0000064422116297,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,421696.5034285823,2.0,1.37125801279543e+27,1.0000025924216303,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,562341.3251903491,2.0,4.330480670605972e+27,1.0000011308007817,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,749894.2093324559,2.0,1.3683841036408135e+28,1.000000532264563,-9.164771534842081e+20,3.0,4,0,0,0,
1.0491397291363112e-06,953160.8832347863,1000000.0,2.0,4.325371981260388e+28,1.0000002665045307,-9.164771534842081e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,0.0001,2.0,7.177706776106847e+20,1.5009360116973307,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.0001333521432163324,2.0,7.177706776106851e+20,1.5009360116973303,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.00017782794100389227,2.0,7.177706776106851e+20,1.500936011697331,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.00023713737056616554,2.0,7.177706776106854e+20,1.5009360116973316,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.00031622776601683794,2.0,7.177706776106855e+20,1.5009360116973332,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.00042169650342858224,2.0,7.177706776106867e+20,1.5009360116973347,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.0005623413251903491,2.0,7.177706776106884e+20,1.5009360116973383,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.0007498942093324559,2.0,7.177706776106914e+20,1.5009360116973447,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.001,2.0,7.177706776106967e+20,1.5009360116973556,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.001333521432163324,2.0,7.177706776107062e+20,1.5009360116973751,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.0017782794100389228,2.0,7.177706776107226e+20,1.5009360116974098,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.0023713737056616554,2.0,7.177706776107528e+20,1.5009360116974717,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.0031622776601683794,2.0,7.177706776108053e+20,1.5009360116975823,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.004216965034285823,2.0,7.177706776108993e+20,1.5009360116977786,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.005623413251903491,2.0,7.177706776110663e+20,1.5009360116981272,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.007498942093324558,2.0,7.177706776113633e+20,1.5009360116987471,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.01,2.0,7.177706776118911e+20,1.5009360116998505,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.01333521432163324,2.0,7.177706776128297e+20,1.5009360117018122,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.01778279410038923,2.0,7.177706776144996e+20,1.5009360117053008,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.023713737056616554,2.0,7.177706776174684e+20,1.5009360117115036,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.03162277660168379,2.0,7.177706776227485e+20,1.5009360117225345,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.042169650342858224,2.0,7.177706776321368e+20,1.5009360117421506,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.05623413251903491,2.0,7.177706776488329e+20,1.5009360117770338,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.07498942093324558,2.0,7.177706776785229e+20,1.500936011839065,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.1,2.0,7.177706777313199e+20,1.500936011949374,-2.3955456289009615e+20,3.0,3,0,1,0,
1.4677992676220705e-06,681291.0690579609,0.1333521432163324,2.0,7.177706778252075e+20,1.5009360121455346,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,0.1778279410038923,2.0,7.177706779921664e+20,1.5009360124943634,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,0.23713737056616552,2.0,7.177706782890662e+20,1.5009360131146774,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,0.31622776601683794,2.0,7.177706788170363e+20,1.5009360142177695,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,0.4216965034285822,2.0,7.177706797559149e+20,1.5009360161793759,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,0.5623413251903491,2.0,7.177706814255042e+20,1.5009360196676589,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,0.7498942093324559,2.0,7.177706843944987e+20,1.5009360258708022,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,1.0,2.0,7.177706896742015e+20,1.5009360369017244,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,1.333521432163324,2.0,7.177706990629886e+20,1.5009360565177847,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,1.7782794100389228,2.0,7.177707157588751e+20,1.5009360914006222,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,2.371373705661655,2.0,7.177707454488264e+20,1.500936153432055,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,3.1622776601683795,2.0,7.177707982458576e+20,1.500936263741277,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,4.216965034285822,2.0,7.177708921337344e+20,1.5009364599019044,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,5.623413251903491,2.0,7.177710590926266e+20,1.500936808730335,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,7.498942093324558,2.0,7.177713559922269e+20,1.500937429044836,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,10.0,2.0,7.177718839628021e+20,1.5009385321376103,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,13.33521432163324,2.0,7.177728228424142e+20,1.5009404937456288,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,17.78279410038923,2.0,7.177744924339882e+20,1.5009439820354695,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,23.71373705661655,2.0,7.177774614383928e+20,1.5009501851979778,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,31.622776601683793,2.0,7.177827411707125e+20,1.5009612161810475,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,42.169650342858226,2.0,7.177921300508397e+20,1.500980832436195,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,56.23413251903491,2.0,7.178088262322389e+20,1.5010157158878772,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,74.98942093324558,2.0,7.178385171163721e+20,1.5010777492625689,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,100.0,2.0,7.178913170961565e+20,1.501188064626031,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,133.3521432163324,2.0,7.179852142982934e+20,1.5013842446736307,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,177.82794100389228,2.0,7.181522026781631e+20,1.5017331345180434,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,237.13737056616552,2.0,7.184491955281596e+20,1.5023536432260889,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,316.22776601683796,2.0,7.189774609847343e+20,1.5034573501359083,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,421.6965034285823,2.0,7.199172730927736e+20,1.5054209002191024,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,562.341325190349,2.0,7.21589813478785e+20,1.5089153313923174,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,749.8942093324558,2.0,7.245681428454554e+20,1.5151379144159556,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,1000.0,2.0,7.29877363284324e+20,1.5262303100808812,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,1333.521432163324,2.0,7.39359493031798e+20,1.5460407662723303,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,1778.2794100389228,2.0,7.56350555623094e+20,1.58153832077245,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,2371.373705661655,2.0,7.869739359606407e+20,1.6455135758377801,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,3162.2776601683795,2.0,8.427227276611403e+20,1.7619692361283903,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,4216.965034285822,2.0,9.459448918443156e+20,1.9775639754321688,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,5623.413251903491,2.0,1.1424213908754037e+21,1.7205474407941097,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,7498.942093324558,2.0,1.5326638613352022e+21,1.4540585043302041,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,10000.0,2.0,2.3558105095214937e+21,1.255158357427029,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,13335.21432163324,2.0,4.228118822196542e+21,1.127897576846627,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,17782.794100389227,2.0,8.849471124320402e+21,1.0574023405240291,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,23713.737056616552,2.0,2.115276253735134e+22,1.0233232777661014,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,31622.776601683792,2.0,5.595010213734407e+22,1.0087467202446745,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,42169.65034285822,2.0,1.5868185234842398e+23,1.0031008218858517,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,56234.13251903491,2.0,4.7055410655096065e+23,1.001063924586918,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,74989.42093324558,2.0,1.4336736915245645e+24,1.0003608370139558,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,100000.0,2.0,4.438234399337472e+24,1.0001233586333786,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,133352.1432163324,2.0,1.3866418609881224e+25,1.000043365130915,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,177827.94100389228,2.0,4.35510142700364e+25,1.0000160063530308,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,237137.37056616554,2.0,1.3719087720410197e+26,1.000006322770494,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,316227.7660168379,2.0,4.32895215463529e+26,1.0000027035059533,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,421696.5034285823,2.0,1.367263728412262e+27,1.0000012499370516,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,562341.3251903491,2.0,4.3206969968267966e+27,1.0000006172339297,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,749894.2093324559,2.0,1.365796233460041e+28,1.0000003199798313,-2.3955456289009615e+20,3.0,4,0,0,0,
1.4677992676220705e-06,681291.0690579609,1000000.0,2.0,4.318087883532445e+28,1.0000001713577715,-2.3955456289009615e+20,3.0,4,0,0,0,
2.053525026457146e-06,486966.5251658631,0.0001,2.0,1.8762847516177374e+20,1.501309189894461,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.0001333521432163324,2.0,1.8762847516177383e+20,1.5013091898944613,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.00017782794100389227,2.0,1.8762847516177387e+20,1.5013091898944622,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.00023713737056616554,2.0,1.87628475161774e+20,1.5013091898944635,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.00031622776601683794,2.0,1.876284751617744e+20,1.501309189894465,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.00042169650342858224,2.0,1.8762847516177472e+20,1.5013091898944695,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.0005623413251903491,2.0,1.8762847516177567e+20,1.5013091898944761,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.0007498942093324559,2.0,1.8762847516177714e+20,1.5013091898944884,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.001,2.0,1.8762847516177986e+20,1.50130918989451,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.001333521432163324,2.0,1.876284751617847e+20,1.501309189894548,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.0017782794100389228,2.0,1.8762847516179323e+20,1.5013091898946163,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.0023713737056616554,2.0,1.8762847516180837e+20,1.5013091898947375,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.0031622776601683794,2.0,1.8762847516183534e+20,1.501309189894953,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.004216965034285823,2.0,1.876284751618833e+20,1.5013091898953363,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.005623413251903491,2.0,1.8762847516196857e+20,1.501309189896018,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.007498942093324558,2.0,1.8762847516212022e+20,1.50130918989723,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.01,2.0,1.8762847516238997e+20,1.5013091898993853,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.01333521432163324,2.0,1.876284751628695e+20,1.5013091899032185,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.01778279410038923,2.0,1.876284751637224e+20,1.5013091899100341,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.023713737056616554,2.0,1.8762847516523895e+20,1.501309189922155,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.03162277660168379,2.0,1.8762847516793602e+20,1.5013091899437088,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.042169650342858224,2.0,1.8762847517273194e+20,1.5013091899820374,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.05623413251903491,2.0,1.8762847518126057e+20,1.5013091900501971,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.07498942093324558,2.0,1.8762847519642678e+20,1.5013091901714033,-6.265152656536425e+19,2.9999999999999996,3,0,1,0,
2.053525026457146e-06,486966.5251658631,0.1,2.0,1.8762847522339658e+20,1.501309190386942,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,0.1333521432163324,2.0,1.876284752713563e+20,1.5013091907702307,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,0.1778279410038923,2.0,1.876284753566421e+20,1.5013091914518246,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,0.23713737056616552,2.0,1.876284755083042e+20,1.5013091926638886,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,0.31622776601683794,2.0,1.876284757780018e+20,1.5013091948192778,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,0.4216965034285822,2.0,1.8762847625759932e+20,1.5013091986521614,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,0.5623413251903491,2.0,1.8762847711045786e+20,1.5013092054680999,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,0.7498942093324559,2.0,1.8762847862707854e+20,1.5013092175887437,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,1.0,2.0,1.8762848132405392e+20,1.501309239142634,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,1.333521432163324,2.0,1.8762848612002975e+20,1.5013092774714734,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,1.7782794100389228,2.0,1.8762849464861498e+20,1.5013093456308606,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,2.371373705661655,2.0,1.876285098148228e+20,1.5013094668372995,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,3.1622776601683795,2.0,1.8762853678457936e+20,1.5013096823762235,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,4.216965034285822,2.0,1.8762858474434612e+20,1.5013100656646872,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,5.623413251903491,2.0,1.8762867003022482e+20,1.5013107472587723,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,7.498942093324558,2.0,1.876288216923877e+20,1.5013119593238249,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,10.0,2.0,1.8762909139021788e+20,1.501314114715177,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,13.33521432163324,2.0,1.876295709887243e+20,1.5013179476064828,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,17.78279410038923,2.0,1.8763042385016245e+20,1.5013247635684306,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,23.71373705661655,2.0,1.8763194048017482e+20,1.5013368842856614,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,31.622776601683793,2.0,1.8763463748499138e+20,1.50135843841013,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,42.169650342858226,2.0,1.8763943355389706e+20,1.5013967679902656,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,56.23413251903491,2.0,1.8764796243341168e+20,1.5014649297192333,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,74.98942093324558,2.0,1.8766312957195846e+20,1.501586143562327,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,100.0,2.0,1.8769010227145307e+20,1.501801705901876,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,133.3521432163324,2.0,1.8773807134474633e+20,1.5021850684110238,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,177.82794100389228,2.0,1.878233866531797e+20,1.502866896649105,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,237.13737056616552,2.0,1.8797514188101773e+20,1.5040797021566104,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,316.22776601683796,2.0,1.8824513400881958e+20,1.506237435028621,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,421.6965034285823,2.0,1.8872566316546153e+20,1.5100777308434288,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,562.341325190349,2.0,1.89581467578359e+20,1.5169171077510701,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,749.8942093324558,2.0,1.9110740409382738e+20,1.5291118687192389,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,1000.0,2.0,1.9383383865748747e+20,1.5509001351712115,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,1333.521432163324,2.0,1.987229725947879e+20,1.589970109872039,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,1778.2794100389228,2.0,2.0754614958017387e+20,1.6604730179747906,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,2371.373705661655,2.0,2.2364393844366642e+20,1.7890894533571902,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,3162.2776601683795,2.0,2.5355961264438922e+20,1.9727096808941562,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,4216.965034285822,2.0,3.1083518910548056e+20,1.6732185914931699,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,5623.413251903491,2.0,4.255802446005523e+20,1.4164876818743792,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,7498.942093324558,2.0,6.70400504116345e+20,1.229762571142063,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,10000.0,2.0,1.2346901025356946e+21,1.113115809662768,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,13335.21432163324,2.0,2.6458695759552897e+21,1.0499419850024119,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,17782.794100389227,2.0,6.444648695027211e+21,1.0200278011217132,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,23713.737056616552,2.0,1.7277088378271952e+22,1.0074494427079799,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
2.053525026457146e-06,486966.5251658631,31622.776601683792,2.0,4.943327000367752e+22,1.0026349894218287,-6.265152656536425e+19,2.9999999999999996,4,0,0,0,
