a,z,k_over_H0,constraint_discriminant,constraint_block_determinant,constraint_relative_error,kinetic_positive,kinetic_negative,kinetic_null,normalized_null_residual,m5_bar_hat
0.01778279410038923,55.2341325190349,0.1778279410038923,2268879234790.636,-226887.92347906364,1.2827403949253953e-16,4,0,1,3.7183167882043277e-16,-9.300856528536075e-08
0.01778279410038923,55.2341325190349,0.31622776601683794,2268879234790.636,-226887.92347906364,1.2827403949253953e-16,4,0,1,5.593647002746059e-16,-9.300856528536075e-08
0.01778279410038923,55.2341325190349,0.5623413251903491,2268879234790.636,-226887.92347906364,1.2827403949253953e-16,4,0,1,2.63984121676198e-16,-9.300856528536075e-08
0.01778279410038923,55.2341325190349,1.0,2268879234790.636,-226887.92347906364,1.2827403949253953e-16,4,0,1,7.841248351500636e-17,-9.300856528536075e-08
0.01778279410038923,55.2341325190349,1.7782794100389228,2268879234790.636,-226887.92347906364,1.2827403949253953e-16,4,0,1,7.279020916436504e-17,-9.300856528536075e-08
0.01778279410038923,55.2341325190349,3.1622776601683795,2268879234790.636,-226887.92347906364,1.2827403949253953e-16,4,0,1,5.600821626054052e-17,-9.300856528536075e-08
0.01778279410038923,55.2341325190349,5.623413251903491,2268879234790.636,-226887.92347906364,1.2827403949253953e-16,4,0,1,2.5598365166269037e-16,-9.300856528536075e-08
0.01778279410038923,55.2341325190349,10.0,2268879234790.636,-226887.92347906364,1.2827403949253953e-16,4,0,1,2.695629942826225e-16,-9.300856528536075e-08
0.01778279410038923,55.2341325190349,17.78279410038923,2268879234790.636,-226887.92347906364,1.2827403949253953e-16,4,0,1,7.136885032255477e-16,-9.300856528536075e-08
0.01778279410038923,55.2341325190349,31.622776601683793,2268879234790.636,-226887.92347906364,1.2827403949253953e-16,4,0,1,6.832197738930063e-16,-9.300856528536075e-08
0.01778279410038923,55.2341325190349,56.23413251903491,2268879234790.636,-226887.92347906364,1.2827403949253953e-16,4,0,1,1.7281085927693465e-15,-9.300856528536075e-08
0.01778279410038923,55.2341325190349,100.0,2268879234790.636,-226887.92347906364,1.2827403949253953e-16,4,0,1,1.4722297135615573e-14,-9.300856528536075e-08
0.034807005884284134,27.729848333536623,0.01,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,1.2596447188003857e-16,-1.289089481979799e-06
0.034807005884284134,27.729848333536623,0.01778279410038923,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,3.1074324481367037e-17,-1.289089481979799e-06
0.034807005884284134,27.729848333536623,0.03162277660168379,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,3.889532150425107e-17,-1.289089481979799e-06
0.034807005884284134,27.729848333536623,0.05623413251903491,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,5.918295402833398e-17,-1.289089481979799e-06
0.034807005884284134,27.729848333536623,0.1,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,5.134033581966148e-16,-1.289089481979799e-06
0.034807005884284134,27.729848333536623,0.1778279410038923,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,3.6472029952460705e-17,-1.289089481979799e-06
0.034807005884284134,27.729848333536623,0.31622776601683794,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,2.4520272790930068e-17,-1.289089481979799e-06
0.034807005884284134,27.729848333536623,0.5623413251903491,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,2.988103464971902e-16,-1.289089481979799e-06
0.034807005884284134,27.729848333536623,1.0,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,4.1624348415408355e-16,-1.289089481979799e-06
0.034807005884284134,27.729848333536623,1.7782794100389228,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,7.279049973048826e-17,-1.289089481979799e-06
0.034807005884284134,27.729848333536623,3.1622776601683795,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,4.705807893466273e-16,-1.289089481979799e-06
0.034807005884284134,27.729848333536623,5.623413251903491,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,2.204756915153364e-16,-1.289089481979799e-06
0.034807005884284134,27.729848333536623,10.0,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,9.734646389527668e-17,-1.289089481979799e-06
0.034807005884284134,27.729848333536623,17.78279410038923,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,1.6642805280509812e-16,-1.289089481979799e-06
0.034807005884284134,27.729848333536623,31.622776601683793,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,2.089498824570926e-16,-1.289089481979799e-06
0.034807005884284134,27.729848333536623,56.23413251903491,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,3.1955165581996144e-15,-1.289089481979799e-06
0.034807005884284134,27.729848333536623,100.0,20452992350.408955,-30020.887192610127,6.059079439842849e-16,4,0,1,3.212098642759646e-15,-1.289089481979799e-06
0.06812920690579623,13.677992676220674,0.01,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,1.90113572253363e-16,-1.7736247171086147e-05
0.06812920690579623,13.677992676220674,0.01778279410038923,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,2.430210392486478e-16,-1.7736247171086147e-05
0.06812920690579623,13.677992676220674,0.03162277660168379,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,4.164333576324902e-17,-1.7736247171086147e-05
0.06812920690579623,13.677992676220674,0.05623413251903491,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,1.4012241142108103e-17,-1.7736247171086147e-05
0.06812920690579623,13.677992676220674,0.1,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,3.9877982200256865e-16,-1.7736247171086147e-05
0.06812920690579623,13.677992676220674,0.1778279410038923,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,1.868476651259694e-16,-1.7736247171086147e-05
0.06812920690579623,13.677992676220674,0.31622776601683794,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,2.1917665961916959e-16,-1.7736247171086147e-05
0.06812920690579623,13.677992676220674,0.5623413251903491,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,4.04547629803053e-17,-1.7736247171086147e-05
0.06812920690579623,13.677992676220674,1.0,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,2.6970770141734927e-16,-1.7736247171086147e-05
0.06812920690579623,13.677992676220674,1.7782794100389228,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,4.214651320103528e-17,-1.7736247171086147e-05
0.06812920690579623,13.677992676220674,3.1622776601683795,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,2.440138997683833e-16,-1.7736247171086147e-05
0.06812920690579623,13.677992676220674,5.623413251903491,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,2.4520893594495426e-17,-1.7736247171086147e-05
0.06812920690579623,13.677992676220674,10.0,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,1.9452312980904382e-16,-1.7736247171086147e-05
0.06812920690579623,13.677992676220674,17.78279410038923,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,8.69088360460547e-16,-1.7736247171086147e-05
0.06812920690579623,13.677992676220674,31.622776601683793,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,1.1798104096741078e-15,-1.7736247171086147e-05
0.06812920690579623,13.677992676220674,56.23413251903491,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,6.148729396706849e-16,-1.7736247171086147e-05
0.06812920690579623,13.677992676220674,100.0,185227068.49654105,-3990.596219018621,3.418642172208769e-16,4,0,1,1.1045856254325229e-14,-1.7736247171086147e-05
0.1333521432163324,6.498942093324558,0.01,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,1.855774199585746e-16,-0.0002406368030925259
0.1333521432163324,6.498942093324558,0.01778279410038923,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,1.857503695362449e-16,-0.0002406368030925259
0.1333521432163324,6.498942093324558,0.03162277660168379,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,9.321847834374709e-17,-0.0002406368030925259
0.1333521432163324,6.498942093324558,0.05623413251903491,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,1.6430910975858015e-17,-0.0002406368030925259
0.1333521432163324,6.498942093324558,0.1,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,8.824329874054787e-17,-0.0002406368030925259
0.1333521432163324,6.498942093324558,0.1778279410038923,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,2.388167532686998e-16,-0.0002406368030925259
0.1333521432163324,6.498942093324558,0.31622776601683794,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,1.8658619190153623e-16,-0.0002406368030925259
0.1333521432163324,6.498942093324558,0.5623413251903491,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,4.4092670934395196e-16,-0.0002406368030925259
0.1333521432163324,6.498942093324558,1.0,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,7.02898967211519e-17,-0.0002406368030925259
0.1333521432163324,6.498942093324558,1.7782794100389228,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,1.203900630159971e-16,-0.0002406368030925259
0.1333521432163324,6.498942093324558,3.1622776601683795,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,4.0952664624824733e-16,-0.0002406368030925259
0.1333521432163324,6.498942093324558,5.623413251903491,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,3.110113729816496e-16,-0.0002406368030925259
0.1333521432163324,6.498942093324558,10.0,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,1.52654339204246e-15,-0.0002406368030925259
0.1333521432163324,6.498942093324558,17.78279410038923,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,2.545585213271087e-15,-0.0002406368030925259
0.1333521432163324,6.498942093324558,31.622776601683793,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,1.6280644744976474e-14,-0.0002406368030925259
0.1333521432163324,6.498942093324558,56.23413251903491,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,2.2047582909172087e-14,-0.0002406368030925259
0.1333521432163324,6.498942093324558,100.0,1687007.2537607488,-533.4785351109621,6.393144067059947e-16,4,0,1,1.6069201199561564e-13,-0.0002406368030925259
0.26101572156825387,2.8311868495572847,0.01,15670.336228699009,-72.7352576580873,0.0,4,0,1,3.685828318003976e-18,-0.0030835084855914473
0.26101572156825387,2.8311868495572847,0.01778279410038923,15670.336228699009,-72.7352576580873,0.0,4,0,1,1.4660409679485665e-16,-0.0030835084855914473
0.26101572156825387,2.8311868495572847,0.03162277660168379,15670.336228699009,-72.7352576580873,0.0,4,0,1,2.328534204739902e-16,-0.0030835084855914473
0.26101572156825387,2.8311868495572847,0.05623413251903491,15670.336228699009,-72.7352576580873,0.0,4,0,1,3.1736850226668235e-16,-0.0030835084855914473
0.26101572156825387,2.8311868495572847,0.1,15670.336228699009,-72.7352576580873,0.0,4,0,1,2.1850539417967495e-16,-0.0030835084855914473
0.26101572156825387,2.8311868495572847,0.1778279410038923,15670.336228699009,-72.7352576580873,0.0,4,0,1,2.1102424513572963e-17,-0.0030835084855914473
0.26101572156825387,2.8311868495572847,0.31622776601683794,15670.336228699009,-72.7352576580873,0.0,4,0,1,1.1771605846114424e-17,-0.0030835084855914473
0.26101572156825387,2.8311868495572847,0.5623413251903491,15670.336228699009,-72.7352576580873,0.0,4,0,1,1.971887785339153e-17,-0.0030835084855914473
0.26101572156825387,2.8311868495572847,1.0,15670.336228699009,-72.7352576580873,0.0,4,0,1,2.0851262809033445e-16,-0.0030835084855914473
0.26101572156825387,2.8311868495572847,1.7782794100389228,15670.336228699009,-72.7352576580873,0.0,4,0,1,1.5908667890725892e-16,-0.0030835084855914473
0.26101572156825387,2.8311868495572847,3.1622776601683795,15670.336228699009,-72.7352576580873,0.0,4,0,1,1.597124318274877e-16,-0.0030835084855914473
0.26101572156825387,2.8311868495572847,5.623413251903491,15670.336228699009,-72.7352576580873,0.0,4,0,1,8.068031977114676e-16,-0.0030835084855914473
0.26101572156825387,2.8311868495572847,10.0,15670.336228699009,-72.7352576580873,0.0,4,0,1,2.467097978499483e-15,-0.0030835084855914473
0.26101572156825387,2.8311868495572847,17.78279410038923,15670.336228699009,-72.7352576580873,0.0,4,0,1,8.155938927472983e-15,-0.0030835084855914473
0.26101572156825387,2.8311868495572847,31.622776601683793,15670.336228699009,-72.7352576580873,0.0,4,0,1,2.7328680532481695e-14,-0.0030835084855914473
0.26101572156825387,2.8311868495572847,56.23413251903491,15670.336228699009,-72.7352576580873,0.0,4,0,1,3.399326655248472e-14,-0.0030835084855914473
0.26101572156825387,2.8311868495572847,100.0,15670.336228699009,-72.7352576580873,0.0,4,0,1,1.9440342052020389e-13,-0.0030835084855914473
0.5108969774506935,0.9573417814876575,0.01,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,3.440984881936052e-17,-0.030760520386956276
0.5108969774506935,0.9573417814876575,0.01778279410038923,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,3.387145549337038e-16,-0.030760520386956276
0.5108969774506935,0.9573417814876575,0.03162277660168379,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,4.061580807434825e-17,-0.030760520386956276
0.5108969774506935,0.9573417814876575,0.05623413251903491,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,1.493254153471632e-17,-0.030760520386956276
0.5108969774506935,0.9573417814876575,0.1,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,2.6216960734429342e-17,-0.030760520386956276
0.5108969774506935,0.9573417814876575,0.1778279410038923,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,5.828010568586402e-17,-0.030760520386956276
0.5108969774506935,0.9573417814876575,0.31622776601683794,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,8.056427047949251e-17,-0.030760520386956276
0.5108969774506935,0.9573417814876575,0.5623413251903491,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,4.0870030313488775e-17,-0.030760520386956276
0.5108969774506935,0.9573417814876575,1.0,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,8.555616046921215e-17,-0.030760520386956276
0.5108969774506935,0.9573417814876575,1.7782794100389228,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,2.0739108238026002e-16,-0.030760520386956276
0.5108969774506935,0.9573417814876575,3.1622776601683795,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,7.93090537813755e-17,-0.030760520386956276
0.5108969774506935,0.9573417814876575,5.623413251903491,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,4.640605182290293e-16,-0.030760520386956276
0.5108969774506935,0.9573417814876575,10.0,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,1.3770067680668447e-15,-0.030760520386956276
0.5108969774506935,0.9573417814876575,17.78279410038923,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,5.380962170184775e-15,-0.030760520386956276
0.5108969774506935,0.9573417814876575,31.622776601683793,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,1.3429462291779478e-14,-0.030760520386956276
0.5108969774506935,0.9573417814876575,56.23413251903491,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,3.5539383699588625e-14,-0.030760520386956276
0.5108969774506935,0.9573417814876575,100.0,160.42447635473886,-10.929592342326067,1.625272730915233e-16,4,0,1,1.5584980919647603e-13,-0.030760520386956276
1.0,0.0,0.01,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,1.7864234203830695e-16,-0.14074578428692677
1.0,0.0,0.01778279410038923,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,1.4818060579777455e-16,-0.14074578428692677
1.0,0.0,0.03162277660168379,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,9.734660177332162e-17,-0.14074578428692677
1.0,0.0,0.05623413251903491,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,4.1070177228415565e-17,-0.14074578428692677
1.0,0.0,0.1,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,8.635359817217205e-17,-0.14074578428692677
1.0,0.0,0.1778279410038923,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,2.3773167504457806e-17,-0.14074578428692677
1.0,0.0,0.31622776601683794,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,5.9109468168903e-17,-0.14074578428692677
1.0,0.0,0.5623413251903491,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,3.645605982918831e-16,-0.14074578428692677
1.0,0.0,1.0,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,3.504629709998208e-17,-0.14074578428692677
1.0,0.0,1.7782794100389228,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,2.0294976991504046e-16,-0.14074578428692677
1.0,0.0,3.1622776601683795,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,2.5708374400141785e-16,-0.14074578428692677
1.0,0.0,5.623413251903491,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,1.3895083617020452e-16,-0.14074578428692677
1.0,0.0,10.0,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,2.3449862219973964e-15,-0.14074578428692677
1.0,0.0,17.78279410038923,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,1.1323217112781171e-14,-0.14074578428692677
1.0,0.0,31.622776601683793,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,5.672075055031763e-15,-0.14074578428692677
1.0,0.0,56.23413251903491,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,1.3098655325110187e-14,-0.14074578428692677
1.0,0.0,100.0,2.5403541196264574,-2.540354119626457,1.748138995343543e-16,4,0,1,1.8018669878974308e-13,-0.14074578428692677
