a,z,E,Omega_m,Omega_r,Omega_R,closure,dlnE_dln_a,q,w_R,Q_T,alpha_M,dL_GW_over_dL_EM,source
0.0037439783898238106,266.09555875589854,2484.842893275856,0.9258132335121783,0.07418418087256214,2.5856152596609316e-06,1.0,-1.5370890068775502,0.5370890068775502,-0.7950547990829931,0.9999990055325925,-2.445738303985283e-06,0.8548710855533571,6174428.239526374
0.003981071705534978,250.1886431509577,2261.1924740143877,0.9299212928780054,0.07007570033856315,3.0067834314971104e-06,1.0,-1.535034263097252,0.535034263097252,-0.7953287649203662,0.999998843544834,-2.840320570279515e-06,0.8548711547927599,5112976.030881467
0.004233179328088211,235.22906626344604,2057.9248099626766,0.9338180166894945,0.06617848744276271,3.4958677423832807e-06,0.9999999999999996,-1.533085071812297,0.533085071812297,-0.7955886570916936,0.9999986554354837,-3.298135295403665e-06,0.854871235197493,4235039.718269422
0.004501252062061337,221.16040919558114,1873.1480152656964,0.9375124888093388,0.062483447441955116,4.06374870589708e-06,0.9999999999999998,-1.5312368726102903,0.5312368726102903,-0.7958350836519611,0.9999984370197285,-3.8292748216914355e-06,0.854871328556307,3508669.228685837
0.00478630092322639,207.92961308540367,1705.1503497083445,0.9410135950596761,0.058981681897176876,4.72304314694551e-06,0.9999999999999999,-1.5294852011487874,0.5294852011487874,-0.7960686398468282,0.9999981834449435,-4.445438597008795e-06,0.8548714369434036,2907523.9826844092
0.0050894009515180935,195.48677899934663,1552.3824816692227,0.9443300034143397,0.05566450820499769,5.488380662522149e-06,0.9999999999999999,-1.5278256985893086,0.5278256985893086,-0.7962899068547586,0.9999978890843606,-5.160188751087414e-06,0.8548715627638872,2409878.1429923037
0.0054116952654646375,183.78497974222907,1413.4415690345686,0.9474701476632595,0.052523475612696664,6.376724043937631e-06,1.0000000000000002,-1.5262541192205508,0.5262541192205508,-0.796499450770593,0.9999975474138293,-5.989246282491858e-06,0.8548717088064435,1997804.3295467638
0.005754399373371578,172.78008287493728,1287.0569635138468,0.9504422142322209,0.04955037802713428,7.407740645194546e-06,1.0000000000000002,-1.524766336417313,0.524766336417313,-0.7966978218110248,0.9999971508689827,-6.9508343051932496e-06,0.8548718783043949,1656503.356291342
0.006118805757518225,162.4305842723136,1172.0773654813852,0.9532541318487955,0.046737263918413714,8.604232791145487e-06,1.0000000000000004,-1.5233583470759888,0.5233583470759888,-0.7968855537232014,0.9999966906796958,-8.066075827121685e-06,0.8548720750064632,1373753.5304769073
0.006506288748655574,152.6974515935271,1067.4592756568845,0.9559135637555228,0.04407644360787314,9.992636603960334e-06,0.9999999999999999,-1.5220262746601234,0.5220262746601234,-0.79706316337865,0.9999961566782293,-9.359454718693393e-06,0.8548723032587809,1139457.9188832324
0.006918309709189377,143.5439770745925,972.2566069238587,0.9584279021836212,0.04156049421626374,1.1603600115099465e-05,1.0,-1.5207663709809267,0.5207663709809267,-0.7972311505358762,0.9999955370768788,-1.0859349902815253e-05,0.8548725680999386,945271.941022215
0.007356422544596421,134.93563908785242,885.6113346268239,0.9608042648139977,0.0391822625327475,1.347265325471085e-05,0.9999999999999999,-1.5195750168279512,0.5195750168279512,-0.797389997756273,0.9999948182102867,-1.2598654388958875e-05,0.8548728753711404,784296.8693173737
0.00782227956386003,126.8399719463023,806.745077013323,0.9630494929665674,0.036934866049123986,1.5640984308493138e-05,0.9999999999999999,-1.5184487215546243,0.5184487215546243,-0.7975401704593833,0.9999939842368044,-1.4615492616934777e-05,0.854873231843865,650827.4395442418
0.008317637711026726,119.22644346174106,734.9515092963413,0.9651701512733456,0.03481169238690748,1.8156339746833765e-05,1.0,-1.517384121712161,0.5173841217121611,-0.797682117105045,0.999993016792405,-1.695405171074387e-05,0.8548736453678129,540143.9138024958
0.008844365191386008,112.06633979496375,669.5895252832286,0.9671725286051018,0.03280639732788563,2.1074067012492467e-05,0.9999999999999999,-1.5163779788136522,0.5163779788136522,-0.7978162694915129,0.9999918945896106,-1.9665544715333084e-05,0.8548741250423632,448340.68380828475
0.009404448517263523,105.33265716371606,610.0770698052884,0.969062640035134,0.030912901641906448,2.445832295916806e-05,0.9999999999999996,-1.5154271762979736,0.5154271762979736,-0.79794304316027,0.999990592952708,-2.2809326752412963e-05,0.85487468141527,372184.9278603904
0.01,99.0,555.8855734253962,0.9708462296366688,0.029125386889100068,2.838347423095724e-05,0.9999999999999998,-1.5145287157505585,0.5145287157505585,-0.7980628378999254,0.9999890832791419,-2.6454188347174775e-05,0.8548753267129254,308999.99999999994
0.010633265716371628,93.04448517263504,506.53492822053227,0.9725287739222334,0.027438290357727126,3.2935720039494367e-05,1.0,-1.5136797124250516,0.5136797124250516,-0.7981760383433263,0.9999873324153694,-3.067985401681264e-05,0.854876075107198,256569.18293827417
0.011306633979496399,87.4436519138599,461.588949939317,0.9741154857438696,0.025846299283509407,3.8214972621043814e-05,1.0000000000000002,-1.5128773900964316,0.5128773900964316,-0.7982830146538089,0.9999853019336072,-3.557871865623443e-05,0.8548769430246539,213056.21645744683
0.012022644346174132,82.17637711026708,420.6512776156211,0.9756113184820245,0.02434434448173173,4.433703624358515e-05,0.9999999999999999,-1.5121190752621492,0.5121190752621492,-0.7983841232983799,0.9999829472937525,-4.1257859400934844e-05,0.854877949504885,176939.65203205068
0.012783997194630256,77.22279563860013,383.36166686152205,0.9770209703582092,0.022927593509687105,5.1436132103636536e-05,1.0,-1.5114021906932367,0.5114021906932367,-0.7984797079075683,0.9999802168722678,-4.7841366600926636e-05,0.8548791166157376,146958.60824763222
0.013593563908785269,72.56422544596407,349.3926376394643,0.9783488887118555,0.021591443464202203,5.9667823942415065e-05,1.0000000000000002,-1.5107242483218826,0.5107242483218826,-0.7985701002237489,0.9999770508369452,-5.5473044428807844e-05,0.8548804699344638,122067.93127421154
0.01445439770745928,68.18309709189363,318.44644138935166,0.9795992740850668,0.020331513507052708,6.921240788042514e-05,0.9999999999999999,-1.5100828414356162,0.5100828414356162,-0.7986556211419177,0.999973379843123,-6.431953961449524e-05,0.8548820391052572,101401.11733226823
0.01536974515935274,64.06288748655561,290.2523160185066,0.9807760839599405,0.01914363720005707,8.027884000267089e-05,1.0000000000000002,-1.509475636130641,0.509475636130641,-0.7987365818492477,0.9999691235230759,-7.457396601571716e-05,0.8548838584852777,84239.64375028235
0.016343058427231393,60.18805757518213,264.5640005012841,0.9818830359916589,0.018023854721505677,9.310928683547178e-05,1.0,-1.5089003619578212,0.5089003619578212,-0.7988132850722903,0.9999641887358325,-8.646010338878885e-05,0.8548859678931956,69987.59325954506
0.017378008287493762,56.543993733715666,241.15748372520284,0.9829236105763965,0.016968405026318807,0.00010798439728449494,0.9999999999999999,-1.5083548016740624,0.5083548016740624,-0.7988860264434582,0.999958467539506,-0.00010023726103851332,0.8548884134764984,58150.651915426206
0.018478497974222945,53.11695265464626,219.82896480099794,0.9839010525859714,0.015973718003895493,0.00012522941013298408,0.9999999999999998,-1.5078367799888548,0.5078367799888548,-0.7989550960014858,0.9999518348422566,-0.0001162059112513214,0.8548912487163711,48318.72208256492
0.0196486778999347,49.894009515180834,200.3930043596289,0.984818372090873,0.015036406679975337,0.0001452212291520384,1.0000000000000002,-1.5073441511703376,0.5073441511703376,-0.7990207798439548,0.9999441456810954,-0.0001347142138402561,0.8548945355919324,40151.52449565193
0.02089296130854041,46.8630092322638,182.68084842071613,0.9856783438794353,0.014153259501943172,0.0001683966186214234,0.9999999999999999,-1.506874785346747,0.506874785346747,-0.7990833619537668,0.999935232069761,-0.00015616557208289402,0.8548983459290401,33366.67259852027
0.022216040919558117,44.012520620613365,166.5389082612188,0.9864835055631592,0.013321232740817,0.00019526169602385692,1.0,-1.5064265533071195,0.5064265533071195,-0.7991431262257173,0.9999248993476831,-0.00018102738218779487,0.8549027629628589,27729.792341091867
0.023622906626344652,41.331793280882025,151.8273813642977,0.9872361540360377,0.012537443037619967,0.00022640292634283407,1.0000000000000004,-1.5059973095688863,0.5059973095688863,-0.7992003587241483,0.9999129219514066,-0.00020984116360570643,0.8549078831479681,23046.334792718244
0.025118864315095822,38.81071705534969,138.41900000753384,0.9879383400287781,0.011799160116905263,0.00026249985431654635,1.0,-1.5055848734389654,0.5055848734389654,-0.7992553502081378,0.9998990385175706,-0.00024323428648732553,0.8549138182551013,19154.790113241612
0.026709555875589854,36.439783898238105,126.19789537568414,0.9885918604663677,0.011103799685825392,0.00030433984780697495,1.0,-1.5051870077481742,0.5051870077481742,-0.7993083989669099,0.9998829462123819,-0.0002819335459180926,0.8549206977997378,15921.06190859258
0.028400980479142194,34.21005201684514,115.05856627265712,0.9891982482988811,0.010448916533272712,0.00035283516784597986,0.9999999999999999,-1.5048013948854149,0.5048013948854149,-0.7993598140152778,0.999864294166213,-0.00032678087083316354,0.8549286718548438,13233.80267363909
0.030199517204020192,32.11311214825908,104.90494257505051,0.9897587594300579,0.009832197840218786,0.00040904272972317623,0.9999999999999999,-1.5044256096971356,0.5044256096971356,-0.7994099187070484,0.9998426758731834,-0.000378751499398751,0.8549379143082272,11000.545442218574
0.032111949093648236,30.141055844467587,95.64953452854766,0.9902743563150089,0.009251456709404967,0.0004741869755861284,1.0,-1.5040570887477276,0.5040570887477276,-0.7994590548336361,0.9998176203940053,-0.000438975002870934,0.8549486266343921,9144.495197861414
0.034145488738336074,28.286445646252314,87.21265985030035,0.9907456877366135,0.00870462591994716,0.0005496863434392299,0.9999999999999999,-1.5036930953566627,0.5036930953566627,-0.7995075872857781,0.9997885821756003,-0.0005087595973034634,0.8549610422616183,7601.867097430069
0.03630780547701017,26.542287033381633,79.52174137542414,0.9911730641985566,0.008189751910173916,0.0006371838912692547,0.9999999999999997,-1.5033306797366583,0.5033306797366583,-0.7995559093684453,0.9997549292725888,-0.0005896202478193727,0.8549754316274877,6319.677986922442
0.03860705432153815,24.902002045313225,72.5106686830801,0.9915564282903973,0.007704988990086405,0.0007385827195164353,1.0000000000000002,-1.502966633452464,0.5029666334524641,-0.7996044488730046,0.999715929723263,-0.0006833111443722065,0.8549921080304257,5253.913754806669
0.04105190671273087,23.359404472920218,66.11921776545825,0.9918953192852451,0.00724859378317969,0.0008560869315752984,1.0,-1.5025974373001256,0.5025974373001256,-0.7996536750266497,0.999670735795548,-0.0007918632118973748,0.8550114344013152,4368.008359052917
0.04365158322401665,21.908676527677702,60.29252336853543,0.9921888311221722,0.006818919895965745,0.0009922489818619121,0.9999999999999998,-1.5022192015698477,0.5022192015698477,-0.7997041064573535,0.999618365776207,-0.0009176274123582284,0.8550338311381291,3631.581362182268
0.04641588833612782,20.54434690031882,54.98059914323822,0.9924355628019393,0.006414412812365439,0.0011500243856951446,0.9999999999999999,-1.501827597499687,0.5018275974996871,-0.7997563203333748,0.9995576829285788,-0.0010633247021972255,0.8550597851681505,3019.3899122102803
0.04935524741394806,19.261270126211436,50.13790120534259,0.992633560084541,0.0060336050091647445,0.00133283490629452,1.0000000000000002,-1.5014177785499772,0.5014177785499772,-0.7998109628600029,0.9994873711898867,-0.0012321036266976805,0.8550898604270335,2510.4586447107695
0.052480746024977334,18.054607179632445,45.7229311172005,0.9927802472190375,0.005675111287937145,0.001544641493025371,1.0,-1.5009842899273507,0.5009842899273507,-0.7998687613430198,0.9994059071180672,-0.0014276066630188582,0.8551247099720691,2087.357223403808
0.05580417174769969,16.91980722375332,41.697874678806215,0.9928723472589088,0.005337624318202533,0.0017900284228890176,1.0000000000000004,-1.5005209645599087,0.5005209645599087,-0.7999305380586786,0.999311527529658,-0.0016540465659579907,0.8551650899789354,1735.6004074828038
0.05933805862753281,15.85259044750751,38.02827325386238,0.9929057893187829,0.0050199103861045865,0.002074300295112679,1.0000000000000002,-1.500020803469446,0.500020803469446,-0.7999972262040737,0.9992021921941874,-0.0019162941238328906,0.8552118759073083,1443.1498181975037
0.06309573444801943,14.84893192461111,34.68272466205677,0.9928756009105122,0.004720805342531417,0.0024035937469563087,0.9999999999999999,-1.4994758382005136,0.49947583820051356,-0.8000698882399313,0.9990755408665553,-0.002219978894171432,0.8552660811613582,1200.0001277608076
0.06709137099554119,13.905046433861946,31.632610944961115,0.9927757832585367,0.004439210744364646,0.0027850059970987314,1.0,-1.4988769726480817,0.49887697264808173,-0.8001497369802556,0.9989288438472698,-0.002571604656450515,0.8553288786166747,997.8353367150256
0.07134003750712564,13.017374183467695,28.85185056275388,0.9925991672380804,0.00417409018241238,0.0032267425795071717,0.9999999999999999,-1.4982138012751012,0.4982138012751012,-0.8002381598299864,0.998758945161728,-0.0029786814860112173,0.8554016254357921,829.7432458903875
0.07585775750291851,12.182567385564047,26.31667280496592,0.992337247308438,0.003924465789554586,0.003738286902007578,1.0000000000000002,-1.4974744003291347,0.4974744003291347,-0.8003367466227819,0.9985621973453817,-0.0034498765104306827,0.8554858916503366,689.9782523786901
0.08066156921766143,11.397477630289428,24.005412402991166,0.9919799905335832,0.003689414922700446,0.004330594543716444,1.0000000000000002,-1.4966450882563924,0.4966450882563924,-0.8004473215658141,0.9983343867139552,-0.00399518554371145,0.8555834930487571,573.7642769853431
0.08576958985908946,10.659144011798311,21.898322517308678,0.991515617503409,0.003468067012325813,0.005016315484265127,1.0,-1.4957101510779298,0.4957101510779298,-0.8005719798562758,0.9980706478906672,-0.004626127885486059,0.8556965289742009,477.13102255601325
0.09120108393559115,9.964781961431829,19.977404440114785,0.9909303517058718,0.003259600573625953,0.00581004772050215,1.0,-1.4946515280467543,0.4946515280467543,-0.800713129593766,0.9977653662613454,-0.005355966595024408,0.8558274257064121,396.7779173605912
0.09697653591082506,9.311772745930538,18.226252506054763,0.9902081336749016,0.0030632403736882787,0.006728625951410493,1.0000000000000004,-1.4934484524625957,0.4934484524625957,-0.8008735396716538,0.9974120669417652,-0.006199956465733387,0.8559789861729767,329.9610559011088
0.1031177274593056,8.697653591082485,16.62991284150411,0.9893302960819824,0.0028782547495698413,0.007791449168447776,1.0,-1.4920770421079115,0.4920770421079115,-0.8010563943856116,0.9970032887813662,-0.007175621683841688,0.8561544468061977,274.39924467399703
0.1096478196143185,8.120108393559097,15.174754707747681,0.9882751958938824,0.0027039530727654176,0.009020851033352336,1.0,-1.490509833420561,0.4905098334205611,-0.801265355543925,0.9965304419102491,-0.008303064685886754,0.8563575424285046,228.19592038258213
0.11659144011798335,7.576958985908929,13.848353306668532,0.9870177998440496,0.0025396833562873447,0.010442516799662654,0.9999999999999996,-1.488715253287122,0.48871525328712195,-0.8015046328950503,0.9959836473847451,-0.009605306941108517,0.8565925801058112,189.77425591794892
0.12397477630289454,7.066156921766128,12.639383020302294,0.9855292198403514,0.0023848300014654065,0.012085950158182687,0.9999999999999994,-1.4866570222982196,0.4866570222982196,-0.8017790636935705,0.9953515576314682,-0.011108661155053007,0.8568645229464921,157.82322421445932
0.13182567385564073,6.585775750291837,11.537520148828591,0.9837761956627458,0.0022388116826318446,0.013984992654621695,0.9999999999999993,-1.484293483552339,0.4842934835523389,-0.8020942021930213,0.9946211566712994,-0.012843132560837434,0.8571790848322053,131.25276768138406
0.14017374183467723,6.13400375071255,10.533354296161725,0.98172052352974,0.002101079369103796,0.016178397101155786,0.9999999999999996,-1.4815768517615535,0.4815768517615535,-0.802456419765126,0.9937775395764785,-0.01484284433060654,0.8575428370298842,109.15653444943766
0.14905046433861976,5.7091370995541055,9.618307629070992,0.9793184310104165,0.0019711144853307313,0.018710454504252745,1.0,-1.4784523786798849,0.4784523786798849,-0.8028730161760151,0.9928036713445182,-0.017146478443699913,0.8579633275304958,90.78090304319609
0.15848931924611143,5.30957344480193,8.784561305437926,0.9765199015553832,0.0018484272117523322,0.0216316712328648,1.0000000000000002,-1.4748574329776831,0.4748574329776831,-0.8033523422696421,0.9916801264488981,-0.019797718269848653,0.8584492137610181,75.4992333326088
0.16852590447507546,4.933805862753268,8.024988430497013,0.9732679558952456,0.0017325549308163293,0.024999489173937375,0.9999999999999993,-1.4707204959276672,0.4707204959276672,-0.8039039338763109,0.9903848118561779,-0.022845672277734215,0.8590104089838095,62.79046122429343
0.1791980722375336,4.580417174769957,7.333092957292644,0.9694979030476475,0.0016230608247211654,0.028879036127631662,1.0000000000000004,-1.465960079037753,0.46596007903775294,-0.8045386561282994,0.9888926784124493,-0.02634524920706054,0.8596582421830633,52.221303744800814
0.19054607179632482,4.248074602497723,6.70295399964955,0.9651365810792492,0.0015195326337310478,0.03334388628701968,0.9999999999999999,-1.4604835765464204,0.46048357654642036,-0.8052688564604771,0.9871754283511462,-0.03035744323689753,0.8604056304786233,43.431465104130375
0.20261270126211475,3.9355247413947962,6.129175073167655,0.9601016175292325,0.0014215815862706075,0.03847680088449601,0.9999999999999991,-1.454186075078349,0.45418607507834907,-0.8061085233228866,0.98520123042904,-0.03494947261324313,0.8612672620242757,36.12133729128694
0.21544346900318867,3.641588833612772,5.606837822537191,0.9543007519760957,0.0013288415142841553,0.044370406509622484,1.0000000000000022,-1.4469491554378173,0.4469491554378173,-0.8070734459416242,0.9829344590347606,-0.040194696376384786,0.862259785844125,30.04177429950239
0.22908676527677746,3.3651583224016566,5.131459832204255,0.9476312790447626,0.001240968169287112,0.05112775278595272,1.0000000000000024,-1.4386397382831155,0.43863973828311553,-0.8081813682289177,0.9803354796977105,-0.04617221092497379,0.8634020030218131,24.985590158009387
0.2435940447292027,3.1051906712730784,4.698956152437313,0.9399796895030991,0.0011576387557602863,0.05886267174113977,0.9999999999999991,-1.4291090471106427,0.4291090471106427,-0.8094521270519142,0.9773605108687924,-0.05296600119128866,0.8647150509519084,20.780490009999316
0.25902002045313277,2.8607054321538072,4.3056042044504945,0.9312216100071978,0.001078551698488141,0.06769983829431679,1.0000000000000027,-1.418191789369907,0.418191789369907,-0.8109077614173456,0.973961600656032,-0.060663490853153854,0.8662225688500041,17.283192556942232
0.2754228703338169,2.63078054770101,3.9480117567027397,0.9212221680507914,0.0010034266583609293,0.07777440529084144,0.9999999999999938,-1.405705690206867,0.405705690206867,-0.8125725746390843,0.9700867671958302,-0.06935330403378774,0.867950828262147,14.374542977137855
0.29286445646252374,2.4145488738336005,3.623087690060725,0.9098369364826275,0.0009320048060516907,0.08923105871131996,0.9999999999999992,-1.3914515533868892,0.3914515533868892,-0.8144731262150813,0.9656803620341077,-0.0791220208040305,0.8699288068109919,11.955449324122814
0.31141055844467647,2.2111949093648176,3.3280152924323003,0.8969136391030156,0.0008640493536082431,0.1022223115433838,1.0000000000000078,-1.3752140695734976,0.37521406957349757,-0.8166381240568669,0.9606837263294677,-0.09004968646070341,0.8721881768376363,9.943503583622416
0.33113112148259144,2.019951720402013,3.0602278439898587,0.8822948211915905,0.0007993463289477993,0.11690583247945704,0.9999999999999954,-1.3567636410318182,0.35676364103181823,-0.8190981811957574,0.9550362182771319,-0.10220382940438551,0.8747631730625961,8.270171983954397
0.3521005201684521,1.8400980479142133,2.8173862724967282,0.8658217000409857,0.0007377055560384508,0.1334405944029794,1.0000000000000036,-1.3358595393679857,0.33585953936798574,-0.821885394750935,0.9486766944603926,-0.11563176824699754,0.8776902952635797,6.878458618177098
0.3743978389823818,1.6709555875589799,2.5973586748695014,0.8473394018335509,0.0006789617729658621,0.1519816363934834,1.0000000000000002,-1.312254751186343,0.31225475118634294,-0.8250326998418208,0.9415455244640448,-0.130351064299438,0.8810077940072708,5.720962614746076
0.39810717055349776,1.511886431509577,2.398201516410856,0.8267037511103639,0.0006229757805876581,0.17267327310903707,0.9999999999999887,-1.2857028832458794,0.28570288324587945,-0.8285729489005492,0.9335872026503704,-0.14633812424923856,0.8847548809981169,4.758262541918303
0.42331793280882113,1.3622906626344604,2.2181423337518966,0.8037896944057752,0.0005696354669449707,0.19564067012728822,1.0000000000000084,-1.2559674762862987,0.2559674762862987,-0.8325376698284934,0.9247535884125815,-0.1635152055124731,0.8889706026980287,3.9575729106952156
0.45012520620613455,1.221604091955807,2.0555637822698554,0.7785012971729512,0.0005188565002176998,0.22097984632684273,1.0000000000000115,-1.22283399230021,0.22283399230021006,-0.8369554676933052,0.9150077514127528,-0.18173644626559274,0.8936923195246625,3.291626934832098
0.47863009232263903,1.0892961308540365,1.9089888846593626,0.7507830433448892,0.00047058243227138876,0.24874637422283,0.9999999999999906,-1.1861245669636429,0.18612456696364288,-0.8418500577381808,0.9043283176066038,-0.20077404303761284,0.8989537470991599,2.737747432713884
0.5089400951518094,0.9648677899934661,1.77706735571183,0.7206318893645515,0.00042478391635636267,0.2789433267190955,1.0000000000000033,-1.1457153310635257,0.14571533106352574,-0.8472379558581964,0.8927141051080402,-0.22030631106869247,0.9047825453206678,2.277074179266594
0.5411695265464638,0.8478497974222905,1.6585629005676887,0.6881091952199352,0.0003814567310974718,0.31150934804899516,1.0000000000000278,-1.1015556849433725,0.10155568494337253,-0.8531259086742169,0.880188712288848,-0.23991001612444132,0.9111974900391844,1.8939213564016404
0.5754399373371578,0.7378008287493727,1.5523414109468292,0.6533513135477887,0.0003406183362443517,0.3463080681159794,1.0000000000000124,-1.0536883632917422,0.0536883632917422,-0.8595082182277676,0.8668045891861618,-0.2590599194684467,0.9182053337070077,1.5752431905047306
0.6118805757518225,0.6343058427231361,1.4573600166827891,0.6165773319469671,0.00030230278082747126,0.3831203652721991,0.9999999999999936,-1.0022684981007404,0.002268498100740368,-0.8663642002532346,0.8526460133568465,-0.2771387076342172,0.9257975545209591,1.3101895570580584
0.6506288748655573,0.536974515935271,1.3726569875233883,0.5780923260652997,0.0002665539519060327,0.4216411199828126,1.0000000000000182,-0.9475792742993799,-0.05242072570062006,-0.8736560967600826,0.837830338468149,-0.29346010165960446,0.9339473000747204,1.0897364018560325
0.6918309709189376,0.445439770745925,1.297342519813124,0.5382845942730781,0.0002334173881626424,0.46148198833875365,0.9999999999999943,-0.8900413352003277,-0.10995866479967231,-0.8813278219732895,0.8225069275620178,-0.3073066808563235,0.942606933432654,0.9063783803696165
0.7356422544596422,0.359356390878524,1.2305904789708473,0.49761579090992425,0.00020293116167264307,0.5021812779284338,1.0000000000000306,-0.8302130375146193,-0.16978696248538072,-0.889304928331384,0.8068533546429101,-0.3179816747713935,0.9517066581887995,0.7538732388515165
0.782227956386003,0.278399719463023,1.1716311937986925,0.4566036752668076,0.00017511660311006166,0.5432212081300875,1.000000000000005,-0.7687791767413719,-0.23122082325862814,-0.897496109767817,0.7910687661038125,-0.3248708357557708,0.9611546987604871,0.6270292252590913
0.8317637711026725,0.20226443461741073,1.1197454035370091,0.4157982699260491,0.0001499698415722617,0.584051760232339,0.9999999999999604,-0.7065270137824906,-0.2934729862175094,-0.9057963981623345,0.7753647076029466,-0.32750709599482125,0.9708394097317201,0.5215282852765867
0.8844365191386008,0.13066339794963766,1.0742594354277708,0.37575338443059486,0.00012745517952941185,0.6241191603899315,1.0000000000000557,-0.6443102630911659,-0.3556897369088341,-0.9140919649211778,0.7599541690807955,-0.3256280418290263,0.9806334681232418,0.4337790187496217
0.9404448517263523,0.06332657163716049,1.0345416362110675,0.33699643510585003,0.00010750117919851452,0.6628960637149917,1.0000000000000402,-0.5830038459377377,-0.4169961540622623,-0.9222661538749682,0.745039975494234,-0.3192154616909236,0.9903999832663941,0.3607943863599749
1.0,0.0,1.00000000000002,0.299999999999988,8.999999999999641e-05,0.6999099999999775,0.9999999999999655,-0.5234541602617383,-0.4765458397382617,-0.9302061119651015,0.7308038461538549,-0.3085081665047673,0.999999999999994,0.30008999999999997
