#           k/h    P           
   0.394419E+00   0.444148E+03
   0.402387E+00   0.425785E+03
   0.410516E+00   0.407677E+03
   0.418809E+00   0.390389E+03
   0.427269E+00   0.374278E+03
   0.435901E+00   0.359324E+03
   0.444706E+00   0.345190E+03
   0.453690E+00   0.331465E+03
   0.462855E+00   0.317911E+03
   0.472206E+00   0.304569E+03
   0.481745E+00   0.291667E+03
   0.491477E+00   0.279419E+03
   0.501405E+00   0.267870E+03
   0.511534E+00   0.256885E+03
   0.521868E+00   0.246280E+03
   0.532411E+00   0.235955E+03
   0.543166E+00   0.225944E+03
   0.554139E+00   0.216341E+03
   0.565333E+00   0.207198E+03
   0.576753E+00   0.198477E+03
   0.588404E+00   0.190095E+03
   0.600291E+00   0.182002E+03
   0.612418E+00   0.174204E+03
   0.624789E+00   0.166730E+03
   0.637411E+00   0.159579E+03
   0.650288E+00   0.152729E+03
   0.663424E+00   0.146160E+03
   0.676826E+00   0.139856E+03
   0.690499E+00   0.133804E+03
   0.704448E+00   0.127997E+03
   0.718679E+00   0.122429E+03
   0.733197E+00   0.117092E+03
   0.748009E+00   0.111978E+03
   0.763119E+00   0.107077E+03
   0.778536E+00   0.102382E+03
   0.794263E+00   0.978818E+02
   0.810308E+00   0.935707E+02
   0.826677E+00   0.894408E+02
   0.843378E+00   0.854850E+02
   0.860415E+00   0.816965E+02
   0.877797E+00   0.780687E+02
   0.895529E+00   0.745952E+02
   0.913620E+00   0.712700E+02
   0.932076E+00   0.680870E+02
   0.950906E+00   0.650405E+02
   0.970115E+00   0.621248E+02
   0.989713E+00   0.593347E+02
   0.100971E+01   0.566649E+02
   0.103010E+01   0.541104E+02
   0.105091E+01   0.516666E+02
   0.107214E+01   0.493288E+02
   0.109380E+01   0.470929E+02
   0.111590E+01   0.449545E+02
   0.113844E+01   0.429099E+02
   0.116144E+01   0.409550E+02
   0.118490E+01   0.390859E+02
   0.120884E+01   0.372992E+02
   0.123326E+01   0.355913E+02
   0.125817E+01   0.339590E+02
   0.128359E+01   0.323990E+02
   0.130952E+01   0.309084E+02
   0.133597E+01   0.294842E+02
   0.136296E+01   0.281235E+02
   0.139049E+01   0.268238E+02
   0.141858E+01   0.255823E+02
   0.144724E+01   0.243965E+02
   0.147648E+01   0.232641E+02
   0.150630E+01   0.221827E+02
   0.153673E+01   0.211499E+02
   0.156778E+01   0.201638E+02
   0.159945E+01   0.192221E+02
   0.163176E+01   0.183230E+02
   0.166472E+01   0.174646E+02
   0.169835E+01   0.166450E+02
   0.173266E+01   0.158626E+02
   0.176766E+01   0.151158E+02
   0.180337E+01   0.144030E+02
   0.183980E+01   0.137230E+02
   0.187697E+01   0.130743E+02
   0.191489E+01   0.124557E+02
   0.195357E+01   0.118659E+02
   0.199304E+01   0.113037E+02
   0.203330E+01   0.107678E+02
   0.207437E+01   0.102573E+02
