a,z,phi_over_Mpl,a_effective,E,E_N,response_exponent,Omega_m,Omega_r,Omega_R,w_R,alpha_B,alpha_K,D,F_s,sound_numerator,Q_s_over_Mpl2,c_s2,A_hat,B_hat,C_hat,V_hat,c_T2,dL_GW_over_dL_EM
0.0001605708353224679,6226.781016345469,-8.736775371183741,0.0001605708353224679,457888.4743668103,-836049.0575029128,7.987144597641821e-05,0.34824152906625516,0.6517584709304136,3.3308986641869936e-12,-1.0002984130791293,-4.5185350470827715e-05,3.7313559267630904e-05,3.731662184147666e-05,1.8657467866990546e-05,3.731662184147666e-05,1.8657467866990546e-05,1.0,9.037274265441032e-05,-1.7799940014281584e-16,-2.155153615324394e-16,7517731.961621941,1.0,1.0
0.000161932243669498,6174.422370117895,-8.728332559176096,0.000161932243669498,450885.82223740814,-822830.5015685444,8.054864026903858e-05,0.35016023573971583,0.6498397642568489,3.4351917145286647e-12,-1.0003005551564779,-4.518535047081706e-05,3.727021054968237e-05,3.727327312352813e-05,1.8635794487346605e-05,3.727327312352813e-05,1.8635794487346605e-05,1.0,9.037274265483277e-05,-1.8335808109829323e-16,-2.2226163062170788e-16,7291750.775716473,1.0,1.0
0.00016330519478943332,6122.503917247739,-8.719889747168452,0.00016330519478943332,443993.8649091938,-809826.2055543311,8.123157618940016e-05,0.352083803125954,0.6479161968705034,3.542692992631428e-12,-1.000302712390979,-4.5185350470805984e-05,3.722675201646585e-05,3.7229814590311605e-05,1.86140662025496e-05,3.7229814590311605e-05,1.86140662025496e-05,1.0,9.037274265462982e-05,-1.8887420936744942e-16,-2.2921536004807417e-16,7072682.013958449,1.0,1.0
0.00016468978654828685,6071.021956909885,-8.711446935160806,0.00016468978654828685,437210.8083632934,-797032.6408318499,8.192030241819863e-05,0.3540121809030684,0.6459878190932781,3.653499219433377e-12,-1.000304884887959,-4.5185350470794464e-05,3.7183184804405624e-05,3.718624737825138e-05,1.8592283580786e-05,3.718624737825138e-05,1.8592283580786e-05,1.0,9.037274265404221e-05,-1.9455228715962696e-16,-2.363828017101112e-16,6860310.934490671,1.0,1.0
0.00016608611764183277,6019.9728193931005,-8.703004123153162,0.00016608611764183277,430534.88812428375,-784446.3373805494,8.261486804887103e-05,0.35594531815342123,0.6440546818428109,3.767709966840107e-12,-1.0003070727534453,-4.51853504707825e-05,3.713951006102822e-05,3.714257263487397e-05,1.8570447195793153e-05,3.714257263487397e-05,1.8570447195793153e-05,1.0,9.037274265448928e-05,-2.003969417203541e-16,-2.4377039168995423e-16,6654429.556329461,1.0,1.0
0.0001674942876026437,5969.35286583837,-8.694561311145517,0.0001674942876026437,423964.3687695031,-772063.8828105136,8.331532259109629e-05,0.35788316336763976,0.6421168366284749,3.885427739727477e-12,-1.0003092760941696,-4.518535047077005e-05,3.709572895384416e-05,3.709879152768991e-05,1.854855763129994e-05,3.709879152768991e-05,1.854855763129994e-05,1.0,9.037274265408274e-05,-2.0641292867778578e-16,-2.5138475554725084e-16,6454836.443904132,1.0,1.0
0.00016891439680718337,5919.158487979595,-8.686118499137873,0.00016891439680718337,417497.5434465654,-759881.9214015921,8.402171597432316e-05,0.35982566444875885,0.6401743355472346,4.006758060243135e-12,-1.0003114950175729,-4.5185350470757106e-05,3.705184265835759e-05,3.705490523220334e-05,1.8526615475031873e-05,3.705490523220334e-05,1.8526615475031873e-05,1.0,9.037274265357512e-05,-2.12605135532811e-16,-2.592327137613762e-16,6261336.499005627,1.0,1.0
0.00017034654648296377,5869.38610788631,-8.677675687130227,0.00017034654648296377,411132.73339889734,-747897.1531585417,8.47340985513305e-05,0.3617727687165186,0.6382272312793494,4.1318095544704254e-12,-1.000313729631809,-4.518535047074366e-05,3.7007852363839415e-05,3.701091493768516e-05,1.8504621321597542e-05,3.701091493768516e-05,1.8504621321597542e-05,1.0,9.037274265342475e-05,-2.189785851934306e-16,-2.673212873260092e-16,6073740.759002326,1.0,1.0
0.00017179083871575888,5820.032177708712,-8.669232875122582,0.00017179083871575888,404868.28749920474,-736106.3328819894,8.545252110181538e-05,0.36372442291180246,0.6362755770839367,4.2606940415184955e-12,-1.0003159800457486,-4.5185350470729676e-05,3.6963759273771384e-05,3.6966821847617126e-05,1.848257577271063e-05,3.6966821847617126e-05,1.848257577271063e-05,1.0,9.037274265352334e-05,-2.2553843961533273e-16,-2.7565770350018313e-16,5891866.201665571,1.0,1.0
0.00017324737645688234,5771.093179424735,-8.660790063114938,0.00017324737645688234,398702.5817907052,-724506.2692548891,8.617703483601328e-05,0.3656805732012262,0.6343194267943802,4.393526625105451e-12,-1.0003182463689841,-4.518535047071515e-05,3.6919564605402026e-05,3.692262717924777e-05,1.8460479436967905e-05,3.692262717924777e-05,1.8460479436967905e-05,1.0,9.03727426533664e-05,-2.322900035403245e-16,-2.8424940172011376e-16,5715535.556280625,1.0,1.0
0.00017471626353052685,5722.565624589251,-8.652347251107292,0.00017471626353052685,392634.01903600886,-713093.8239442391,8.690769139834878e-05,0.36764116518187306,0.6323588348135964,4.530425787702394e-12,-1.0003205287118329,-4.518535047070004e-05,3.687526958663801e-05,3.687833216048375e-05,1.8438332928294957e-05,3.687833216048375e-05,1.8438332928294957e-05,1.0,9.037274265355399e-05,-2.3923872834138987e-16,-2.9310403967617697e-16,5544577.120870905,1.0,1.0
0.0001761976046411628,5674.446054085475,-8.643904439099648,0.0001761976046411628,386661.02827353135,-701865.9107178282,8.76445428711159e-05,0.36960614388617224,0.6303938561091563,4.671513487307958e-12,-1.0003228271853422,-4.5185350470684336e-05,3.6830875461373214e-05,3.683393803521895e-05,1.841613686861062e-05,3.683393803521895e-05,1.841613686861062e-05,1.0,9.037274265307107e-05,-2.4639021594165237e-16,-3.0222949955951543e-16,5378824.5851216,1.0,1.0
0.00017769150538100425,5626.7310378783195,-8.635461627092003,0.00017769150538100425,380782.0643812838,-690819.4945756992,8.838764177819173e-05,0.37157545378692736,0.6284245462082559,4.816915256925679e-12,-1.0003251419012928,-4.518535047066801e-05,3.678638348238329e-05,3.6789446056229025e-05,1.8393891884274427e-05,3.6789446056229025e-05,1.8393891884274427e-05,1.0,9.037274265278333e-05,-2.5375022287585583e-16,-3.116338944829379e-16,5218116.85922484,1.0,1.0
0.00017919807223753322,5579.417174769969,-8.627018815084359,0.00017919807223753322,374995.6076479533,-679951.5908961571,8.913704108877923e-05,0.3735490388024849,0.626450961192548,4.966760306817065e-12,-1.0003274729722038,-4.518535047065105e-05,3.6741794917542936e-05,3.674485749138867e-05,1.8371598609195078e-05,3.674485749138867e-05,1.8371598609195078e-05,1.0,9.037274265227049e-05,-2.6132466441436847e-16,-3.213255750807987e-16,5062297.907961564,1.0,1.0
0.0001807174126010927,5532.501092157368,-8.618576003076713,0.0001807174126010927,369300.1633511139,-669259.2645960063,8.989279422118415e-05,0.37552684230205363,0.6244731576928254,5.121181629606828e-12,-1.0003298205113367,-4.518535047063341e-05,3.6697111044940907e-05,3.6700173618786636e-05,1.834925768238807e-05,3.6700173618786636e-05,1.834925768238807e-05,1.0,9.037274265220833e-05,-2.691196188321654e-16,-3.3131313629278504e-16,4911216.590309709,1.0,1.0
0.00018224963477253916,5485.979445791883,-8.61013319106907,0.00018224963477253916,363694.2613424879,-658739.6293048457,9.065495504662162e-05,0.3775088071111586,0.6224911928835614,5.280316108316982e-12,-1.0003321846326987,-4.518535047061509e-05,3.665233315687679e-05,3.665539573072252e-05,1.832686974997401e-05,3.665539573072252e-05,1.832686974997401e-05,1.0,9.037274265230864e-05,-2.771413317583876e-16,-3.4160542433654917e-16,4764726.5040355055,1.0,1.0
0.00018379484797096494,5439.848919540854,-8.601690379061424,0.00018379484797096494,358176.4556400998,-648389.8465531243,9.142357789305732e-05,0.3794948755172488,0.6205051244773069,5.444304627410515e-12,-1.0003345654510487,-4.5185350470596035e-05,3.6607462559861044e-05,3.661052513370677e-05,1.8304435465178612e-05,3.661052513370677e-05,1.8304435465178612e-05,1.0,9.037274265125636e-05,-2.8539622065262236e-16,-3.5221154387438234e-16,4622685.835339573,1.0,1.0
0.00018535316234148124,5394.106225151273,-8.593247567053778,0.00018535316234148124,352745.3240272469,-638207.124973785,9.219871754907899e-05,0.3814849892754384,0.6185150107189482,5.6132921869254074e-12,-1.0003369630818997,-4.5185350470576234e-05,3.6562500565289116e-05,3.656556313913484e-05,1.828195548366996e-05,3.656556313913484e-05,1.828195548366996e-05,1.0,9.037274265130733e-05,-2.938908794352533e-16,-3.6314086537913297e-16,4484957.213466183,1.0,1.0
0.00018692468896307042,5348.748102015374,-8.584804755046134,0.00018692468896307042,347399.4676581413,-628188.7195172259,9.29804292678023e-05,0.38347908961439325,0.6165209103798192,5.7874280197838404e-12,-1.0003393776415248,-4.518535047055566e-05,3.6517448503652263e-05,3.6520511077497986e-05,1.8259430470663637e-05,3.6520511077497986e-05,1.8259430470663637e-05,1.0,9.037274265111619e-05,-3.0263208314689983e-16,-3.7440303270482934e-16,4351407.569592824,1.0,1.0
0.0001885095398565049,5303.77131693817,-8.576361943038489,0.0001885095398565049,342137.51067012455,-618331.9306793667,9.376876877080991e-05,0.3854771172423589,0.614522882751674,5.966865712362548e-12,-1.0003418092469605,-4.5185350470534276e-05,3.647230771432356e-05,3.647537028816927e-05,1.8236861095815914e-05,3.647537028816927e-05,1.8236861095815914e-05,1.0,9.037274265077564e-05,-3.116267928244156e-16,-3.8600797086754165e-16,4221908.000629358,1.0,1.0
0.00019010782799232988,5259.172663907065,-8.567919131030845,0.00019010782799232988,336958.0998023567,-608634.1037426317,9.456379225212222e-05,0.3874790123533239,0.6125209876405247,6.151763328412403e-12,-1.0003442580160107,-4.518535047051204e-05,3.642707954777827e-05,3.643014212162399e-05,1.8214248034333922e-05,3.643014212162399e-05,1.8214248034333922e-05,1.0,9.037274265063652e-05,-3.2088216045574295e-16,-3.9796589404215507e-16,4096333.637178649,1.0,1.0
0.0001917196672989185,5214.948963863245,-8.559476319023199,0.0001917196672989185,331859.9040208432,-599092.6280295756,9.536555638220423e-05,0.3894847146333261,0.610515285360332,6.342283536419064e-12,-1.0003467240672521,-4.518535047048895e-05,3.638176536781438e-05,3.638482794166009e-05,1.8191591968085833e-05,3.638482794166009e-05,1.8191591968085833e-05,1.0,9.037274265012615e-05,-3.304055340622959e-16,-4.102873137809639e-16,3974563.515728391,1.0,1.0
0.00019334517267059054,5171.097064475138,-8.551033507015555,0.00019334517267059054,326841.6141497269,-589704.9361690046,9.61741183120039e-05,0.3914941632668925,0.6085058367265689,6.538593740496908e-12,-1.0003492075200384,-4.518535047046494e-05,3.6336366547555714e-05,3.633942912140142e-05,1.8168893583602542e-05,3.633942912140142e-05,1.8168893583602542e-05,1.0,9.037274264967423e-05,-3.4020446294104476e-16,-4.2298304746002375e-16,3856480.4550208934,1.0,1.0
0.0001949844599758045,5127.613839913649,-8.54259069500791,0.0001949844599758045,321901.9425087087,-580468.5033743253,9.698953567702714e-05,0.3935072969436196,0.6064927030496396,6.7408662149131076e-12,-1.0003517084945035,-4.518535047043999e-05,3.6290884472116525e-05,3.629394704596223e-05,1.814615357340988e-05,3.629394704596223e-05,1.814615357340988e-05,1.0,9.037274264930621e-05,-3.502867030136917e-16,-4.3606422695949796e-16,3741970.936283311,1.0,1.0
0.00019663764606541457,5084.49619062941,-8.534147883000266,0.00019663764606541457,317039.6225565255,-571380.8467339689,9.781186660144489e-05,0.39552405386488204,0.6044759461281686,6.949278242339063e-12,-1.000354227111567,-4.5185350470414065e-05,3.624532053771328e-05,3.624838311155898e-05,1.8123372635584545e-05,3.624838311155898e-05,1.8123372635584545e-05,1.0,9.037274264901137e-05,-3.6066022233055814e-16,-4.49542307584253e-16,3630924.987338881,1.0,1.0
0.00019830484878100233,5041.741043131772,-8.52570507099262,0.00019830484878100233,312253.4085403533,-562439.5245136392,9.864116970223765e-05,0.39754437175068297,0.6024556282421526,7.16401225593137e-12,-1.0003567634929391,-4.518535047038712e-05,3.61996761512206e-05,3.62027387250663e-05,1.8100551473532058e-05,3.62027387250663e-05,1.8100551473532058e-05,1.0,9.037274264888764e-05,-3.713332067159033e-16,-4.634290772312801e-16,3523236.0704161273,1.0,1.0
0.0001999861869632745,4999.345349769783,-8.517262258984974,0.0001999861869632745,307542.07515106595,-553642.1354702363,9.947750409337256e-05,0.3995681878466296,0.600431812145985,7.385255985344684e-12,-1.000359317761123,-4.518535047035912e-05,3.615395273105942e-05,3.6157015304905116e-05,1.807769079643085e-05,3.6157015304905116e-05,1.807769079643085e-05,1.0,9.037274264861896e-05,-3.823140655531338e-16,-4.7773666581053245e-16,3418800.9735281304,1.0,1.0
0.0002016817804605351,4957.306088514917,-8.50881944697733,0.0002016817804605351,302904.417184229,-544986.3181772184,0.00010032092939001773,0.40159543893104294,0.5984045610613438,7.61320260678386e-12,-1.0003618900394213,-4.518535047033003e-05,3.610815170497656e-05,3.6111214278822246e-05,1.805479131812206e-05,3.6111214278822246e-05,1.805479131812206e-05,1.0,9.03727426485046e-05,-3.936114377364242e-16,-4.924775549260862e-16,3317519.7053600103,1.0,1.0
0.00020339175013722925,4915.620262745641,-8.500376634969685,0.00020339175013722925,298339.2492067412,-536469.750361229,0.00010117150571279209,0.4036260613221986,0.5963739386699533,7.848050897204272e-12,-1.0003644804519396,-4.51853504702998e-05,3.606227451270922e-05,3.6065337086554905e-05,1.803185375844177e-05,3.6065337086554905e-05,1.803185375844177e-05,1.0,9.037274264804557e-05,-4.0523419775123254e-16,-5.076645878246343e-16,3219295.393456336,1.0,1.0
0.0002051162178825564,4874.284901033867,-8.491933822962041,0.0002051162178825564,293845.4052290394,-528090.1482498161,0.00010202929369204973,0.4056599908856905,0.59434000910622,8.090005392771803e-12,-1.0003670891235912,-4.518535047026838e-05,3.6016322602432325e-05,3.601938517627801e-05,1.8008878841444725e-05,3.601938517627801e-05,1.8008878841444725e-05,1.0,9.03727426476377e-05,-4.171914619462136e-16,-5.233109796184896e-16,3124034.18573217,1.0,1.0
0.00020685530661916144,4833.29705693307,-8.483491010954396,0.00020685530661916144,289421.7383827504,-519845.26593001775,0.0001028943544722032,0.40769716304192594,0.5923028369497353,8.339276551698846e-12,-1.0003697161801015,-4.5185350470235734e-05,3.597029743342302e-05,3.5973360007268695e-05,1.7985867296736526e-05,3.5973360007268695e-05,1.7985867296736526e-05,1.0,9.03727426471547e-05,-4.294925949338729e-16,-5.394303277905788e-16,3031645.1550576426,1.0,1.0
0.00020860914031189395,4792.653808768342,-8.475048198946752,0.00020860914031189395,285067.120603728,-511732.89471768186,0.00010376674971608038,0.4097375127737409,0.590262487217663,8.596080921572939e-12,-1.0003723617480123,-4.518535047020182e-05,3.592420047428431e-05,3.592726304812999e-05,1.7962819858585506e-05,3.592726304812999e-05,1.7962819858585506e-05,1.0,9.037274264675004e-05,-4.421472161820029e-16,-5.56036622988935e-16,2942040.206937994,1.0,1.0
0.00021037784397664753,4752.352259428053,-8.466605386939106,0.00021037784397664753,280780.4423203543,-503750.86253729055,0.00010464654160932148,0.4117809746341439,0.5882190253569953,8.860641311300868e-12,-1.0003750259546866,-4.518535047016657e-05,3.587803320427737e-05,3.588109577812304e-05,1.7939737266588822e-05,3.588109577812304e-05,1.7939737266588822e-05,1.0,9.037274264610379e-05,-4.551652067579238e-16,-5.731442601185904e-16,2855133.990106003,1.0,1.0
0.00021216154368926824,4712.38953615741,-8.458162574931462,0.00021216154368926824,276560.6121470495,-495897.0333121622,0.00010553379286481023,0.4138274827541728,0.5861725172366934,9.133186967791024e-12,-1.0003777089283132,-4.518535047012995e-05,3.5831797111101046e-05,3.583485968494671e-05,1.7916620264562296e-05,3.583485968494671e-05,1.7916620264562296e-05,1.0,9.037274264544375e-05,-4.685567162692904e-16,-5.907680497387696e-16,2770843.810003043,1.0,1.0
0.00021396036659454432,4672.762790353616,-8.449719762923817,0.00021396036659454432,272406.55658287124,-488169.3063648107,0.0001064285667271456,0.41587697085088055,0.5841230291397058,9.413953757503603e-12,-1.0003804107979115,-4.51853504700919e-05,3.578549369089188e-05,3.5788556264737537e-05,1.7893469600540396e-05,3.5788556264737537e-05,1.7893469600540396e-05,1.0,9.03727426454556e-05,-4.823321699719705e-16,-6.089232297737172e-16,2689089.544995368,1.0,1.0
0.00021577444091526639,4633.469197362886,-8.441276950916173,0.00021577444091526639,268317.2197151494,-480565.6158273361,0.00010733092697714853,0.4179293722354275,0.582070627754869,9.703184352997883e-12,-1.0003831316933347,-4.518535047005236e-05,3.573912445222092e-05,3.5742187026066574e-05,1.7870286028774562e-05,3.5742187026066574e-05,1.7870286028774562e-05,1.0,9.03727426451924e-05,-4.965022760341646e-16,-6.276254775454778e-16,2609793.5652262303,1.0,1.0
0.00021760389596137028,4594.505956279032,-8.432834138908527,0.00021760389596137028,264291.56292804156,-473083.9300616396,0.00010824093793640974,0.4199846198213027,0.5800153801686966,1.0001128424613255e-11,-1.0003858717452765,-4.518535047001129e-05,3.5692690911208735e-05,3.569575348505438e-05,1.784707030729083e-05,3.569575348505438e-05,1.784707030729083e-05,1.0,9.037274264442505e-05,-5.110780330478329e-16,-6.46890922137417e-16,2532880.654137133,1.0,1.0
0.00021944886213915183,4555.8702897438725,-8.424391326900881,0.00021944886213915183,260328.5646159583,-465722.25108933216,0.00010915866447187343,0.4220426461326432,0.5779573538570487,1.0308042837420071e-11,-1.0003886310852739,-4.5185350469968614e-05,3.56461945915254e-05,3.564925716537104e-05,1.7823823197889807e-05,3.564925716537104e-05,1.7823823197889807e-05,1.0,9.037274264354769e-05,-5.260707377036183e-16,-6.667361570972351e-16,2458277.9324422535,1.0,1.0
0.00022130947096056364,4517.559443749226,-8.415948514893238,0.00022130947096056364,256427.2199017494,-458478.61403115053,0.00011008417200046161,0.42410338331267844,0.5758966166766974,1.0624191853584011e-11,-1.0003914098457125,-4.518535046992427e-05,3.55996370248346e-05,3.560269959868023e-05,1.780054546636875e-05,3.560269959868023e-05,1.780054546636875e-05,1.0,9.037274264326063e-05,-5.414919926610499e-16,-6.871782534887192e-16,2385914.78452094,1.0,1.0
0.00022318585505259046,4479.570687440585,-8.407505702885592,0.00022318585505259046,252586.54035958642,-451351.08655572706,0.00011101752649373778,0.4261667631322767,0.5738332368567735,1.0949847340288653e-11,-1.0003942081598316,-4.5185350469878205e-05,3.5553019754346335e-05,3.555608232819196e-05,1.7777237884297777e-05,3.555608232819196e-05,1.7777237884297777e-05,1.0,9.037274264269721e-05,-5.573537145973807e-16,-7.082347733015359e-16,2315722.7871302553,1.0,1.0
0.00022507814816670043,4441.901312922508,-8.399062890877948,0.00022507814816670043,248805.5537424665,-444337.7683375768,0.00011195879448260794,0.4282327169985984,0.571767282990116,1.1285288983365287e-11,-1.000397026161728,-4.518535046983035e-05,3.5506344328599686e-05,3.5509406902445306e-05,1.7753901225911448e-05,3.5509406902445306e-05,1.7753901225911448e-05,1.0,9.037274264243474e-05,-5.736681425390015e-16,-7.299237832286509e-16,2247635.640466965,1.0,1.0
0.00022698648518838219,4404.548635065533,-8.390620078870302,0.00022698648518838219,245083.30371424265,-437436.79052410927,0.0001129080430620648,0.43030117596386014,0.569698824024509,1.1630804506784888e-11,-1.0003998639863618,-4.5185350469780626e-05,3.5459612307680044e-05,3.546267488152566e-05,1.7730536271217216e-05,3.546267488152566e-05,1.7730536271217216e-05,1.0,9.037274264128711e-05,-5.904478463123499e-16,-7.522638688213384e-16,2181589.101322808,1.0,1.0
0.00022891100214675659,4367.509991314844,-8.382177266862659,0.00022891100214675659,241418.84958612907,-430646.315211558,0.00011386533989596869,0.43237207073419304,0.56762792925382,1.1986689898167668e-11,-1.0004027217695595,-4.518535046972898e-05,3.541282525433734e-05,3.5415887828182946e-05,1.770714380155474e-05,3.5415887828182946e-05,1.770714380155474e-05,1.0,9.037274264064503e-05,-6.077057353346406e-16,-7.7527414903177275e-16,2117520.918483844,1.0,1.0
0.00023085183622427615,4330.782741500416,-8.373734454855013,0.00023085183622427615,237811.26605758118,-423964.53492963687,0.00011483075322187236,0.4344453316786113,0.5655546683090353,1.2353249640474064e-11,-1.00040559964802,-4.5185350469675317e-05,3.536598474242373e-05,3.536904731626933e-05,1.7683724603814545e-05,3.536904731626933e-05,1.7683724603814545e-05,1.0,9.037274264015659e-05,-6.254550674902796e-16,-7.989742911537404e-16,2055370.7700522465,1.0,1.0
0.0002328091257665005,4294.364267648878,-8.36529164284737,0.0002328091257665005,234259.64296150277,-417389.67213481705,0.0001158043518558835,0.4365208888380686,0.5634791111492005,1.2730796950040725e-11,-1.0004084977593186,-4.5185350469619575e-05,3.5319092352896806e-05,3.53221549267424e-05,1.7660279468439706e-05,3.53221549267424e-05,1.7660279468439706e-05,1.0,9.037274263962287e-05,-6.437094583383371e-16,-8.233845261719883e-16,1995080.2028556848,1.0,1.0
0.00023478301029196115,4258.251973796843,-8.356848830839724,0.00023478301029196115,230763.08501368325,-410919.9787120409,0.00011678620519757161,0.4385986719346198,0.5614013280522603,1.3119654021134219e-11,-1.0004114162419129,-4.5185350469561665e-05,3.527214967470776e-05,3.5275212248553345e-05,1.763680918986992e-05,3.5275212248553345e-05,1.763680918986992e-05,1.0,9.037274263845044e-05,-6.624828905172901e-16,-8.48525664531312e-16,1936592.5737458165,1.0,1.0
0.00023677363050210345,4222.443285805917,-8.348406018832078,0.00023677363050210345,227320.71156641818,-404553.73548477073,0.0001177763832349135,0.44067861038066813,0.5593213896058119,1.3520152277194751e-11,-1.0004143552351459,-4.518535046950151e-05,3.5225158299472315e-05,3.5228220873317895e-05,1.76133145638771e-05,3.5228220873317895e-05,1.76133145638771e-05,1.0,9.03727426382117e-05,-6.817897234512589e-16,-8.744191123364626e-16,1879852.9928034467,1.0,1.0
0.00023878112829131762,4186.935651179186,-8.339963206824434,0.00023878112829131762,223931.6563662237,-398289.25173320126,0.00011877495654928276,0.4427606332883069,0.5572393666977606,1.3932632628951386e-11,-1.000417314879252,-4.518535046943903e-05,3.51781198316848e-05,3.5181182405530365e-05,1.7589796392672153e-05,3.5181182405530365e-05,1.7589796392672153e-05,1.0,9.037274263743184e-05,-7.016447031596996e-16,-9.010868879945375e-16,1824808.268245315,1.0,1.0
0.00024080564675705416,4151.726538879247,-8.331520394816788,0.00024080564675705416,220595.06731558527,-392124.8647205121,0.00011978199632048156,0.44484466947875123,0.5551553305068916,1.4357445739592006e-11,-1.0004202953153607,-4.518535046937412e-05,3.5131035878948134e-05,3.5134098452793694e-05,1.7566255480020224e-05,3.5134098452793694e-05,1.7566255480020224e-05,1.0,9.037274263636767e-05,-7.220629725098499e-16,-9.285516393116358e-16,1771406.8532117016,1.0,1.0
0.00024284733021002117,4116.813439147847,-8.323077582809145,0.00024284733021002117,217310.1062386796,-386058.9392270393,0.00012079757433181288,0.4469306474918491,0.5530693524933561,1.4794952297176145e-11,-1.0004232966855033,-4.5185350469306695e-05,3.508390805419434e-05,3.508697062803989e-05,1.754269263235088e-05,3.508697062803989e-05,1.754269263235088e-05,1.0,9.037274263578992e-05,-7.430600816216865e-16,-9.5683666105587e-16,1719598.794163752,1.0,1.0
0.00024490632418447454,4082.193863326921,-8.314634770801499,0.00024490632418447454,214075.94865098567,-380089.86709219986,0.00012182176297519917,0.4490184955956831,0.5509815043890717,1.5245523294486922e-11,-1.0004263191326155,-4.5185350469236655e-05,3.5036737979681306e-05,3.5039800553526845e-05,1.7519108660756414e-05,3.5039800553526845e-05,1.7519108660756414e-05,1.0,9.037274263487614e-05,-7.646519985184357e-16,-9.859659129993474e-16,1669335.6809103163,1.0,1.0
0.00024698277544858835,4047.8653436812597,-8.306191958793855,0.00024698277544858835,210891.7835327426,-374216.0667640813,0.0001228546352563408,0.45110814179624453,0.5488918581880459,1.5709540316518257e-11,-1.0004293628005436,-4.518535046916391e-05,3.4989527281663705e-05,3.499258985550924e-05,1.7495504378327435e-05,3.499258985550924e-05,1.7495504378327435e-05,1.0,9.037274263376623e-05,-7.868551201496006e-16,-1.0159640384517279e-15,1620570.598275742,1.0,1.0
0.00024907683201492,4013.825433222544,-8.29774914678621,0.00024907683201492,207756.813106167,-368435.9828565272,0.00012389626479992154,0.45319951384719354,0.5468004861366191,1.6187395835804742e-11,-1.000432427834049,-4.518535046908835e-05,3.494227759128122e-05,3.494534016512674e-05,1.7471880600596917e-05,3.494534016512674e-05,1.7471880600596917e-05,1.0,9.037274263300791e-05,-8.0968628363512265e-16,-1.0468563832986912e-15,1573258.0792624422,1.0,1.0
0.00025118864315095774,3980.071705534977,-8.289306334778566,0.00025118864315095774,204670.25261638925,-362748.0857136301,0.0001249467258548553,0.455292539259685,0.5447074607236355,1.6679493515800968e-11,-1.0004355143788135,-4.518535046900987e-05,3.489499054633484e-05,3.489805312018035e-05,1.744823814642838e-05,3.489805312018035e-05,1.744823814642838e-05,1.0,9.037274263255763e-05,-8.331627777870988e-16,-1.0786690155585934e-15,1527354.059694872,1.0,1.0
0.00025331835938976365,3946.601754602272,-8.28086352277092,0.00025331835938976365,201631.3301160258,-357150.87098147575,0.0001260060932995801,0.45738714531227537,0.5426128546705382,1.7186248522528322e-11,-1.0004386225814428,-4.5185350468928355e-05,3.484766779261919e-05,3.485073036646469e-05,1.742457783868192e-05,3.485073036646469e-05,1.742457783868192e-05,1.0,9.037274263100234e-05,-8.573023549305627e-16,-1.1114287454713336e-15,1482815.8343046238,1.0,1.0
0.00025546613254070116,3913.4131946361963,-8.272420710763274,0.00025546613254070116,198639.28625334613,-351642.8591870465,0.00012707444264739408,0.45948325906089144,0.5405167409214005,1.770808784470759e-11,-1.0004417525894735,-4.518535046884369e-05,3.480031097459661e-05,3.4803373548442096e-05,1.7400900499551577e-05,3.4803373548442096e-05,1.7400900499551577e-05,1.0,9.03727426301102e-05,-8.821232431609169e-16,-1.1451631461334496e-15,1439602.0142606758,1.0,1.0
0.0002576321157002574,3880.5036599064842,-8.26397789875563,0.0002576321157002574,195693.37406395894,-346222.59532414115,0.000128151850051839,0.4615808073488688,0.5384191926328854,1.824545062260618e-11,-1.0004449045513766,-4.518535046875576e-05,3.47529217464994e-05,3.475598432034488e-05,1.7377206956116127e-05,3.475598432034488e-05,1.7377206956116127e-05,1.0,9.037274262916561e-05,-9.076441586684209e-16,-1.1799005746941525e-15,1397672.4859402357,1.0,1.0
0.00025981646326295757,3847.8708045721887,-8.255535086747985,0.00025981646326295757,192792.85876596533,-340888.6484462029,0.000129238392312129,0.46367971681705633,0.5363202831641447,1.8798788485832022e-11,-1.0004480786165622,-4.518535046866443e-05,3.470550176700077e-05,3.470856434084624e-05,1.7353498037674698e-05,3.470856434084624e-05,1.7353498037674698e-05,1.0,9.037274262752006e-05,-9.338843185790508e-16,-1.2156701941272063e-15,1356988.3710894433,1.0,1.0
0.00026201933093236723,3815.512302514509,-8.247092274740341,0.00026201933093236723,189937.0175585269,-335639.61126594985,0.00013033414687862362,0.46577991391397355,0.5342200860666577,1.936856590031169e-11,-1.0004512749353855,-4.518535046856958e-05,3.465805269432983e-05,3.466111526817528e-05,1.7329774573304388e-05,3.466111526817528e-05,1.7329774573304388e-05,1.0,9.037274262691943e-05,-9.608634541301753e-16,-1.2525019955939087e-15,1317511.98823948,1.0,1.0
0.00026424087573219466,3783.425847170933,-8.238649462732695,0.00026424087573219466,187125.1394237767,-330474.099761671,0.00013143919185835027,0.4678813249060346,0.5321186750740098,1.995526052470074e-11,-1.0004544936591517,-4.518535046847107e-05,3.4610576198262e-05,3.4613638772107436e-05,1.730603739785517e-05,3.4613638772107436e-05,1.730603739785517e-05,1.0,9.037274262539356e-05,-9.88601823954933e-16,-1.2904268214131115e-15,1279206.815266451,1.0,1.0
