a,z,phi_over_Mpl,a_effective,E,E_N,response_exponent,Omega_m,Omega_r,Omega_R,w_R,alpha_B,alpha_K,D,F_s,sound_numerator,Q_s_over_Mpl2,c_s2,A_hat,B_hat,C_hat,V_hat,c_T2,dL_GW_over_dL_EM
0.013974405247855056,70.55939607186437,-4.270527819139623,0.013974405247855056,339.74795473114216,-513.1243882505509,0.0005589762099142023,0.9793579800538625,0.02063601047458017,6.0094715570410445e-06,-1.0008045335364906,2.003157185680348e-06,5.018865811046404e-06,5.01887183000447e-06,2.509440941804372e-06,5.01887183000447e-06,2.509440941804372e-06,1.0,-4.020814822934662e-06,6.131780202600669e-11,1.735406929717619e-11,1.7053623890829375,1.0,1.0
0.01409288798421876,69.9577767963388,-4.262085007131978,0.01409288798421876,335.4433663491403,-506.5945480428003,0.0005637155193687504,0.9795277696965408,0.020466065482834438,6.164820625032901e-06,-1.0008089748683007,2.0549402083443004e-06,5.148376957950186e-06,5.148383292119076e-06,2.5741969358776086e-06,5.148383292119076e-06,2.5741969358776086e-06,1.0,-4.124837748769041e-06,6.452325045235176e-11,1.8262522934925432e-11,1.7054060159740037,1.0,1.0
0.01421237528274929,69.36121549743912,-4.253642195124334,0.01421237528274929,331.1935541730486,-500.1483860002322,0.0005684950113099716,0.9796961848598913,0.020297490962882928,6.3241772259403245e-06,-1.0008134336847248,2.1080590753134417e-06,5.281224344029653e-06,5.2812310098992505e-06,2.640621071531906e-06,5.2812310098992505e-06,2.640621071531906e-06,1.0,-4.231546603065063e-06,6.789611973331396e-11,1.9218479536790374e-11,1.7054498121374455,1.0,1.0
0.014332875660680328,68.769669651382,-4.245199383116688,0.014332875660680328,326.99781631092515,-493.7848178972895,0.0005733150264272132,0.9798632360178529,0.020130276337544252,6.4876446026263565e-06,-1.000817909962991,2.162548200875452e-06,5.417493815104992e-06,5.417500830027074e-06,2.7087562728263747e-06,5.417500830027074e-06,2.7087562728263747e-06,1.0,-4.341010652606677e-06,7.144514791864415e-11,2.022442072716176e-11,1.7054937786383588,1.0,1.0
0.014454397707459272,68.18309709189366,-4.236756571109044,0.014454397707459272,322.85545996428993,-487.5027737968413,0.0005781759082983709,0.9800289335679134,0.019964411103431383,6.6553286555073345e-06,-1.0008224036786868,2.2184428851691117e-06,5.557273424378008e-06,5.557280806611261e-06,2.7786465675709197e-06,5.557280806611261e-06,2.7786465675709197e-06,1.0,-4.453300949156864e-06,7.517952884145943e-11,2.128295767449115e-11,1.7055379165376992,1.0,1.0
0.014576950085359712,67.60145600720311,-4.228313759101399,0.014576950085359712,318.76580130830087,-481.3011978571081,0.0005830780034143885,0.9801932878314227,0.019799884830566283,6.8273380109270186e-06,-1.0008269148057323,2.275779336975673e-06,5.700653489167545e-06,5.700661257924931e-06,2.850337115697086e-06,5.700661257924931e-06,2.850337115697086e-06,1.0,-4.568490375434678e-06,7.910893588042873e-11,2.2396837849363426e-11,1.7055822268922067,1.0,1.0
0.014700541530098678,67.02470493706278,-4.219870947093755,0.014700541530098678,314.7281653735607,-475.1790481413084,0.0005880216612039472,0.980356309053914,0.019636687161995105,7.00378409128885e-06,-1.0008314433163543,2.3345946970962833e-06,5.847726649102405e-06,5.847734824601005e-06,2.92387423835781e-06,5.847734824601005e-06,2.9238742383578104e-06,1.0,-4.68665369227584e-06,8.324354696027128e-11,2.356895213493673e-11,1.7056267107543286,1.0,1.0
0.014825180851459542,66.45280276979217,-4.211428135086109,0.014825180851459542,310.7418859295086,-469.1352964299446,0.0005930072340583817,0.9805180074054106,0.019474807813402176,7.184781186992469e-06,-1.0008359891810594,2.394927062330823e-06,5.998587925809898e-06,5.998596529323349e-06,2.999305447775158e-06,5.998596529323349e-06,2.999305447775158e-06,1.0,-4.807867587007835e-06,8.759407085509512e-11,2.4802342308120396e-11,1.705671369172143,1.0,1.0
0.014950876933919792,65.8857087393483,-4.202985323078465,0.014950876933919792,306.8063053693959,-463.1689280357338,0.0005980350773567917,0.9806783929807453,0.019314236572724765,7.370446530219986e-06,-1.0008405523686066,2.4568155100733286e-06,6.153334784137748e-06,6.153343838051423e-06,3.07667947785493e-06,6.153343838051423e-06,3.07667947785493e-06,1.0,-4.932210723070203e-06,9.217177486242805e-11,2.6100208910806527e-11,1.7057162031892792,1.0,1.0
0.015077638737284533,65.32338242241894,-4.19454251107082,0.015077638737284533,302.9207745968032,-457.2789416210989,0.0006031055494913814,0.9808374757998624,0.019154963299766747,7.56090037062048e-06,-1.0008451328459804,2.52030012354016e-06,6.312067194949434e-06,6.3120767228185025e-06,3.1560463155881584e-06,6.3120767228185025e-06,3.1560463155881584e-06,1.0,-5.0597637909127944e-06,9.698851391936296e-11,2.7465919531489548e-11,1.7057612138448384,1.0,1.0
0.015205475297324971,64.76578373554199,-4.186099699063174,0.015205475297324971,299.08465291369737,-451.46434901822886,0.0006082190118929989,0.9809952658081345,0.01899697792581305,7.756266052940599e-06,-1.0008497305783626,2.5854220176468663e-06,6.47488769953273e-06,6.474897726143244e-06,3.237457233259424e-06,6.474897726143244e-06,3.237457233259424e-06,1.0,-5.190609560204019e-06,1.0205676123592144e-10,2.89030175186545e-11,1.7058064021733106,1.0,1.0
0.015334395726422582,64.21287293224783,-4.17765688705553,0.015334395726422582,295.297307909991,-445.72417505163276,0.0006133758290569033,0.98115177287666,0.018840270453243355,7.956670096652066e-06,-1.0008543455291037,2.6522233655506885e-06,6.641901475663374e-06,6.641912027096544e-06,3.3209648214829276e-06,6.641912027096544e-06,3.320964821482928e-06,1.0,-5.324832933383487e-06,1.0738964052468396e-10,3.0415231148440614e-11,1.7058517692044926,1.0,1.0
0.015464409214218731,63.66461060022593,-4.1692140750478845,0.015464409214218731,291.5581153545876,-440.05745736316766,0.0006185763685687492,0.9813070068025765,0.018684830955146132,8.162242277627245e-06,-1.0008589776596961,2.7207474258757482e-06,6.813216405366323e-06,6.813227509066156e-06,3.406623023087594e-06,6.813227509066156e-06,3.406623023087594e-06,1.0,-5.462521000593466e-06,1.1300095990983736e-10,3.200648327025273e-11,1.7058973159634079,1.0,1.0
0.015595525028269535,63.12095765851616,-4.160771263040241,0.015595525028269535,287.86645908790376,-434.4632462395149,0.0006238210011307814,0.9814609773093552,0.018530649574932764,8.373115711914782e-06,-1.0008636269297433,2.791038570638261e-06,6.988943144417623e-06,6.988954829262077e-06,3.4944871678727034e-06,6.988954829262077e-06,3.4944871678727034e-06,1.0,-5.60376309602422e-06,1.189052476030988e-10,3.3680901455222355e-11,1.7059430434702132,1.0,1.0
0.015727752514706685,62.58187535472226,-4.152328451032595,0.015727752514706685,284.2217309158241,-428.94060444204086,0.0006291101005882674,0.9816136940471069,0.01837771652595148,8.5894269416706e-06,-1.0008682932969322,2.8631423138902e-06,7.169195193632689e-06,7.169207490008554e-06,3.584614008256977e-06,7.169207490008554e-06,3.584614008256977e-06,1.0,-5.748650855710307e-06,1.2511778943858867e-10,3.5442828673732463e-11,1.7059889527401189,1.0,1.0
0.01586110109890344,62.04732526225025,-4.143885639024951,0.01586110109890344,280.6233305050961,-423.4886070390404,0.0006344440439561376,0.9817651665928752,0.018226022091101766,8.811316023298134e-06,-1.0008729767170028,2.937105341099378e-06,7.354088971985598e-06,7.354101911867275e-06,3.6770617558434303e-06,7.354101911867275e-06,3.6770617558434303e-06,1.0,-5.8972782768144576e-06,1.3165466836343753e-10,3.7296834529563566e-11,1.706035044783298,1.0,1.0
0.015995580286146695,61.51726927756855,-4.135442827017306,0.015995580286146695,277.0706652801192,-418.10634124029673,0.0006398232114458678,0.9819154044509336,0.018075556622448533,9.038926617856125e-06,-1.0008776771437184,3.0129755392853752e-06,7.543743891607685e-06,7.543757508640085e-06,3.7718901189241474e-06,7.543757508640085e-06,3.7718901189241474e-06,1.0,-6.0497417784378665e-06,1.3853280598603896e-10,3.9247727079678554e-11,1.7060813206047976,1.0,1.0
0.016131199662314313,60.99166961749278,-4.127000015009662,0.016131199662314313,273.5631503211325,-412.7929062339549,0.0006452479864925726,0.9820644170530789,0.017926310540837036,9.272406083790836e-06,-1.0008823945288359,3.090802027930279e-06,7.738282434712507e-06,7.738296764298271e-06,3.869160340948523e-06,7.738296764298271e-06,3.869160340948523e-06,1.0,-6.206140263995822e-06,1.4577000628908393e-10,4.1300565270151086e-11,1.706127781204446,1.0,1.0
0.016267968894558643,60.47048881649158,-4.118557203002016,0.016267968894558643,270.1002082637582,-407.5474130256449,0.0006507187557823458,0.9822122137589209,0.017778274335507452,9.51190557205385e-06,-1.0008871288220744,3.1706351906846166e-06,7.937830232497894e-06,7.937845311889163e-06,3.968935239980348e-06,7.937845311889163e-06,3.968935239980348e-06,1.0,-6.366575185199171e-06,1.5338500162017164e-10,4.346067202035522e-11,1.7061744275767636,1.0,1.0
0.01640589773199541,59.95368972401685,-4.1101143909943705,0.01640589773199541,266.68126919990596,-402.36898427985,0.0006562359092798165,0.9823588038561665,0.01763143856371023,9.757580123665343e-06,-1.0008918799710849,3.2525267078884476e-06,8.142516146074482e-06,8.14253201446946e-06,4.071279249168456e-06,8.14253201446946e-06,4.071279249168456e-06,1.0,-6.531150607682565e-06,1.6139750107857777e-10,4.573364798918238e-11,1.7062212607108669,1.0,1.0
0.016544996006398742,59.44123550185519,-4.101671578986727,0.016544996006398742,263.30577057999824,-397.2567541634675,0.0006617998402559497,0.9825041965609086,0.017485793850321577,1.0009588769786994e-05,-1.0008966479214183,3.336529589928998e-06,8.352472349474134e-06,8.35248904811869e-06,4.176258458257643e-06,8.35248904811869e-06,4.176258458257643e-06,1.0,-6.69997327832233e-06,1.698282414230278e-10,4.8125386058834654e-11,1.7062682815903758,1.0,1.0
0.016685273632902065,58.93308962150178,-4.093228766979081,0.016685273632902065,259.97315711650856,-392.2098681915351,0.0006674109453160826,0.9826484010179062,0.017341330887459223,1.0268094634368452e-05,-1.0009014326164944,3.4226982114561508e-06,8.567834414790897e-06,8.567851987085467e-06,4.283940656166209e-06,8.567851987085467e-06,4.283940656166209e-06,1.0,-6.873152694287265e-06,1.7869904063175382e-10,5.064208657357846e-11,1.7063154911933116,1.0,1.0
0.01682674061070467,58.429215861557275,-4.084785954971437,0.01682674061070467,256.6828806888002,-387.22748307510443,0.0006730696244281869,0.9827914263008616,0.017198040434098904,1.0533265039433016e-05,-1.0009062339975696,3.511088346477672e-06,8.788741399508968e-06,8.788759891121033e-06,4.394395374657363e-06,8.788759891121033e-06,4.394395374657363e-06,1.0,-7.050801173866403e-06,1.8803285425295558e-10,5.32902733727898e-11,1.7063628904920058,1.0,1.0
0.016969407023784727,57.92957830514502,-4.0763431429637915,0.016969407023784727,253.434400249229,-382.3087665712049,0.0006787762809513891,0.9829332814126961,0.01705591331569084,1.0805271613071782e-05,-1.0009110520037032,3.6017572043572604e-06,9.01533593607503e-06,9.015355395057468e-06,4.507693933133213e-06,9.015355395057468e-06,4.507693933133213e-06,1.0,-7.233033929120508e-06,1.9785383469104625e-10,5.607681065969006e-11,1.7064104804529971,1.0,1.0
0.017113283041617803,57.434141337351775,-4.067900330956148,0.017113283041617803,250.22718173051646,-377.45289733490114,0.0006845313216647122,0.9830739752858226,0.01691494042377727,1.1084290400214044e-05,-1.0009158865717265,3.6947634667380147e-06,9.247764323771019e-06,9.247784800686631e-06,4.623909484579372e-06,9.247784800686631e-06,4.623909484579372e-06,1.0,-7.419969140402971e-06,2.0818739358151332e-10,5.900892074929523e-11,1.7064582620369315,1.0,1.0
0.017258378919902045,56.94286964268807,-4.059457518948502,0.017258378919902045,247.0606979543511,-372.65906477337586,0.0006903351567960818,0.983213516782414,0.016775112715609875,1.1370501976247336e-05,-1.000920737636208,3.7901673254157785e-06,9.48617662294805e-06,9.486198171000582e-06,4.743117062690568e-06,9.486198171000582e-06,4.743117062690568e-06,1.0,-7.611728032799517e-06,2.190602674153226e-10,6.209420274140697e-11,1.706506236198457,1.0,1.0
0.017404705001288948,56.45572820257181,-4.051014706940858,0.017404705001288948,243.93442854122458,-367.92646890204816,0.0006961882000515579,0.9833519146946682,0.016636421213768394,1.1664091563558267e-05,-1.0009256051294202,3.888030521186089e-06,9.730726751680494e-06,9.730749426852495e-06,4.865393630206791e-06,9.730749426852495e-06,4.865393630206791e-06,1.0,-7.808434954534606e-06,2.3050058658202418e-10,6.534065216681942e-11,1.706554403886124,1.0,1.0
0.01755227171612086,55.97268229283116,-4.042571894933213,0.01755227171612086,240.84785982146366,-363.25432020266004,0.0007020908686448344,0.9834891777450698,0.016498857005779178,1.1965249151071315e-05,-1.0009304889813058,3.988416383690438e-06,9.981572584903939e-06,9.981596446101813e-06,4.99081812849185e-06,9.981596446101813e-06,4.99081812849185e-06,1.0,-8.010217457396563e-06,2.4253794800967533e-10,6.87566816574672e-11,1.7066027660422758,1.0,1.0
0.01770108958317423,55.49369748123019,-4.034129082925567,0.01770108958317423,237.80048474746178,-358.64183948333863,0.0007080435833269693,0.983625314586648,0.016362411243734984,1.227416961686065e-05,-1.0009353891194424,4.091389872286883e-06,1.0238876056099306e-05,1.0238901165305936e-05,5.119471528385506e-06,1.0238901165305936e-05,5.119471528385506e-06,1.0,-8.21720637923208e-06,2.55203491588822e-10,7.23511426938394e-11,1.7066513236029457,1.0,1.0
0.01785116921040953,55.0187396250141,-4.025686270917923,0.01785116921040953,234.79180280707698,-354.08825774057635,0.0007140467684163812,0.9837603338032311,0.016227075143915016,1.2591052853915613e-05,-1.0009403054690085,4.197017617971871e-06,1.0502803261589795e-05,1.0502829684025124e-05,5.25143688236255e-06,1.0502829684025124e-05,5.25143688236255e-06,1.0,-8.429535928564199e-06,2.6852998057766036e-10,7.613334848580065e-11,1.7067000774977417,1.0,1.0
0.01800252129572747,54.5477748684752,-4.0172434589102775,0.01800252129572747,231.8213199381879,-349.5928160231144,0.0007201008518290989,0.9838942439096954,0.016092839986405663,1.2916103899140201e-05,-1.0009452379527475,4.3053679663800674e-06,1.0773524567517121e-05,1.077355237180711e-05,5.386799378032075e-06,1.077355237180711e-05,5.386799378032075e-06,1.0,-8.6473437713881e-06,2.8255188619567494e-10,8.011309804585843e-11,1.7067490286497455,1.0,1.0
0.018155156627731355,54.08076964054034,-4.008800646902634,0.018155156627731355,228.88854844439675,-345.15476529771126,0.0007262062651092542,0.984027053352212,0.01595969711472226,1.3249533065669078e-05,-1.000950186490932,4.416511021889693e-06,1.1051214719565394e-05,1.1051243977919803e-05,5.525646393011153e-06,1.1051243977919803e-05,5.525646393011153e-06,1.0,-8.870771120200254e-06,2.9730547662384626e-10,8.430070151699089e-11,1.7067981779753902,1.0,1.0
0.018309086086496364,53.61769065237709,-4.000357834894988,0.018309086086496364,225.99300691184834,-340.77336631674433,0.0007323634434598545,0.98415877050849,0.015827637935431186,1.3591556078587034e-05,-1.0009551510013284,4.5305186928623445e-06,1.1336052955504591e-05,1.1336083743904031e-05,5.668067551208924e-06,1.1336083743904031e-05,5.668067551208924e-06,1.0,-9.099962825319282e-06,3.1282891064096266e-10,8.870700682041236e-11,1.7068475263843566,1.0,1.0
0.018464320644344844,53.15850489502167,-3.991915022887344,0.018464320644344844,223.13422012716956,-336.44788948764943,0.0007385728257737938,0.9842894036880127,0.015696653917773154,1.3942394214137196e-05,-1.000960131399159,4.647464738045732e-06,1.1628223120624181e-05,1.1628255519016918e-05,5.814154780556389e-06,1.1628255519016918e-05,5.814154780556388e-06,1.0,-9.335067468556303e-06,3.2916233613736573e-10,9.334342769201037e-11,1.7068970747794512,1.0,1.0
0.018620871366628683,52.70317963702525,-3.9834722108796985,0.018620871366628683,220.3117189964936,-332.17761474413913,0.0007448348546651473,0.984418961132271,0.015566736593286824,1.4302274442509897e-05,-1.0009651275970657,4.7674248141699655e-06,1.1927913786132917e-05,1.1927947878641955e-05,5.964002372219991e-06,1.1927947878641955e-05,5.964002372219991e-06,1.0,-9.576237459296388e-06,3.463479937602034e-10,9.822197317982391e-11,1.706946824056492,1.0,1.0
0.01877874941251782,52.25168242212152,-3.9750293988720546,0.01877874941251782,217.52504046557328,-327.96183141920676,0.0007511499765007128,0.9845474510149921,0.015437877555433766,1.4671429574302051e-05,-1.0009701395050725,4.89047652476735e-06,1.223531837059925e-05,1.2235354245740208e-05,6.117707041336197e-06,1.2235354245740208e-05,6.117707041336197e-06,1.0,-9.823629133051837e-06,3.6443032595730186e-10,1.0335527867864336e-10,1.7069967751041901,1.0,1.0
0.018937966035795933,51.80398106691248,-3.966586586864409,0.018937966035795933,214.7737274409502,-323.79983811986125,0.0007575186414318373,0.9846748814423653,0.015310068459223782,1.5050098410743564e-05,-1.0009751670305478,5.016699470247854e-06,1.2550635264512178e-05,1.255067301542254e-05,6.2753679893070544e-06,1.255067301542254e-05,6.275367989307054e-06,1.0,-1.007740285255209e-05,3.8345609170087095e-10,1.0875663858183315e-10,1.7070469288040313,1.0,1.0
0.019098532585662402,51.360043658574966,-3.9581437748567634,0.019098532585662402,212.0573287121826,-319.6909426035935,0.0007639413034264961,0.9848012604532606,0.015183301020841576,1.5438525897785362e-05,-1.000980210078165,5.146175299261788e-06,1.2874067958040817e-05,1.2874107682721132e-05,6.4370869676959e-06,1.2874107682721132e-05,6.4370869676959e-06,1.0,-1.0337723111434435e-05,4.034744871866827e-10,1.1444004063458914e-10,1.7070972860301497,1.0,1.0
0.019260460507541405,50.91983855258557,-3.9497009628491195,0.019260460507541405,209.37539887510331,-315.6344616565289,0.0007704184203016563,0.984926596019442,0.015057567017273952,1.5836963284150128e-05,-1.0009852685498648,5.278987761383376e-06,1.3205825172076253e-05,1.320586697364393e-05,6.602968343765037e-06,1.320586697364393e-05,6.602968343765037e-06,1.0,-1.0604758640602677e-05,4.2453727281994634e-10,1.2042020207728378e-10,1.707147847649209,1.0,1.0
0.019423761343897842,50.48333437046473,-3.941258150841474,0.019423761343897842,206.72749825609992,-311.6297209732519,0.0007769504537559137,0.9850508960457782,0.01493285828593806,1.6245668283446855e-05,-1.0009903423448157,5.415222761148952e-06,1.3546120992639509e-05,1.3546164979595839e-05,6.7731191676973455e-06,1.3546164979595839e-05,6.7731191676973455e-06,1.0,-1.0878682517323128e-05,4.466989068151961e-10,1.2671260767213394e-10,1.7071986145202747,1.0,1.0
0.019588446735059897,50.050499997540626,-3.93281533883383,0.019588446735059897,204.11319283740693,-307.6760550382852,0.0007835378694023959,0.9851741683704487,0.014809166724310818,1.6664905240452905e-05,-1.000995431359373,5.554968413484302e-06,1.3895175008741265e-05,1.3895221295252378e-05,6.9476492415446765e-06,1.3895221295252378e-05,6.9476492415446765e-06,1.0,-1.115967227712651e-05,4.70016685754513e-10,1.3333354971127823e-10,1.7072495874946882,1.0,1.0
0.019754528420049017,49.621304580730595,-3.9243725268261844,0.019754528420049017,201.53205418338496,-303.7728070091803,0.0007901811368019606,0.9852964207651397,0.014686484289558913,1.7094945301672432e-05,-1.0010005354870404,5.6983151005574776e-06,1.4253212453783443e-05,1.425326115997592e-05,7.126671189948167e-06,1.425326115997592e-05,7.126671189948167e-06,1.0,-1.1447910028589983e-05,4.945508924664776e-10,1.4030017010949812e-10,1.7073007674159375,1.0,1.0
0.01992201823741643,49.19571752634256,-3.9159297148185406,0.01992201823741643,198.98365936778788,-299.91932860122097,0.0007968807294966572,0.9854176609352397,0.014564802998170215,1.7536066590278867e-05,-1.0010056546184283,5.845355530092955e-06,1.4620464350591734e-05,1.4620515602863645e-05,7.3103005326750225e-06,1.4620515602863645e-05,7.3103005326750225e-06,1.0,-1.1743582571071376e-05,5.203649516068898e-10,1.476305046901296e-10,1.707352155119529,1.0,1.0
0.02009092812608729,48.77370849789357,-3.907486902810895,0.02009092812608729,196.46759090198827,-296.11497997369196,0.0008036371250434917,0.9855378965200287,0.014444114925585849,1.7988554385556536e-05,-1.0010107886412127,5.996184795185512e-06,1.4997167660174402e-05,1.4997221591522548e-05,7.498655759019518e-06,1.4997221591522548e-05,7.498655759019518e-06,1.0,-1.2046881515473196e-05,5.475255933423909e-10,1.5534352977843945e-10,1.7074037514328515,1.0,1.0
0.020261270126211425,48.355247413948085,-3.899044090803251,0.020261270126211425,193.98343666416525,-292.3591296177157,0.000810450805048457,0.9856571350928592,0.014324412205833673,1.845270130695433e-05,-1.0010159374400935,6.1509004356514436e-06,1.5383565434300515e-05,1.538362218466477e-05,7.69185840411484e-06,1.538362218466477e-05,7.69185840411484e-06,1.0,-1.2358003408112515e-05,5.761030255586878e-10,1.6345921122260468e-10,1.7074555571750452,1.0,1.0
0.020433056380021845,47.940304445973,-3.8906012787956055,0.020433056380021845,191.53078982942435,-288.6511542456086,0.0008173222552008739,0.9857753841613344,0.014205687031162439,1.8928807502872856e-05,-1.0010211008967524,6.309602500957619e-06,1.577990697199831e-05,1.577996668862389e-05,7.890033127206169e-06,1.577996668862389e-05,7.890033127206169e-06,1.0,-1.2677149857778431e-05,6.061711150373769e-10,1.719985559687839e-10,1.7075075731568645,1.0,1.0
0.02060629913269999,47.52885001621213,-3.8821584667879616,0.02060629913269999,189.10924880085315,-284.9904386817625,0.0008242519653079997,0.9858926511674786,0.014087931651677469,1.9417180844303566e-05,-1.0010262788898103,6.472393614767856e-06,1.6186447980071604e-05,1.6186510817890263e-05,8.093307791934045e-06,1.6186510817890263e-05,8.093307791934045e-06,1.0,-1.300452766605703e-05,6.378075780681094e-10,1.8098366632325305e-10,1.7075598001805414,1.0,1.0
0.020781010733248863,47.12085479557721,-3.873715654780316,0.020781010733248863,186.7184171414844,-281.37637575500145,0.0008312404293299545,0.9860089434878992,0.013971138374976952,1.99181371234477e-05,-1.0010314712947848,6.639379041149233e-06,1.6603450737739874e-05,1.6603516859770952e-05,8.301813548680867e-06,1.6603516859770952e-05,8.301813548680867e-06,1.0,-1.3340348961009655e-05,6.710941809874855e-10,1.90437797041608e-10,1.7076122390396469,1.0,1.0
0.020957203635373033,46.716289701557805,-3.8652728427726704,0.020957203635373033,184.35790350716798,-277.80836619242143,0.0008382881454149213,0.9861242684339526,0.013855299565789918,2.0432000257440086e-05,-1.001036677984045,6.810666752480028e-06,1.7031184265505764e-05,1.7031253843278185e-05,8.515684919032496e-06,1.7031253843278185e-05,8.515684919032496e-06,1.0,-1.368483133428911e-05,7.061169511613168e-10,2.003854153922213e-10,1.7076648905189458,1.0,1.0
0.021134890398366468,46.31512589614805,-3.8568300307650265,0.021134890398366468,182.02732158032967,-274.2858185146675,0.0008453956159346587,0.9862386332518877,0.013740407645614884,2.095910249731093e-05,-1.0010418988267686,6.986367499103643e-06,1.7469924498359708e-05,1.7469997712355958e-05,8.735059882409856e-06,1.7469997712355958e-05,8.735059882409856e-06,1.0,-1.4038197981782652e-05,7.429663989540191e-10,2.1085226434888864e-10,1.7077177553942595,1.0,1.0
0.021314083688007884,45.91733478379078,-3.848387218757381,0.021314083688007884,179.72629000460677,-270.80814893264056,0.0008525633475203153,0.9863520451229976,0.013626455092359862,2.149978464231984e-05,-1.001047133688897,7.1665948807732794e-06,1.791995446343305e-05,1.7920031503556326e-05,8.960079964926323e-06,1.7920031503556326e-05,8.960079964926323e-06,1.0,-1.4400677847873385e-05,7.81737751257126e-10,2.2186542907562827e-10,1.7077708344323164,1.0,1.0
0.02149479627746333,45.52288800933977,-3.839944406749737,0.02149479627746333,177.4544323203553,-267.37478124561767,0.0008597918510985332,0.9864645111637562,0.01351343443998369,2.205439625979843e-05,-1.0010523824330904,7.35146541993281e-06,1.8381564462212264e-05,1.8381645528277997e-05,9.190890330527263e-06,1.8381645528277997e-05,9.190890330527263e-06,1.0,-1.4772505773410475e-05,8.225311971785166e-10,2.334534068750505e-10,1.7078241283906057,1.0,1.0
0.02167704104819696,45.13175745603791,-3.8315015947420914,0.02167704104819696,175.21137690100426,-263.98514674074823,0.0008670816419278785,0.9865760384259511,0.013401338278138226,2.262329591064608e-05,-1.0010576449186808,7.541098636882027e-06,1.8855052257433774e-05,1.885513755968675e-05,9.427639874471547e-06,1.885513755968675e-05,9.427639874471547e-06,1.0,-1.5153922647486526e-05,8.654521465256274e-10,2.4564618078073496e-10,1.7078776380172316,1.0,1.0
0.02186083099088897,44.74391524351358,-3.8230587827344475,0.02186083099088897,172.99675689026003,-260.6386840939303,0.0008744332396355588,0.9866866338968076,0.01329015925181213,2.320685138062041e-05,-1.0010629210016275,7.73561712687347e-06,1.9340723264776616e-05,1.9340813024435117e-05,9.670481319213807e-06,1.9340813024435117e-05,9.670481319213807e-06,1.0,-1.554517556311694e-05,9.106115017483845e-10,2.584752969833102e-10,1.7079313640507596,1.0,1.0
0.022046179206361864,44.35933372579272,-3.814615970726802,0.022046179206361864,170.8102101401346,-257.33483927202326,0.0008818471682544745,0.9867963044991073,0.013179890060975535,2.380543991757509e-05,-1.001068210534469,7.935146639191696e-06,1.983889074947902e-05,1.98389851993073e-05,9.919571312750463e-06,1.98389851993073e-05,9.919571312750463e-06,1.0,-1.5946517976924064e-05,9.581259440427677e-10,2.719739462899592e-10,1.707985307220065,1.0,1.0
0.02223309890651402,43.977985489328816,-3.806173158719158,0.02223309890651402,168.65137914980096,-254.0730654364012,0.0008893239562605608,0.9869050570912992,0.013070523460226321,2.4419448474793944e-05,-1.0010735133662767,8.139816158264649e-06,2.0349876028002117e-05,2.0349975412912754e-05,1.0175070529491342e-05,2.0349975412912754e-05,1.0175070529491342e-05,1.0,-1.635820987292661e-05,1.0081182343518299e-09,2.861770498273101e-10,1.708039468244178,1.0,1.0
0.02242160341526175,43.599843351048136,-3.7977303467115124,0.02242160341526175,166.51991100525032,-250.85282284780567,0.00089686413661047,0.9870128984676023,0.012962052258437265,2.5049273960581736e-05,-1.0010788293426058,8.349757986860579e-06,2.0874008674873364e-05,2.0874113252561023e-05,1.043714377372318e-05,2.0874113252561023e-05,1.043714377372318e-05,1.0,-1.678051793054168e-05,1.0607175300399098e-09,3.0112134920876954e-10,1.7080938478321286,1.0,1.0
0.022611706169488786,43.224880356412676,-3.789287534703867,0.022611706169488786,164.4154573197535,-247.67357877250052,0.0009044682467795515,0.9871198353581011,0.012854469318404834,2.5695323494268557e-05,-1.0010841583054488,8.565107831422853e-06,2.1411626734839423e-05,2.1411736776447668e-05,1.0705960085730057e-05,2.1411736776447668e-05,1.0705960085730057e-05,1.0,-1.7213715696906056e-05,1.1160597180555628e-09,3.1684550139869124e-10,1.708148446682787,1.0,1.0
0.022803420720004183,42.85306977749857,-3.780844722696223,0.022803420720004183,162.33767417510518,-244.5348073896945,0.0009121368288001673,0.9872258744288324,0.012747767556499045,2.6358014668795544e-05,-1.001089500093184,8.786004889598514e-06,2.1963076940467296e-05,2.1963192731290176e-05,1.098169285064024e-05,2.1963192731290176e-05,1.098169285064024e-05,1.0,-1.7658083763628533e-05,1.1742877654416823e-09,3.3339017851802554e-10,1.7082032654847021,1.0,1.0
0.022996760732508368,42.48438511109061,-3.7724019106885773,0.022996760732508368,160.28622206364412,-241.43598970021907,0.0009198704293003347,0.9873310222818653,0.012641939942314634,2.7037775820049963e-05,-1.0010948545405287,9.012591940016654e-06,2.2528714935332464e-05,2.252883677555268e-05,1.1264519910068943e-05,2.252883677555268e-05,1.1264519910068943e-05,1.0,-1.811390994808699e-05,1.2355520880956534e-09,3.5079817284874105e-10,1.7082583049159425,1.0,1.0
0.023191739988566985,42.11880007679363,-3.7639590986809335,0.023191739988566985,158.2607658310436,-238.37661343645118,0.0009276695995426794,0.987435285455373,0.012536979498323749,2.7735046303121264e-05,-1.001100221478487,9.245015434373755e-06,2.3108905502935847e-05,2.3109033708401418e-05,1.1554623676628042e-05,2.3109033708401418e-05,1.1554623676628042e-05,1.0,-1.858148947938572e-05,1.300010938729256e-09,3.691145073076767e-10,1.7083135656439286,1.0,1.0
